"id1","id2","id3","id4","sav_no","s3bv_51","s3bv_52ii","s3bv_53i","s3bv_53ii","s3bv_54","s3bv_55","s3bv_56i","s3bv_56ii","s3bv_57i","s3bv_57ii","s3bv_57iii","s3bv_57iv","s3bv_57v","s3bv_58","s3bv_59i","s3bv_59ii","s3bv_60i","s3bv_61","s3v_61_1","s3v_61_2","s3v_61_3","s3v_61_4","s3v_61_5","s3v_61_6","hhno"
1,16,23,32,1,1,1,100,80,1,-8,150,,,,,,,,,,,,,,,,,,101023032
1,16,23,35,1,1,1,95,80,1,-8,759,70,,,,,,,,,,,,,,,,,101023035
1,16,23,36,1,1,1,140,,1,-8,80,,,,,,,,,,,,,,,,,,101023036
1,16,23,37,1,1,1,200,,2,,,,,,,,,,,,,,,,,,,,101023037
1,16,23,40,1,1,1,35,,2,,,,,,,,,,,,,,,,,,,,101023040
1,17,24,16,1,2,1,,,1,-8,418,,,,,,,,,,,,,,,,,,101024016
1,17,24,17,1,1,1,400,,2,,,,,,,,,,,,,,,,,,,,101024017
1,17,24,20,1,2,1,,,1,-8,55,,,,,,,,,,,,,,,,,,101024020
1,17,24,21,1,1,1,80,,2,,,,,,,,,,,,,,,,,,,,101024021
1,17,24,23,1,2,1,,,1,-8,1000,,,,,,,,,,,,,,,,,,101024023
1,17,24,28,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,101024028
1,17,24,32,1,1,1,30,,2,,,,,,,,,,,,,,,,,,,,101024032
1,17,24,36,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,101024036
1,17,24,38,1,1,1,90,,2,,,,,,,,,,,,,,,,,,,,101024038
1,17,24,39,1,2,1,,,1,-8,50,,,,,,,,,,,,,,,,,,101024039
1,17,24,42,1,1,1,400,,2,,,,,,,,,,,,,,,,,,,,101024042
1,17,24,43,1,1,1,150,,2,,,,,,,,,,,,,,,,,,,,101024043
1,17,24,45,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,101024045
1,17,24,50,1,1,1,150,,2,,,,,,,,,,,,,,,,,,,,101024050
1,17,24,51,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,101024051
1,2,25,2,1,1,1,2000,,2,,,,,,,,,,,,,,,,,,,,101025002
1,2,25,3,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,101025003
1,2,25,6,1,1,1,1000,,2,,,,,,,,,,,,,,,,,,,,101025006
1,2,25,12,1,1,1,200,,1,-8,500,,,,,,,,,,,,,,,,,,101025012
1,2,25,13,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,101025013
1,2,25,33,1,1,1,150,,1,-8,750,,,,,,,,,,,,,,,,,,101025033
1,2,25,37,1,1,1,1700,,2,,,,,,,,,,,,,,,,,,,,101025037
1,2,25,43,1,1,1,400,,2,,,,,,,,,,,,,,,,,,,,101025043
1,2,25,44,1,1,1,510,,2,,,,,,,,,,,,,,,,,,,,101025044
1,2,25,50,1,1,1,500,,2,,,,,,,,,,,,,,,,,,,,101025050
1,2,25,51,1,1,1,200,,2,,,,,,,,,,,,,,,,,,,,101025051
1,2,25,54,1,1,1,15,,2,,,,,,,,,,,,,,,,,,,,101025054
1,2,25,97,1,1,1,800,,2,,,,,,,,,,,,,,,,,,,,101025097
1,2,25,100,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,101025100
1,2,25,101,1,1,1,300,,2,,,,,,,,,,,,,,,,,,,,101025101
1,2,26,4,1,2,1,,,1,-8,700,,,,,,,,,,,,,,,,,,101026004
1,2,26,8,1,1,1,200,,2,,,,,,,,,,,,,,,,,,,,101026008
1,2,26,10,1,1,1,200,,1,,60,,,,,,,10,30,,4,"3",3,,,,,,101026010
1,2,26,19,1,1,1,200,,2,,,,,,,,,,,,,,,,,,,,101026019
1,2,26,23,1,2,1,,,1,-8,750,,,,,,,,,,,,,,,,,,101026023
1,2,26,24,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,101026024
1,2,26,26,1,1,1,300,,2,,,,,,,,,,,,,,,,,,,,101026026
1,2,26,30,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,101026030
1,2,26,42,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,101026042
1,10,27,4,1,1,1,180,,2,,,,,,,,,,,,,,,,,,,,101027004
1,10,27,10,1,1,1,500,,2,,,,,,,,,,,,,,,,,,,,101027010
1,10,27,20,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,101027020
1,10,27,23,1,1,1,150,50,2,,,,,,,,,,,,,,,,,,,,101027023
1,10,27,31,1,1,1,150,,2,,,,,,,,,,,,,,,,,,,,101027031
1,10,27,36,1,1,1,30,,2,,,,,,,,,,,,,,,,,,,,101027036
1,10,27,41,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,101027041
1,10,27,46,1,1,1,180,,1,,150,,,,,,,,,,,,,,,,,,101027046
1,10,27,60,1,2,1,,,1,-8,300,,,,,,,,,,,,,,,,,,101027060
1,2,28,8,1,1,1,60,,2,,,,,,,,,,,,,,,,,,,,101028008
1,2,28,9,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,101028009
1,2,28,10,1,1,1,30,,2,,,,,,,,,,,,,,,,,,,,101028010
1,2,28,26,1,1,2,20,,2,,,,,,,,,,,,,,,,,,,,101028026
1,2,28,28,1,1,1,60,,2,,,,,,,,,,,,,,,,,,,,101028028
1,2,28,31,1,2,1,,,1,,125,,,,,,,30,150,,4,"1,5",1,5,,,,,101028031
1,2,28,41,1,2,1,,,1,-8,500,,,,,,,,,,,,,,,,,,101028041
1,12,29,2,1,2,1,,,1,,150,0,1,2,,,,22,90,0,2,"1,5",1,5,,,,,101029002
1,12,29,4,1,1,1,35,0,2,,,,,,,,,,,,,,,,,,,,101029004
1,12,29,6,1,2,1,,,1,,125,0,,,,,,,,,,,,,,,,,101029006
1,12,29,17,1,1,1,10,0,2,,,,,,,,,,,,,,,,,,,,101029017
1,12,29,29,1,2,1,,,1,,100,0,,,,,,1,30,0,4,"2",2,,,,,,101029029
1,12,29,34,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,101029034
1,12,29,37,1,1,1,150,0,2,,,,,,,,,,,,,,,,,,,,101029037
1,12,29,39,1,2,1,,,1,,30,0,,,,,,,,,,,,,,,,,101029039
1,12,29,40,1,2,1,,,1,,1,0,,,,,,7,40,0,4,"2",2,,,,,,101029040
1,12,30,4,1,1,1,300,,2,,,,,,,,,,,,,,,,,,,,101030004
1,12,30,6,1,1,1,90,,2,,,,,,,,,,,,,,,,,,,,101030006
1,12,30,10,1,1,1,400,,2,,,,,,,,,,,,,,,,,,,,101030010
1,12,30,16,1,1,1,1500,,2,,,,,,,,,,,,,,,,,,,,101030016
1,12,30,21,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,101030021
1,12,30,22,1,1,1,90,,2,,,,,,,,,,,,,,,,,,,,101030022
1,12,30,22,2,1,2,60,,2,,,,,,,,,,,,,,,,,,,,101030022
1,12,30,30,1,2,1,,,1,,10,20,,,,,,,,,,,,,,,,,101030030
1,12,30,31,2,1,2,300,,2,,,,,,,,,,,,,,,,,,,,101030031
1,12,30,31,1,2,1,,,1,-8,100,,,,,,,,,,,,,,,,,,101030031
1,12,30,43,1,1,2,100,,2,,,,,,,,,,,,,,,,,,,,101030043
1,12,30,54,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,101030054
1,12,30,56,1,1,1,60,,2,,,,,,,,,,,,,,,,,,,,101030056
1,12,30,63,1,1,1,600,,2,,,,,,,,,,,,,,,,,,,,101030063
1,11,31,1,1,1,1,,,1,-8,30,,,,,,,,,,,,,,,,,,101031001
1,11,31,5,1,1,1,500,,2,,,,,,,,,,,,,,,,,,,,101031005
1,11,31,30,1,1,1,500,,1,-8,2500,,,,,,,,,,,,,,,,,,101031030
1,11,31,38,2,1,2,,,1,2,300,,3,,,,,,40,,2,,,,,,,,101031038
1,11,31,38,3,1,3,,,1,3,160,,2,,,,,,,,8,,,,,,,,101031038
1,11,31,38,1,,1,,,,,,,,,,,,,,,,,,,,,,,101031038
1,11,31,47,1,1,1,48,,2,,,,,,,,,,,,,,,,,,,,101031047
1,11,31,73,1,2,1,,,1,-8,130,,,,,,,,,,2,,,,,,,,101031073
1,11,31,73,2,2,1,,,1,-8,45,,,,,,,,,,2,,,,,,,,101031073
1,11,31,75,1,1,1,7,,2,,,,,,,,,,,,,,,,,,,,101031075
1,11,31,75,2,1,2,8,,2,,,,,,,,,,,,,,,,,,,,101031075
2,2,32,2,1,2,1,,,1,-8,27,0,-8,-8,-8,-8,-8,29,30,,5,"5",5,,,,,,102032002
2,2,32,8,2,2,1,,,2,,,,,,,,,,,,,,,,,,,,102032008
2,2,32,8,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,102032008
2,2,32,66,1,2,1,,,1,-8,90,,-8,-8,-8,-8,-8,0,20,,2,"5",5,,,,,,102032066
2,2,32,84,1,2,1,,,1,-8,,,,,,,,62,60,,1,"5",5,,,,,,102032084
2,2,32,89,1,2,1,,,1,-8,1000,,,,,,,,,,1,,,,,,,,102032089
2,2,33,2,1,1,1,350,,1,-8,0,,,,,,,,,,,,,,,,,,102033002
2,2,33,10,1,1,1,0,,1,-8,0,,,,,,,,,,,,,,,,,,102033010
2,2,33,12,2,1,2,40,,2,,,,,,,,,,,,,,,,,,,,102033012
2,2,33,12,1,1,1,,,1,-8,24,,,,,,,,,,,,,,,,,,102033012
2,2,33,15,1,2,1,,,1,-8,500,,,,,,,,,,,,,,,,,,102033015
2,2,33,16,2,1,2,30,,2,,,,,,,,,,,,,,,,,,,,102033016
2,2,33,16,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,102033016
2,2,33,21,1,1,2,1,,2,,,,,,,,,,,,,,,,,,,,102033021
2,2,33,34,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,102033034
2,2,33,37,1,1,1,35,,1,-8,350,,,,,,,,,,,,,,,,,,102033037
2,2,33,43,1,1,1,25,,1,-8,50,,,,,,,,,,,,,,,,,,102033043
2,2,33,71,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,102033071
2,2,34,7,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,102034007
2,2,34,19,1,1,1,3,,2,,,,,,,,,,,,,,,,,,,,102034019
2,2,34,19,2,,2,40,,2,,,,,,,,,,,,,,,,,,,,102034019
2,2,34,34,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,102034034
2,2,34,41,1,1,1,180,,2,,,,,,,,,,,,,,,,,,,,102034041
2,2,34,56,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,102034056
2,2,34,66,1,1,2,15,,2,,,,,,,,,,,,,,,,,,,,102034066
2,2,34,73,1,1,1,200,,1,-8,500,,,,,,,,,,,,,,,,,,102034073
2,2,34,76,1,1,2,50,,2,,,,,,,,,,,,,,,,,,,,102034076
2,2,34,90,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,102034090
2,2,34,117,1,1,1,1,,1,-8,200,,,,,,,,,,,,,,,,,,102034117
2,2,34,140,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,102034140
2,2,34,149,1,1,1,2,,2,,,,,,,,,,,,,,,,,,,,102034149
2,2,34,150,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,102034150
2,2,34,164,1,1,1,15,,2,,,,,,,,,,,,,,,,,,,,102034164
2,2,35,2,2,2,1,,,1,-8,15,,,,,,,,,,,,,,,,,,102035002
2,2,35,2,1,2,1,,,1,-8,170,,,,,,,,,,,,,,,,,,102035002
2,2,35,4,1,1,1,700,,1,-8,50,,,,,,,,,,,,,,,,,,102035004
2,2,35,4,2,1,2,500,,2,,,,,,,,,,,,,,,,,,,,102035004
2,2,35,9,1,1,1,60,,2,,,,,,,,,,,,,,,,,,,,102035009
2,2,35,13,1,1,1,80,,1,-8,130,,,,,,,,,,,,,,,,,,102035013
2,2,35,14,1,1,2,200,,2,,,,,,,,,,,,,,,,,,,,102035014
2,2,35,14,2,1,1,400,,2,,,,,,,,,,,,,,,,,,,,102035014
2,2,35,18,1,1,1,,,1,-8,159,,,,,,,30,6,,5,"6",6,,,,,,102035018
2,2,35,20,2,1,2,10,,2,,,,,,,,,,,,,,,,,,,,102035020
2,2,35,20,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,102035020
2,2,35,21,2,1,2,5,,2,,,,,,,,,,,,,,,,,,,,102035021
2,2,35,21,1,1,1,,,1,-8,1000,,,,,,,,,,,,,,,,,,102035021
2,2,35,27,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,102035027
2,2,35,28,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,102035028
2,2,35,28,2,1,2,30,,2,,,,,,,,,,,,,,,,,,,,102035028
2,2,35,44,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,102035044
2,3,36,1,2,1,2,2,,2,,,,,,,,,,,,,,,,,,,,102036001
2,3,36,1,1,1,1,2,,2,,,,,,,,,,,,,,,,,,,,102036001
2,3,36,2,1,1,1,50,,1,-8,300,,,,,,,,,,,,,,,,,,102036002
2,3,36,3,2,1,2,20,,2,,,,,,,,,,,,,,,,,,,,102036003
2,3,36,3,1,1,1,50,,1,1,200,,,,,,,,,,,,,,,,,,102036003
2,3,36,4,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,102036004
2,3,36,5,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,102036005
2,3,36,6,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,102036006
2,3,36,8,1,1,1,1,,2,,,,,,,,,,,,,,,,,,,,102036008
2,3,36,9,1,1,1,2,,2,,,,,,,,,,,,,,,,,,,,102036009
2,3,36,11,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,102036011
2,3,36,12,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,102036012
2,3,36,13,1,1,1,2,,2,,,,,,,,,,,,,,,,,,,,102036013
2,3,36,14,1,1,2,50,,2,,,,,,,,,,,,,,,,,,,,102036014
2,3,36,15,1,1,1,25,,1,,30,,,,,,,,,,,,,,,,,,102036015
2,3,36,15,2,1,2,25,,2,,,,,,,,,,,,,,,,,,,,102036015
2,3,36,16,1,1,1,2,,2,,,,,,,,,,,,,,,,,,,,102036016
2,3,36,17,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,102036017
2,2,37,6,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,102037006
2,2,37,10,1,2,1,,,1,,10,,,,,,,2,20,,2,"5",5,,,,,,102037010
2,2,37,21,1,2,1,,,1,,5,,,,,,,,,,,,,,,,,,102037021
2,2,37,29,1,1,1,30,,2,,,,,,,,,,,,,,,,,,,,102037029
2,31,38,10,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,102038010
2,31,38,14,1,2,1,,,1,,24,,,,33,,,4,4,,7,"7",7,,,,,,102038014
2,31,38,19,1,2,1,,,1,-8,50,,,,,,,,,,,,,,,,,,102038019
2,31,38,24,1,2,1,,,1,,28,,33,,,,,4,4,,9,"7",7,,,,,,102038024
2,31,38,31,1,2,1,,,1,,30,,73,2,,,,4,8,,1,"7",7,,,,,,102038031
2,31,38,33,1,2,1,,,1,,40,,,14,,,,4,4,,1,"7",7,,,,,,102038033
2,31,38,64,2,2,1,,,1,,,,,,,,,4,16,,1,"7",7,,,,,,102038064
2,31,38,64,1,2,1,,,1,-8,500,,2,,,,,,,,,,,,,,,,102038064
2,31,38,65,1,1,1,15,,2,,,,,,,,,,,,,,,,,,,,102038065
2,31,39,4,2,1,1,,,1,,200,,,,,,,,,,,,,,,,,,102039004
2,31,39,4,1,1,1,50,,1,,,,,,,,,,,,,,,,,,,,102039004
2,31,39,5,1,1,1,30,,1,,1000,,,,,,,,,,,,,,,,,,102039005
2,31,39,22,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,102039022
2,31,39,23,1,1,1,12,,2,,,,,,,,,,,,,,,,,,,,102039023
2,31,39,41,2,1,2,100,,2,,,,,,,,,,,,,,,,,,,,102039041
2,31,39,41,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,102039041
2,31,39,43,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,102039043
2,31,39,49,2,1,2,15,,1,,30,,,,,,,30,4,,1,"3",3,,,,,,102039049
2,31,39,49,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,102039049
2,31,39,50,2,1,2,25,,1,,120,,,,,,,4,20,,4,"3",3,,,,,,102039050
2,31,39,50,1,1,1,50,,1,,2000,,-8,-8,-8,-8,-8,,,,,,,,,,,,102039050
2,31,39,53,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,102039053
2,31,39,54,2,1,2,5,,2,,,,,,,,,,,,,,,,,,,,102039054
2,31,39,54,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,102039054
2,31,39,57,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,102039057
2,31,39,57,2,1,2,5,,2,,,,,,,,,,,,,,,,,,,,102039057
2,31,39,61,1,1,1,80,,2,,,,,,,,,,,,,,,,,,,,102039061
2,31,39,62,1,,1,5,,2,,,,,,,,,,,,,,,,,,,,102039062
2,31,39,63,1,1,2,5,,2,,,,,,,,,,,,,,,,,,,,102039063
2,31,39,66,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,102039066
2,31,40,2,1,1,1,6,,2,,,,,,,,,,,,,,,,,,,,102040002
2,31,40,6,1,1,1,3,,2,,,,,,,,,,,,,,,,,,,,102040006
2,31,40,6,2,1,2,10,,2,,,,,,,,,,,,,,,,,,,,102040006
2,31,40,8,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,102040008
2,31,40,17,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,102040017
2,31,40,20,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,102040020
2,31,40,20,2,1,2,20,,2,,,,,,,,,,,,,,,,,,,,102040020
2,31,40,24,1,1,1,10,,1,-8,100,,,,,,,,,,,,,,,,,,102040024
2,31,40,35,1,1,1,10,,1,-8,1500,,,,,,,,,,,,,,,,,,102040035
2,31,40,36,1,1,1,5,,1,-8,500,,,,,,,,,,,,,,,,,,102040036
2,31,40,38,1,1,1,30,,2,,,,,,,,,,,,,,,,,,,,102040038
2,31,40,38,2,1,2,20,,2,,,,,,,,,,,,,,,,,,,,102040038
2,31,40,44,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,102040044
2,29,41,25,1,2,1,,,1,,12,,,,,,,,,,,,,,,,,,102041025
2,29,41,54,1,2,1,,,1,-8,40,,,,,,,,,,,,,,,,,,102041054
2,29,41,61,1,1,1,,,1,,2,,,,,,,,,,,,,,,,,,102041061
2,29,41,71,1,2,1,,,1,1,175,,,,,,,,,,,,,,,,,,102041071
2,29,41,80,1,2,1,,,1,-8,700,,,,,,,,,,,,,,,,,,102041080
2,29,42,3,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,102042003
2,29,42,9,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,102042009
2,29,42,13,1,1,1,25,,2,,,,,,,,,,,,,,,,,,,,102042013
2,29,42,14,1,1,1,45,,2,,,,,,,,,,,,,,,,,,,,102042014
2,29,42,20,1,1,1,60,,2,,,,,,,,,,,,,,,,,,,,102042020
2,29,42,21,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,102042021
2,29,42,23,1,1,1,55,,2,,,,,,,,,,,,,,,,,,,,102042023
2,29,42,25,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,102042025
2,29,42,26,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,102042026
2,29,42,28,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,102042028
2,29,42,32,1,1,1,15,,2,,,,,,,,,,,,,,,,,,,,102042032
2,29,42,38,1,1,1,20,,1,,40,,,,,,,,,,,,,,,,,,102042038
2,29,42,50,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,102042050
2,29,42,52,2,1,2,20,,2,,,,,,,,,,,,,,,,,,,,102042052
2,29,42,52,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,102042052
2,29,43,6,1,1,1,7,,2,,,,,,,,,,,,,,,,,,,,102043006
2,29,43,79,1,2,1,,,1,-8,300,,,,,,,,,,,,,,,,,,102043079
2,6,45,2,1,1,1,10,,1,-8,30,0,,,,,,,,,,,,,,,,,102045002
2,6,45,4,1,1,1,700,0,1,-8,70,0,,,,,,,,,,,,,,,,,102045004
2,6,45,13,1,1,1,80,0,2,,,,,,,,,,,,,,,,,,,,102045013
2,6,45,39,1,1,1,50,0,2,,,,,,,,,,,,,,,,,,,,102045039
2,6,45,47,1,1,1,20,0,2,,,,,,,,,,,,,,,,,,,,102045047
2,6,45,51,1,1,1,40,0,2,,,,,,,,,,,,,,,,,,,,102045051
2,6,45,56,1,1,1,20,,1,-8,50,0,,,,,,,,,,,,,,,,,102045056
2,6,45,59,1,1,1,300,0,2,,,,,,,,,,,,,,,,,,,,102045059
2,6,45,60,1,1,1,40,0,2,,,,,,,,,,,,,,,,,,,,102045060
2,6,45,87,1,1,1,45,0,2,,,,,,,,,,,,,,,,,,,,102045087
2,6,45,91,1,1,1,120,0,2,,,,,,,,,,,,,,,,,,,,102045091
2,6,45,106,1,1,1,100,0,2,,,,,,,,,,,,,,,,,,,,102045106
2,27,46,29,1,1,1,30,,2,,,,,,,,,,,,,,,,,,,,102046029
2,27,46,35,1,1,1,145,,2,,,,,,,,,,,,,,,,,,,,102046035
2,27,46,36,1,1,1,150,,1,-8,400,,,,,,,,,,,,,,,,,,102046036
2,27,46,36,2,1,2,80,,2,,,,,,,,,,,,,,,,,,,,102046036
2,27,46,37,1,1,1,45,,2,,,,,,,,,,,,,,,,,,,,102046037
2,27,46,55,1,2,1,,,1,-8,90,,,,,,,,,,,,,,,,,,102046055
2,27,46,100,1,1,1,25,,2,,,,,,,,,,,,,,,,,,,,102046100
2,27,46,119,1,2,1,,,1,-8,120,,,,,,,,,,,,,,,,,,102046119
2,25,47,9,1,2,1,,,1,,200,,,,,,,,,,,,,,,,,,102047009
2,20,48,51,1,1,1,60,0,1,-8,30,0,,,,,,,,,,,,,,,,,102048051
2,20,48,58,1,1,3,50,0,2,,,,,,,,,,,,,,,,,,,,102048058
2,20,48,67,1,1,1,100,0,2,,,,,,,,,,,,,,,,,,,,102048067
2,19,49,27,1,1,1,150,,2,,,,,,,,,,,,,,,,,,,,102049027
2,19,49,65,1,2,1,,,1,-8,400,,,,,,,,,,,,,,,,,,102049065
2,19,49,110,1,2,1,,,1,-8,500,,,,,,,,,,,,,,,,,,102049110
2,7,50,6,1,2,1,,,1,-8,,,,,,,,,,,,,,,,,,,102050006
2,7,50,23,1,2,1,,,1,,,,,,,,,,,,,,,,,,,,102050023
2,7,50,25,1,2,1,,,1,,,,,,,,,,,,,,,,,,,,102050025
2,5,51,6,1,2,1,,,1,,600,,,,,,,1,20,,1,"1",1,,,,,,102051006
2,5,51,9,1,1,1,,,1,,60,,,,,,,,,,,,,,,,,,102051009
2,5,51,14,1,1,2,,,1,-8,30,,,,,,,,,,,,,,,,,,102051014
2,5,51,20,1,1,1,700,,1,,500,,,,,,,,,,,,,,,,,,102051020
2,5,51,58,1,2,1,,,1,,,,,,,,,,,,,,,,,,,,102051058
2,5,51,64,1,1,1,45,,2,,,,,,,,,,,,,,,,,,,,102051064
2,5,51,71,1,1,1,1000,,2,,,,,,,,,,,,,,,,,,,,102051071
2,8,52,12,1,1,1,320,0,2,,,,,,,,,,,,,,,,,,,,102052012
2,8,52,24,1,1,1,200,0,2,,,,,,,,,,,,,,,,,,,,102052024
2,8,52,28,1,1,1,80,0,2,,,,,,,,,,,,,,,,,,,,102052028
2,8,52,31,1,1,1,15,,1,,40,0,,,,,,0,30,0,4,"1",1,,,,,,102052031
2,8,52,38,1,1,1,400,0,2,,,,,,,,,,,,,,,,,,,,102052038
2,8,52,41,1,2,1,,,1,-8,10,50,-8,,,,,1,2,50,1,"2",2,,,,,,102052041
2,8,52,43,1,1,1,30,0,2,,,,,,,,,,,,,,,,,,,,102052043
2,8,52,58,1,1,2,25,0,2,,,,,,,,,,,,,,,,,,,,102052058
2,8,52,71,1,2,1,,,1,-8,120,0,,,,,,,,,,,,,,,,,102052071
2,8,52,74,1,1,1,150,0,2,,,,,,,,,,,,,,,,,,,,102052074
2,8,52,77,1,1,1,50,0,1,-8,1300,0,,,,,,,,,,,,,,,,,102052077
2,22,53,2,1,1,1,17,,2,,,,,,,,,,,,,,,,,,,,102053002
2,22,53,10,1,1,1,12,,2,,,,,,,,,,,,,,,,,,,,102053010
2,22,53,27,1,1,1,155,,1,-8,5,,,,,,,,,,,,,,,,,,102053027
2,22,53,29,2,1,2,18,,2,,,,,,,,,,,,,,,,,,,,102053029
2,22,53,29,1,1,1,35,,2,,,,,,,,,,,,,,,,,,,,102053029
2,22,53,40,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,102053040
2,22,53,47,1,1,1,45,,1,-8,50,,,,,,,,,,,,,,,,,,102053047
2,22,53,47,2,1,2,60,,2,,,,,,,,,,,,,,,,,,,,102053047
2,22,53,58,1,1,1,35,,2,,,,,,,,,,,,,,,,,,,,102053058
2,22,53,59,1,1,1,30,,2,,,,,,,,,,,,,,,,,,,,102053059
2,22,53,74,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,102053074
2,22,53,76,1,1,1,35,,2,,,,,,,,,,,,,,,,,,,,102053076
2,22,53,79,1,1,1,35,,2,,,,,,,,,,,,,,,,,,,,102053079
2,22,53,85,1,1,1,35,,2,,,,,,,,,,,,,,,,,,,,102053085
2,22,53,87,1,1,1,34,,2,,,,,,,,,,,,,,,,,,,,102053087
2,22,53,88,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,102053088
2,22,53,89,1,1,1,200,,1,-8,1200,,,,,,,,,,,,,,,,,,102053089
2,9,54,32,1,1,1,10,0,1,,20,0,,,,,,,,,,,,,,,,,102054032
2,9,54,67,1,1,1,40,0,1,,150,0,,,,,,,,,,,,,,,,,102054067
2,9,55,102,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,102055102
2,9,55,120,1,2,1,,,1,-8,1500,,,,,,,,,,,,,,,,,,102055120
2,23,56,50,2,1,2,10,,1,-8,15,,,,,,,,,,,,,,,,,,102056050
2,23,56,50,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,102056050
2,23,56,74,1,1,1,200,,2,,,,,,,,,,,,,,,,,,,,102056074
2,23,57,11,1,1,1,65,,2,,,,,,,,,,,,,,,,,,,,102057011
2,23,57,12,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,102057012
2,23,57,14,1,1,1,450,,1,-8,1000,,,,,,,,,,,,,,,,,,102057014
2,23,57,39,1,1,1,150,,1,-8,1000,,,,,,,,,,,,,,,,,,102057039
2,23,57,43,1,1,1,125,,2,,,,,,,,,,,,,,,,,,,,102057043
2,23,57,51,1,1,1,80,,2,,,,,,,,,,,,,,,,,,,,102057051
2,23,57,55,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,102057055
2,23,57,72,1,1,1,150,,2,,,,,,,,,,,,,,,,,,,,102057072
2,23,57,73,1,1,1,12,,2,,,,,,,,,,,,,,,,,,,,102057073
2,23,57,84,2,1,2,160,,2,,,,,,,,,,,,,,,,,,,,102057084
2,23,57,84,1,1,1,180,,2,,,,,,,,,,,,,,,,,,,,102057084
2,23,57,90,1,1,1,160,,2,,,,,,,,,,,,,,,,,,,,102057090
2,23,57,93,2,1,2,20,,2,,,,,,,,,,,,,,,,,,,,102057093
2,23,57,93,1,1,1,25,,2,,,,,,,,,,,,,,,,,,,,102057093
2,23,57,99,1,1,1,25,,2,,,,,,,,,,,,,,,,,,,,102057099
