"id1","id2","id3","id4","cropno","s4bii_b74i","s4bii_b74ii","s4bii_b75i","s4bii_b75ii","s4bii_b76i","s4bii_b76ii","s4bii_b77","s4bii_b78","s4bii_b79","s4bii_b80","s4bii_b81","s4bii_b82","hhno"
1,10,17,56,12,,,,,,,,,,,,,101017056
1,10,17,56,4,,,,,,,,,,,,,101017056
1,10,17,56,15,,,,,,,,,,,,,101017056
1,10,17,56,11,,,,,,,,,,,,,101017056
1,10,17,56,5,,,,,,,,,,,,,101017056
1,10,17,56,9,,,,,,,,,,,,,101017056
1,10,17,56,6,,,,,,,,,,,,,101017056
1,10,17,56,2,22,"OIL PALM",20,8,20,8,2,2,,2,,,101017056
1,10,19,11,4,,,,,,,,,,,,,101019011
1,10,19,11,5,,,,,,,,,,,,,101019011
1,10,19,11,13,,,,,,,,,,,,,101019011
1,10,19,11,15,,,,,,,,,,,,,101019011
1,10,19,11,12,,,,,,,,,,,,,101019011
1,10,19,11,6,,,,,,,,,,,,,101019011
1,10,19,11,8,,,,,,,,,,,,,101019011
1,10,19,11,14,,,,,,,,,,,,,101019011
1,10,19,11,10,,,,,,,,,,,,,101019011
1,10,19,11,2,,,,,,,,,,,,,101019011
1,10,19,11,7,,,,,,,,,,,,,101019011
1,10,19,11,9,,,,,,,,,,,,,101019011
1,10,19,11,3,,,,,,,,,,,,,101019011
1,10,19,11,11,,,,,,,,,,,,,101019011
1,10,19,11,1,19,"MAIZE",6,2,2,2,2,2,,2,,,101019011
1,10,21,11,3,,,,,,,,,,,,,101021011
1,10,21,11,14,,,,,,,,,,,,,101021011
1,10,21,11,8,,,,,,,,,,,,,101021011
1,10,21,11,5,,,,,,,,,,,,,101021011
1,10,21,11,6,,,,,,,,,,,,,101021011
1,10,21,11,9,,,,,,,,,,,,,101021011
1,10,21,11,4,,,,,,,,,,,,,101021011
1,10,21,11,7,,,,,,,,,,,,,101021011
1,10,21,11,15,,,,,,,,,,,,,101021011
1,10,21,11,11,,,,,,,,,,,,,101021011
1,10,21,11,1,5,"CASSAVA",2,18,0.5,18,2,2,,2,,,101021011
1,10,21,11,13,,,,,,,,,,,,,101021011
1,10,21,11,12,,,,,,,,,,,,,101021011
1,10,21,11,10,,,,,,,,,,,,,101021011
1,10,21,11,2,,,,,,,,,,,,,101021011
1,10,27,10,13,,,,,,,,,,,,,101027010
1,10,27,10,3,,,,,,,,,,,,,101027010
1,10,27,10,14,,,,,,,,,,,,,101027010
1,10,27,10,8,,,,,,,,,,,,,101027010
1,10,27,10,5,,,,,,,,,,,,,101027010
1,10,27,10,1,5,"CASSAVA",2,19,1,19,2,2,,2,,,101027010
1,10,27,10,4,,,,,,,,,,,,,101027010
1,10,27,10,12,,,,,,,,,,,,,101027010
1,10,27,10,9,,,,,,,,,,,,,101027010
1,10,27,10,15,,,,,,,,,,,,,101027010
1,10,27,10,11,,,,,,,,,,,,,101027010
1,10,27,10,7,,,,,,,,,,,,,101027010
1,10,27,10,10,,,,,,,,,,,,,101027010
1,10,27,10,2,,,,,,,,,,,,,101027010
1,10,27,10,6,,,,,,,,,,,,,101027010
1,10,27,60,1,5,"CASSAVA",3,6,1,6,2,2,,2,,,101027060
1,10,27,60,5,,,,,,,,,,,,,101027060
1,10,27,60,9,,,,,,,,,,,,,101027060
1,10,27,60,8,,,,,,,,,,,,,101027060
1,10,27,60,11,,,,,,,,,,,,,101027060
1,10,27,60,14,,,,,,,,,,,,,101027060
1,10,27,60,13,,,,,,,,,,,,,101027060
1,10,27,60,15,,,,,,,,,,,,,101027060
1,10,27,60,4,,,,,,,,,,,,,101027060
1,10,27,60,12,,,,,,,,,,,,,101027060
1,10,27,60,2,,,,,,,,,,,,,101027060
1,10,27,60,7,,,,,,,,,,,,,101027060
1,10,27,60,6,,,,,,,,,,,,,101027060
1,10,27,60,10,,,,,,,,,,,,,101027060
1,10,27,60,3,,,,,,,,,,,,,101027060
1,11,31,30,2,,,,,,,,,,,,,101031030
1,11,31,30,4,,,,,,,,,,,,,101031030
1,11,31,30,8,,,,,,,,,,,,,101031030
1,11,31,30,14,,,,,,,,,,,,,101031030
1,11,31,30,1,27,"PEPPER",6,29,6,29,3,2,,2,,,101031030
1,11,31,30,12,,,,,,,,,,,,,101031030
1,11,31,30,15,,,,,,,,,,,,,101031030
1,11,31,30,13,,,,,,,,,,,,,101031030
1,11,31,30,5,,,,,,,,,,,,,101031030
1,11,31,30,7,,,,,,,,,,,,,101031030
1,11,31,30,9,,,,,,,,,,,,,101031030
1,11,31,30,6,,,,,,,,,,,,,101031030
1,11,31,30,10,,,,,,,,,,,,,101031030
1,11,31,30,11,,,,,,,,,,,,,101031030
1,11,31,30,3,,,,,,,,,,,,,101031030
1,11,31,75,4,,,,,,,,,,,,,101031075
1,11,31,75,15,,,,,,,,,,,,,101031075
1,11,31,75,12,,,,,,,,,,,,,101031075
1,11,31,75,5,,,,,,,,,,,,,101031075
1,11,31,75,3,,,,,,,,,,,,,101031075
1,11,31,75,13,,,,,,,,,,,,,101031075
1,11,31,75,14,,,,,,,,,,,,,101031075
1,11,31,75,2,,,,,,,,,,,,,101031075
1,11,31,75,6,,,,,,,,,,,,,101031075
1,11,31,75,9,,,,,,,,,,,,,101031075
1,11,31,75,7,,,,,,,,,,,,,101031075
1,11,31,75,10,,,,,,,,,,,,,101031075
1,11,31,75,11,,,,,,,,,,,,,101031075
1,11,31,75,8,,,,,,,,,,,,,101031075
1,11,31,75,1,29,"PLANTAIN",2000,37,2000,37,2,2,,2,,,101031075
1,11,31,84,11,,,,,,,,,,,,,101031084
1,11,31,84,2,,,,,,,,,,,,,101031084
1,11,31,84,6,,,,,,,,,,,,,101031084
1,11,31,84,4,,,,,,,,,,,,,101031084
1,11,31,84,14,,,,,,,,,,,,,101031084
1,11,31,84,8,,,,,,,,,,,,,101031084
1,11,31,84,13,,,,,,,,,,,,,101031084
1,11,31,84,15,,,,,,,,,,,,,101031084
1,11,31,84,12,,,,,,,,,,,,,101031084
1,11,31,84,1,19,"MAIZE",1,18,1,18,2,1,,2,,,101031084
1,11,31,84,7,,,,,,,,,,,,,101031084
1,11,31,84,5,,,,,,,,,,,,,101031084
1,11,31,84,10,,,,,,,,,,,,,101031084
1,11,31,84,9,,,,,,,,,,,,,101031084
1,11,31,84,3,,,,,,,,,,,,,101031084
1,12,30,4,8,,,,,,,,,,,,,101030004
1,12,30,4,3,,,,,,,,,,,,,101030004
1,12,30,4,15,,,,,,,,,,,,,101030004
1,12,30,4,14,,,,,,,,,,,,,101030004
1,12,30,4,6,,,,,,,,,,,,,101030004
1,12,30,4,9,,,,,,,,,,,,,101030004
1,12,30,4,10,,,,,,,,,,,,,101030004
1,12,30,4,12,,,,,,,,,,,,,101030004
1,12,30,4,7,,,,,,,,,,,,,101030004
1,12,30,4,11,,,,,,,,,,,,,101030004
1,12,30,4,4,,,,,,,,,,,,,101030004
1,12,30,4,1,5,,1,19,10,26,2,2,,2,,,101030004
1,12,30,4,2,,,,,,,,,,,,,101030004
1,12,30,4,13,,,,,,,,,,,,,101030004
1,12,30,4,5,,,,,,,,,,,,,101030004
1,12,30,10,14,,,,,,,,,,,,,101030010
1,12,30,10,7,,,,,,,,,,,,,101030010
1,12,30,10,10,,,,,,,,,,,,,101030010
1,12,30,10,3,,,,,,,,,,,,,101030010
1,12,30,10,5,,,,,,,,,,,,,101030010
1,12,30,10,15,,,,,,,,,,,,,101030010
1,12,30,10,4,,,,,,,,,,,,,101030010
1,12,30,10,2,,,,,,,,,,,,,101030010
1,12,30,10,8,,,,,,,,,,,,,101030010
1,12,30,10,1,29,"PLANTAIN",2,8,1,8,2,2,,2,,,101030010
1,12,30,10,11,,,,,,,,,,,,,101030010
1,12,30,10,13,,,,,,,,,,,,,101030010
1,12,30,10,9,,,,,,,,,,,,,101030010
1,12,30,10,12,,,,,,,,,,,,,101030010
1,12,30,10,6,,,,,,,,,,,,,101030010
1,12,30,16,8,,,,,,,,,,,,,101030016
1,12,30,16,5,,,,,,,,,,,,,101030016
1,12,30,16,7,,,,,,,,,,,,,101030016
1,12,30,16,13,,,,,,,,,,,,,101030016
1,12,30,16,12,,,,,,,,,,,,,101030016
1,12,30,16,10,,,,,,,,,,,,,101030016
1,12,30,16,11,,,,,,,,,,,,,101030016
1,12,30,16,2,,,,,,,,,,,,,101030016
1,12,30,16,6,,,,,,,,,,,,,101030016
1,12,30,16,9,,,,,,,,,,,,,101030016
1,12,30,16,15,,,,,,,,,,,,,101030016
1,12,30,16,4,,,,,,,,,,,,,101030016
1,12,30,16,3,,,,,,,,,,,,,101030016
1,12,30,16,14,,,,,,,,,,,,,101030016
1,12,30,16,1,6,"COCOA",30,14,30,14,2,2,,2,,,101030016
1,12,30,21,3,,,,,,,,,,,,,101030021
1,12,30,21,12,,,,,,,,,,,,,101030021
1,12,30,21,5,,,,,,,,,,,,,101030021
1,12,30,21,9,,,,,,,,,,,,,101030021
1,12,30,21,11,,,,,,,,,,,,,101030021
1,12,30,21,13,,,,,,,,,,,,,101030021
1,12,30,21,1,29,"PLANTAIN",2,8,1,8,2,2,,2,,,101030021
1,12,30,21,8,,,,,,,,,,,,,101030021
1,12,30,21,7,,,,,,,,,,,,,101030021
1,12,30,21,10,,,,,,,,,,,,,101030021
1,12,30,21,15,,,,,,,,,,,,,101030021
1,12,30,21,2,5,"CASSAVA",10,26,7,26,2,2,,2,,,101030021
1,12,30,21,4,,,,,,,,,,,,,101030021
1,12,30,21,6,,,,,,,,,,,,,101030021
1,12,30,21,14,,,,,,,,,,,,,101030021
1,12,30,54,8,,,,,,,,,,,,,101030054
1,12,30,54,2,,,,,,,,,,,,,101030054
1,12,30,54,10,,,,,,,,,,,,,101030054
1,12,30,54,1,6,"COCOA",4,18,4,18,3,2,,2,,,101030054
1,12,30,54,12,,,,,,,,,,,,,101030054
1,12,30,54,4,,,,,,,,,,,,,101030054
1,12,30,54,13,,,,,,,,,,,,,101030054
1,12,30,54,15,,,,,,,,,,,,,101030054
1,12,30,54,5,,,,,,,,,,,,,101030054
1,12,30,54,9,,,,,,,,,,,,,101030054
1,12,30,54,14,,,,,,,,,,,,,101030054
1,12,30,54,6,,,,,,,,,,,,,101030054
1,12,30,54,3,,,,,,,,,,,,,101030054
1,12,30,54,11,,,,,,,,,,,,,101030054
1,12,30,54,7,,,,,,,,,,,,,101030054
1,16,23,18,2,,,,,,,,,,,,,101023018
1,16,23,18,13,,,,,,,,,,,,,101023018
1,16,23,18,6,,,,,,,,,,,,,101023018
1,16,23,18,8,,,,,,,,,,,,,101023018
1,16,23,18,11,,,,,,,,,,,,,101023018
1,16,23,18,5,,,,,,,,,,,,,101023018
1,16,23,18,15,,,,,,,,,,,,,101023018
1,16,23,18,10,,,,,,,,,,,,,101023018
1,16,23,18,12,,,,,,,,,,,,,101023018
1,16,23,18,7,,,,,,,,,,,,,101023018
1,16,23,18,3,,,,,,,,,,,,,101023018
1,16,23,18,1,29,"PLANTAIN",3,8,1,8,2,2,,2,,,101023018
1,16,23,18,14,,,,,,,,,,,,,101023018
1,16,23,18,9,,,,,,,,,,,,,101023018
1,16,23,18,4,,,,,,,,,,,,,101023018
1,16,23,24,15,,,,,,,,,,,,,101023024
1,16,23,24,5,,,,,,,,,,,,,101023024
1,16,23,24,11,,,,,,,,,,,,,101023024
1,16,23,24,8,,,,,,,,,,,,,101023024
1,16,23,24,10,,,,,,,,,,,,,101023024
1,16,23,24,1,5,"CASSAVA",2,4,1,4,2,2,,2,,,101023024
1,16,23,24,12,,,,,,,,,,,,,101023024
1,16,23,24,6,,,,,,,,,,,,,101023024
1,16,23,24,13,,,,,,,,,,,,,101023024
1,16,23,24,4,,,,,,,,,,,,,101023024
1,16,23,24,2,29,"PLANTAIN",4,8,1,8,2,2,,2,,,101023024
1,16,23,24,3,,,,,,,,,,,,,101023024
1,16,23,24,9,,,,,,,,,,,,,101023024
1,16,23,24,7,,,,,,,,,,,,,101023024
1,16,23,24,14,,,,,,,,,,,,,101023024
1,16,23,28,10,,,,,,,,,,,,,101023028
1,16,23,28,13,,,,,,,,,,,,,101023028
1,16,23,28,9,,,,,,,,,,,,,101023028
1,16,23,28,12,,,,,,,,,,,,,101023028
1,16,23,28,4,,,,,,,,,,,,,101023028
1,16,23,28,3,,,,,,,,,,,,,101023028
1,16,23,28,2,,,,,,,,,,,,,101023028
1,16,23,28,15,,,,,,,,,,,,,101023028
1,16,23,28,1,5,"CASSAVA",3,18,1,18,2,2,,2,,,101023028
1,16,23,28,6,,,,,,,,,,,,,101023028
1,16,23,28,5,,,,,,,,,,,,,101023028
1,16,23,28,11,,,,,,,,,,,,,101023028
1,16,23,28,7,,,,,,,,,,,,,101023028
1,16,23,28,8,,,,,,,,,,,,,101023028
1,16,23,28,14,,,,,,,,,,,,,101023028
1,16,23,31,4,,,,,,,,,,,,,101023031
1,16,23,31,10,,,,,,,,,,,,,101023031
1,16,23,31,6,,,,,,,,,,,,,101023031
1,16,23,31,9,,,,,,,,,,,,,101023031
1,16,23,31,2,19,"MAIZE",2,19,2,19,2,2,,2,,,101023031
1,16,23,31,12,,,,,,,,,,,,,101023031
1,16,23,31,8,,,,,,,,,,,,,101023031
1,16,23,31,1,5,"CASSAVA",3,18,1,19,2,2,,2,,,101023031
1,16,23,31,3,,,,,,,,,,,,,101023031
1,16,23,31,11,,,,,,,,,,,,,101023031
1,16,23,31,7,,,,,,,,,,,,,101023031
1,16,23,31,5,,,,,,,,,,,,,101023031
1,16,23,31,14,,,,,,,,,,,,,101023031
1,16,23,31,15,,,,,,,,,,,,,101023031
1,16,23,31,13,,,,,,,,,,,,,101023031
1,16,23,35,15,,,,,,,,,,,,,101023035
1,16,23,35,8,,,,,,,,,,,,,101023035
1,16,23,35,10,,,,,,,,,,,,,101023035
1,16,23,35,13,,,,,,,,,,,,,101023035
1,16,23,35,2,,,,,,,,,,,,,101023035
1,16,23,35,6,,,,,,,,,,,,,101023035
1,16,23,35,9,,,,,,,,,,,,,101023035
1,16,23,35,5,,,,,,,,,,,,,101023035
1,16,23,35,12,,,,,,,,,,,,,101023035
1,16,23,35,1,5,"CASSAVA",1,18,1,19,2,2,,2,,,101023035
1,16,23,35,7,,,,,,,,,,,,,101023035
1,16,23,35,4,,,,,,,,,,,,,101023035
1,16,23,35,11,,,,,,,,,,,,,101023035
1,16,23,35,3,,,,,,,,,,,,,101023035
1,16,23,35,14,,,,,,,,,,,,,101023035
1,16,23,36,6,,,,,,,,,,,,,101023036
1,16,23,36,11,,,,,,,,,,,,,101023036
1,16,23,36,8,,,,,,,,,,,,,101023036
1,16,23,36,1,19,"MAIZE",4,18,2,18,2,2,,2,,,101023036
1,16,23,36,2,,,,,,,,,,,,,101023036
1,16,23,36,4,,,,,,,,,,,,,101023036
1,16,23,36,7,,,,,,,,,,,,,101023036
1,16,23,36,3,,,,,,,,,,,,,101023036
1,16,23,36,13,,,,,,,,,,,,,101023036
1,16,23,36,9,,,,,,,,,,,,,101023036
1,16,23,36,15,,,,,,,,,,,,,101023036
1,16,23,36,14,,,,,,,,,,,,,101023036
1,16,23,36,5,,,,,,,,,,,,,101023036
1,16,23,36,10,,,,,,,,,,,,,101023036
1,16,23,36,12,,,,,,,,,,,,,101023036
1,16,23,37,7,,,,,,,,,,,,,101023037
1,16,23,37,8,,,,,,,,,,,,,101023037
1,16,23,37,9,,,,,,,,,,,,,101023037
1,16,23,37,13,,,,,,,,,,,,,101023037
1,16,23,37,12,,,,,,,,,,,,,101023037
1,16,23,37,2,,,,,,,,,,,,,101023037
1,16,23,37,14,,,,,,,,,,,,,101023037
1,16,23,37,5,,,,,,,,,,,,,101023037
1,16,23,37,4,,,,,,,,,,,,,101023037
1,16,23,37,6,,,,,,,,,,,,,101023037
1,16,23,37,3,,,,,,,,,,,,,101023037
1,16,23,37,1,19,"MAIZE",2,18,1,18,2,2,,2,,,101023037
1,16,23,37,10,,,,,,,,,,,,,101023037
1,16,23,37,11,,,,,,,,,,,,,101023037
1,16,23,37,15,,,,,,,,,,,,,101023037
1,16,23,40,9,,,,,,,,,,,,,101023040
1,16,23,40,10,,,,,,,,,,,,,101023040
1,16,23,40,14,,,,,,,,,,,,,101023040
1,16,23,40,6,,,,,,,,,,,,,101023040
1,16,23,40,8,,,,,,,,,,,,,101023040
1,16,23,40,11,,,,,,,,,,,,,101023040
1,16,23,40,15,,,,,,,,,,,,,101023040
1,16,23,40,2,19,"MAIZE",4,18,4,18,3,2,,2,,,101023040
1,16,23,40,5,,,,,,,,,,,,,101023040
1,16,23,40,3,,,,,,,,,,,,,101023040
1,16,23,40,7,,,,,,,,,,,,,101023040
1,16,23,40,13,,,,,,,,,,,,,101023040
1,16,23,40,4,,,,,,,,,,,,,101023040
1,16,23,40,1,31,"RICE",10,18,10,18,3,2,,2,,,101023040
1,16,23,40,12,,,,,,,,,,,,,101023040
1,17,22,9,6,,,,,,,,,,,,,101022009
1,17,22,9,1,29,"PLANTAIN",4,8,1,8,2,2,,2,,,101022009
1,17,22,9,15,,,,,,,,,,,,,101022009
1,17,22,9,10,,,,,,,,,,,,,101022009
1,17,22,9,12,,,,,,,,,,,,,101022009
1,17,22,9,11,,,,,,,,,,,,,101022009
1,17,22,9,2,,,,,,,,,,,,,101022009
1,17,22,9,8,,,,,,,,,,,,,101022009
1,17,22,9,13,,,,,,,,,,,,,101022009
1,17,22,9,7,,,,,,,,,,,,,101022009
1,17,22,9,14,,,,,,,,,,,,,101022009
1,17,22,9,4,,,,,,,,,,,,,101022009
1,17,22,9,5,,,,,,,,,,,,,101022009
1,17,22,9,9,,,,,,,,,,,,,101022009
1,17,22,9,3,,,,,,,,,,,,,101022009
1,17,22,18,14,,,,,,,,,,,,,101022018
1,17,22,18,1,27,"PEPPER",6,2,5,2,1,2,,2,,,101022018
1,17,22,18,10,,,,,,,,,,,,,101022018
1,17,22,18,11,,,,,,,,,,,,,101022018
1,17,22,18,8,,,,,,,,,,,,,101022018
1,17,22,18,5,,,,,,,,,,,,,101022018
1,17,22,18,4,,,,,,,,,,,,,101022018
1,17,22,18,9,,,,,,,,,,,,,101022018
1,17,22,18,15,,,,,,,,,,,,,101022018
1,17,22,18,3,,,,,,,,,,,,,101022018
1,17,22,18,13,,,,,,,,,,,,,101022018
1,17,22,18,12,,,,,,,,,,,,,101022018
1,17,22,18,7,,,,,,,,,,,,,101022018
1,17,22,18,6,,,,,,,,,,,,,101022018
1,17,22,18,2,,,,,,,,,,,,,101022018
1,17,24,38,9,,,,,,,,,,,,,101024038
1,17,24,38,1,29,"PLANTAIN",10,8,1,8,2,2,,,,,101024038
1,17,24,38,13,,,,,,,,,,,,,101024038
1,17,24,38,3,,,,,,,,,,,,,101024038
1,17,24,38,5,,,,,,,,,,,,,101024038
1,17,24,38,8,,,,,,,,,,,,,101024038
1,17,24,38,11,,,,,,,,,,,,,101024038
1,17,24,38,6,,,,,,,,,,,,,101024038
1,17,24,38,7,,,,,,,,,,,,,101024038
1,17,24,38,14,,,,,,,,,,,,,101024038
1,17,24,38,15,,,,,,,,,,,,,101024038
1,17,24,38,12,,,,,,,,,,,,,101024038
1,17,24,38,10,,,,,,,,,,,,,101024038
1,17,24,38,2,,,,,,,,,,,,,101024038
1,17,24,38,4,,,,,,,,,,,,,101024038
2,2,34,34,1,19,"MAIZE",6,19,1,29,3,1,"CAMPHOR",1,1,"1",102034034
2,2,34,34,13,,,,,,,,,,,,,102034034
2,2,34,34,2,,,,,,,,,,,,,102034034
2,2,34,34,5,,,,,,,,,,,,,102034034
2,2,34,34,7,,,,,,,,,,,,,102034034
2,2,34,34,9,,,,,,,,,,,,,102034034
2,2,34,34,8,,,,,,,,,,,,,102034034
2,2,34,34,10,,,,,,,,,,,,,102034034
2,2,34,34,4,,,,,,,,,,,,,102034034
2,2,34,34,11,,,,,,,,,,,,,102034034
2,2,34,34,14,,,,,,,,,,,,,102034034
2,2,34,34,12,,,,,,,,,,,,,102034034
2,2,34,34,3,,,,,,,,,,,,,102034034
2,2,34,34,15,,,,,,,,,,,,,102034034
2,2,34,34,6,,,,,,,,,,,,,102034034
2,2,37,1,15,,,,,,,,,,,,,102037001
2,2,37,1,5,,,,,,,,,,,,,102037001
2,2,37,1,3,,,,,,,,,,,,,102037001
2,2,37,1,13,,,,,,,,,,,,,102037001
2,2,37,1,2,,,,,,,,,,,,,102037001
2,2,37,1,12,,,,,,,,,,,,,102037001
2,2,37,1,9,,,,,,,,,,,,,102037001
2,2,37,1,4,,,,,,,,,,,,,102037001
2,2,37,1,10,,,,,,,,,,,,,102037001
2,2,37,1,11,,,,,,,,,,,,,102037001
2,2,37,1,6,,,,,,,,,,,,,102037001
2,2,37,1,14,,,,,,,,,,,,,102037001
2,2,37,1,1,19,"MAIZE",5,19,5,19,3,1,"WREKO",2,,,102037001
2,2,37,1,7,,,,,,,,,,,,,102037001
2,2,37,1,8,,,,,,,,,,,,,102037001
2,2,37,5,8,,,,,,,,,,,,,102037005
2,2,37,5,1,19,"MAIZE",10,19,5,19,3,1,"ACTARIC",2,,,102037005
2,2,37,5,2,,,,,,,,,,,,,102037005
2,2,37,5,6,,,,,,,,,,,,,102037005
2,2,37,5,4,,,,,,,,,,,,,102037005
2,2,37,5,3,,,,,,,,,,,,,102037005
2,2,37,5,7,,,,,,,,,,,,,102037005
2,2,37,5,10,,,,,,,,,,,,,102037005
2,2,37,5,5,,,,,,,,,,,,,102037005
2,2,37,5,13,,,,,,,,,,,,,102037005
2,2,37,5,11,,,,,,,,,,,,,102037005
2,2,37,5,15,,,,,,,,,,,,,102037005
2,2,37,5,9,,,,,,,,,,,,,102037005
2,2,37,5,12,,,,,,,,,,,,,102037005
2,2,37,5,14,,,,,,,,,,,,,102037005
2,2,37,10,1,,,,,,,,,,,,,102037010
2,2,37,10,3,19,"MAIZE",15,19,15,19,3,1,"ACCTARIC",2,,,102037010
2,2,37,10,5,,,,,,,,,,,,,102037010
2,2,37,10,10,,,,,,,,,,,,,102037010
2,2,37,10,13,,,,,,,,,,,,,102037010
2,2,37,10,4,,,,,,,,,,,,,102037010
2,2,37,10,15,,,,,,,,,,,,,102037010
2,2,37,10,14,,,,,,,,,,,,,102037010
2,2,37,10,7,,,,,,,,,,,,,102037010
2,2,37,10,12,,,,,,,,,,,,,102037010
2,2,37,10,9,,,,,,,,,,,,,102037010
2,2,37,10,6,,,,,,,,,,,,,102037010
2,2,37,10,8,,,,,,,,,,,,,102037010
2,2,37,10,11,,,,,,,,,,,,,102037010
2,2,37,10,2,19,"MAIZE",29,19,25,19,3,1,"ACCTARIC",2,,,102037010
2,2,37,21,13,,,,,,,,,,,,,102037021
2,2,37,21,6,,,,,,,,,,,,,102037021
2,2,37,21,14,,,,,,,,,,,,,102037021
2,2,37,21,10,,,,,,,,,,,,,102037021
2,2,37,21,2,,,,,,,,,,,,,102037021
2,2,37,21,5,,,,,,,,,,,,,102037021
2,2,37,21,8,,,,,,,,,,,,,102037021
2,2,37,21,9,,,,,,,,,,,,,102037021
2,2,37,21,11,,,,,,,,,,,,,102037021
2,2,37,21,1,19,"MAIZE",10,19,10,19,3,1,"WREKO ACCTALIC",2,,,102037021
2,2,37,21,7,,,,,,,,,,,,,102037021
2,2,37,21,3,,,,,,,,,,,,,102037021
2,2,37,21,12,,,,,,,,,,,,,102037021
2,2,37,21,15,,,,,,,,,,,,,102037021
2,2,37,21,4,,,,,,,,,,,,,102037021
2,2,37,28,4,,,,,,,,,,,,,102037028
2,2,37,28,8,,,,,,,,,,,,,102037028
2,2,37,28,11,,,,,,,,,,,,,102037028
2,2,37,28,1,19,"MAIZE",2,6,2,6,6,1,"ACCTANE",2,,,102037028
2,2,37,28,3,,,,,,,,,,,,,102037028
2,2,37,28,7,,,,,,,,,,,,,102037028
2,2,37,28,9,,,,,,,,,,,,,102037028
2,2,37,28,14,,,,,,,,,,,,,102037028
2,2,37,28,2,,,,,,,,,,,,,102037028
2,2,37,28,15,,,,,,,,,,,,,102037028
2,2,37,28,13,,,,,,,,,,,,,102037028
2,2,37,28,6,,,,,,,,,,,,,102037028
2,2,37,28,12,,,,,,,,,,,,,102037028
2,2,37,28,5,,,,,,,,,,,,,102037028
2,2,37,28,10,,,,,,,,,,,,,102037028
2,2,37,30,15,,,,,,,,,,,,,102037030
2,2,37,30,1,19,"MAIZE",30,19,28,19,3,1,"ACCTARIC",2,,,102037030
2,2,37,30,6,,,,,,,,,,,,,102037030
2,2,37,30,14,,,,,,,,,,,,,102037030
2,2,37,30,2,,,,,,,,,,,,,102037030
2,2,37,30,11,,,,,,,,,,,,,102037030
2,2,37,30,8,,,,,,,,,,,,,102037030
2,2,37,30,12,,,,,,,,,,,,,102037030
2,2,37,30,3,,,,,,,,,,,,,102037030
2,2,37,30,7,,,,,,,,,,,,,102037030
2,2,37,30,10,,,,,,,,,,,,,102037030
2,2,37,30,13,,,,,,,,,,,,,102037030
2,2,37,30,4,,,,,,,,,,,,,102037030
2,2,37,30,5,,,,,,,,,,,,,102037030
2,2,37,30,9,,,,,,,,,,,,,102037030
2,2,37,35,6,,,,,,,,,,,,,102037035
2,2,37,35,10,,,,,,,,,,,,,102037035
2,2,37,35,7,,,,,,,,,,,,,102037035
2,2,37,35,9,,,,,,,,,,,,,102037035
2,2,37,35,1,19,"MAIZE",3,19,2,19,6,1,"ACCTARIC",2,,,102037035
2,2,37,35,4,,,,,,,,,,,,,102037035
2,2,37,35,13,,,,,,,,,,,,,102037035
2,2,37,35,8,,,,,,,,,,,,,102037035
2,2,37,35,12,,,,,,,,,,,,,102037035
2,2,37,35,14,,,,,,,,,,,,,102037035
2,2,37,35,2,,,,,,,,,,,,,102037035
2,2,37,35,11,,,,,,,,,,,,,102037035
2,2,37,35,15,,,,,,,,,,,,,102037035
2,2,37,35,3,,,,,,,,,,,,,102037035
2,2,37,35,5,,,,,,,,,,,,,102037035
2,2,37,38,10,,,,,,,,,,,,,102037038
2,2,37,38,3,,,,,,,,,,,,,102037038
2,2,37,38,9,,,,,,,,,,,,,102037038
2,2,37,38,14,,,,,,,,,,,,,102037038
2,2,37,38,13,,,,,,,,,,,,,102037038
2,2,37,38,4,,,,,,,,,,,,,102037038
2,2,37,38,8,,,,,,,,,,,,,102037038
2,2,37,38,1,19,"MAIZE",2,19,2,6,6,2,,1,20,"5",102037038
2,2,37,38,15,,,,,,,,,,,,,102037038
2,2,37,38,2,,,,,,,,,,,,,102037038
2,2,37,38,5,,,,,,,,,,,,,102037038
2,2,37,38,6,,,,,,,,,,,,,102037038
2,2,37,38,11,,,,,,,,,,,,,102037038
2,2,37,38,7,,,,,,,,,,,,,102037038
2,2,37,38,12,,,,,,,,,,,,,102037038
2,5,51,14,3,,,,,,,,,,,,,102051014
2,5,51,14,15,,,,,,,,,,,,,102051014
2,5,51,14,7,,,,,,,,,,,,,102051014
2,5,51,14,5,,,,,,,,,,,,,102051014
2,5,51,14,14,,,,,,,,,,,,,102051014
2,5,51,14,11,,,,,,,,,,,,,102051014
2,5,51,14,4,,,,,,,,,,,,,102051014
2,5,51,14,13,,,,,,,,,,,,,102051014
2,5,51,14,6,,,,,,,,,,,,,102051014
2,5,51,14,12,,,,,,,,,,,,,102051014
2,5,51,14,9,,,,,,,,,,,,,102051014
2,5,51,14,1,6,"COCOA",0.5,18,0.5,18,2,2,,2,,,102051014
2,5,51,14,10,,,,,,,,,,,,,102051014
2,5,51,14,2,,,,,,,,,,,,,102051014
2,5,51,14,8,,,,,,,,,,,,,102051014
2,8,52,18,10,,,,,,,,,,,,,102052018
2,8,52,18,4,,,,,,,,,,,,,102052018
2,8,52,18,2,,,,,,,,,,,,,102052018
2,8,52,18,7,,,,,,,,,,,,,102052018
2,8,52,18,8,,,,,,,,,,,,,102052018
