"id1","id2","id3","id4","s9d_ie","s9e_i","s9e_ii","s9e_9","s9e_10","s9e_11","s9e_12","s9e_13","s9e_14","s9e_15","s9e_16","s9e_iii","s9e_iv","hhno"
1,12,30,4,3,3,46,"B","A","D","C","C","B","D","B",3,49,101030004
1,12,30,4,4,3,51,"B","A","D","C","C","B","D","A",3,54,101030004
1,12,30,6,3,11,6,"B","A","D","C","C","B","D","B",11,10,101030006
1,12,30,6,4,11,11,"B","A","D","C","C","B","D","B",11,20,101030006
1,12,30,6,2,11,1,"B","C","C","C","C","C","A","A",11,5,101030006
1,12,30,6,5,11,21,"B","A","D","C","C","B","D","A",11,30,101030006
1,12,30,10,3,10,15,"B","A","D","C","C","B","D","A",10,19,101030010
1,12,30,16,3,2,56,"B","A","D","B","A","A","A","A",3,2,101030016
1,12,30,21,3,7,12,"B","A","D","C","C","A","D","C",7,15,101030021
1,12,30,21,2,7,1,"B","A","D","C","C","B","A","B",7,10,101030021
1,12,30,22,3,14,7,"B","A","D","C","C","B","D","A",14,12,101030022
1,12,30,22,4,14,14,"B","A","D","C","C","B","A","B",14,18,101030022
1,12,30,27,3,15,30,"D","C","C","C","B","B","C","C",15,38,101030027
1,12,30,27,2,15,22,"B","A","D","C","C","B","D","A",15,26,101030027
1,12,30,31,3,16,0,"C","C","B","B","C","A","A","B",16,25,101030031
1,12,30,38,4,16,18,"B","A","D","C","D","A","A","A",16,21,101030038
1,12,30,38,3,16,7,"A","B","D","B","A","A","C","C",16,14,101030038
1,12,30,38,5,16,24,"B","C","B","C","A","B","B","C",16,27,101030038
1,12,30,43,3,12,31,"B","A","A","D","A","A","A","A",12,35,101030043
1,12,30,43,5,12,40,"B","B","C","B","C","C","C","C",12,45,101030043
1,12,30,43,4,12,35,"B","A","D","C","C","B","B","A",12,38,101030043
1,12,30,53,3,10,17,"B","A","D","C","C","B","D","A",10,25,101030053
1,12,30,53,6,10,43,"B","A","D","C","C","B","D","A",10,50,101030053
1,12,30,53,5,10,36,"B","A","D","C","C","B","D","A",10,41,101030053
1,12,30,53,4,10,30,"B","A","D","C","C","B","D","A",10,35,101030053
1,12,30,56,2,2,50,"B","A","D","C","C","B","A","A",2,44,101030056
1,12,30,56,3,2,45,"B","A","D","C","C","B","D","B",2,50,101030056
1,12,30,56,4,2,51,"B","A","D","C","C","B","D","A",3,1,101030056
1,13,9,61,6,2,15,"B","A","D","C","C","B","D","B",2,20,101009061
1,13,9,68,4,4,30,"B","A","D","C","C","B","B","A",4,35,101009068
1,13,9,68,3,4,15,"B","A","D","C","C","B","D","A",4,20,101009068
1,13,9,68,2,4,5,"B","A","D","C","C","B","D","A",4,10,101009068
1,13,9,136,1,11,22,"B","A","D","C","C","B","A","A",11,27,101009136
1,13,9,180,3,6,15,"B","A","D","C","C","B","D","B",6,20,101009180
1,13,9,180,6,6,25,"B","A","D","C","C","B","D","B",6,30,101009180
1,13,9,191,2,3,55,"B","A","D","C","C","A","D","A",4,0,101009191
1,13,9,191,3,2,20,"B","D","B","A","A","C","A","C",2,25,101009191
1,13,9,195,5,6,40,"B","A","D","C","C","B","D","B",6,45,101009195
1,13,9,195,4,6,30,"B","A","D","C","C","B","D","B",6,35,101009195
1,13,9,195,7,7,5,"B","A","D","C","C","A","A","A",7,10,101009195
1,13,9,195,3,6,15,"B","A","D","C","C","B","D","B",6,20,101009195
1,13,9,195,6,6,50,"B","A","D","C","C","C","D","A",6,55,101009195
1,13,9,210,1,2,30,"A","A","D","C","C","B","D","A",2,35,101009210
1,13,9,222,2,12,35,"B","A","D","C","C","B","D","C",12,40,101009222
1,13,9,222,4,3,49,"B","A","D","C","C","B","D","A",3,54,101009222
1,13,9,222,3,3,32,"B","A","D","C","C","B","D","A",3,36,101009222
1,13,9,227,3,9,55,"B","A","D","A","C","B","D","A",10,0,101009227
1,13,9,227,4,10,25,"B","A","D","C","C","B","D","A",10,30,101009227
1,13,9,235,4,11,25,"B","A","D","C","C","B","B","B",11,30,101009235
1,13,9,235,5,11,35,"B","A","D","C","C","B","D","A",11,40,101009235
1,13,9,235,3,11,5,"B","A","D","C","C","B","D","A",11,10,101009235
1,13,9,258,3,4,55,"B","A","D","C","C","B","D","A",4,59,101009258
1,13,9,258,4,5,4,"B","A","D","C","C","B","D","A",5,10,101009258
1,13,9,262,2,4,55,"B","A","D","C","C","B","D","B",5,0,101009262
1,13,10,40,4,8,15,"B","A","D","C","C","A","D","B",8,16,101010040
1,13,10,40,2,4,0,"A","B","A","A","C","A","C","A",4,3,101010040
1,13,10,40,5,3,17,"B","A","D","C","C","B","D","B",3,26,101010040
1,13,10,40,3,2,43,"B","A","D","C","C","A","D","B",2,46,101010040
1,13,10,64,3,10,36,"B","A","D","C","D","C","D","A",10,38,101010064
1,13,10,75,1,10,6,"B","A","D","C","C","B","D","A",10,10,101010075
1,13,10,88,4,9,13,"B","A","C","C","C","A","D","A",9,16,101010088
1,13,10,88,5,9,30,"C","B","D","C","C","B","D","A",9,32,101010088
1,13,10,88,3,9,39,"B","A","D","C","C","B","D","A",9,42,101010088
1,13,10,95,3,4,5,"B","A","D","C","C","A","D","A",4,6,101010095
1,13,10,95,2,10,9,"B","A","D","D","C","B","D","B",10,14,101010095
1,13,10,150,2,2,19,"B","A","D","C","C","B","D","B",2,23,101010150
1,13,10,150,3,3,2,"B","A","D","C","C","C","D","B",3,9,101010150
1,13,10,163,1,2,4,"B","A","D","C","C","B","D","B",2,9,101010163
1,13,10,164,1,8,57,"B","A","D","C","B","B","A","B",9,4,101010164
1,13,10,176,1,1,25,"B","A","D","C","C","B","D","A",1,26,101010176
1,13,10,193,1,3,21,"B","A","D","C","C","B","D","C",2,23,101010193
1,13,11,6,2,5,18,"B","A","C","A","C","B","D","A",5,20,101011006
1,13,11,19,2,3,34,"B","A","D","C","C","B","D","B",3,36,101011019
1,13,11,28,2,7,50,"B","B","A","B","D","A","D","C",7,52,101011028
1,13,11,31,2,5,32,"B","A","D","C","C","B","D","B",5,34,101011031
1,13,11,31,3,4,40,"B","A","D","C","C","B","D","B",4,42,101011031
1,13,11,44,2,4,36,"B","A","D","C","C","B","D","A",4,38,101011044
1,13,11,50,5,6,39,"B","A","D","C","D","B","C","A",6,43,101011050
1,13,11,50,4,6,18,"B","A","D","C","C","B","D","A",6,21,101011050
1,13,11,50,3,6,45,"B","A","D","C","C","B","D","A",6,47,101011050
1,13,11,54,3,9,15,"B","A","D","C","C","B","D","A",9,16,101011054
1,13,11,54,5,8,50,"D","C","B","C","A","D","A","D",8,55,101011054
1,13,11,54,4,5,32,"B","A","D","C","C","B","D","A",5,38,101011054
1,13,11,58,3,11,14,"B","A","D","C","C","B","D","A",11,16,101011058
1,13,11,85,4,5,36,"B","A","D","C","C","B","D","D",5,45,101011085
1,13,11,85,2,12,49,"B","A","D","C","C","B","D","B",12,51,101011085
1,13,11,85,3,5,8,"B","A","D","C","C","B","D","A",5,10,101011085
1,13,11,104,3,6,27,"B","A","D","C","C","B","D","A",6,29,101011104
1,13,11,146,3,2,59,"B","A","D","C","C","B","D","A",3,2,101011146
1,13,11,146,4,7,55,"B","A","D","C","C","B","D","A",8,0,101011146
1,13,11,161,1,11,45,"B","A","D","C","C","B","D","B",11,47,101011161
1,13,12,7,3,10,55,"B","A","D","C","C","B","D","A",11,0,101012007
1,13,12,13,4,12,10,"B","A","D","C","C","B","B","C",12,15,101012013
1,13,12,13,3,11,40,"B","A","D","C","C","B","B","C",11,45,101012013
1,13,12,17,3,2,50,"B","A","D","C","C","A","D","A",2,55,101012017
1,13,12,38,2,3,30,"B","A","D","C","C","B","D","A",3,35,101012038
1,13,12,38,3,11,0,"B","A","D","C","C","B","D","A",11,5,101012038
1,13,12,38,4,4,0,"B","A","D","C","C","B","D","A",4,5,101012038
1,13,12,39,4,11,55,"B","A","D","C","C","B","D","C",12,0,101012039
1,13,12,39,3,11,35,"B","A","D","C","C","B","D","C",11,40,101012039
1,13,12,45,4,5,15,"B","A","D","C","C","B","A","A",5,20,101012045
1,13,12,45,3,5,5,"B","A","D","C","C","B","A","A",5,10,101012045
1,13,12,50,2,9,30,"B","A","D","A","C","B","A","C",9,35,101012050
1,13,12,55,4,3,40,"B","A","D","C","C","B","D","A",3,45,101012055
1,13,12,94,3,12,30,"B","A","C","C","C","B","D","D",12,35,101012094
1,16,23,13,5,11,19,"B","B","B","C","C","B","A","C",11,21,101023013
1,16,23,13,4,11,15,"C","C","B","B","B","B","A","B",11,18,101023013
1,16,23,13,3,11,8,"B","A","D","C","C","B","D","A",11,12,101023013
1,16,23,13,2,11,3,"B","A","A","C","C","B","D","D",11,5,101023013
1,16,23,14,6,14,47,"B","A","D","C","A","A","A","C",14,49,101023014
1,16,23,14,5,14,43,"B","A","D","C","C","B","A","B",14,46,101023014
1,16,23,14,3,14,35,"B","A","D","C","C","B","D","A",14,37,101023014
1,16,23,14,4,14,38,"B","A","D","C","C","B","D","A",14,40,101023014
1,16,23,24,4,9,8,"B","A","B","D","C","B","A","C",9,11,101023024
1,16,23,24,3,9,2,"B","A","C","C","C","B","D","A",9,7,101023024
1,16,23,28,3,13,51,"B","A","D","C","C","B","D","A",13,54,101023028
1,16,23,28,4,13,57,"B","A","C","C","C","B","A","B",13,59,101023028
1,16,23,28,2,13,45,"B","A","D","C","C","B","D","A",13,48,101023028
1,16,23,32,1,2,15,"B","A","D","C","C","B","D","A",2,18,101023032
1,16,23,36,4,15,6,"B","A","D","C","C","A","D","B",15,10,101023036
1,16,23,36,3,15,2,"B","A","D","D","C","B","A","A",15,4,101023036
1,17,22,5,3,14,48,"B","A","A","C","D","C","A","B",14,54,101022005
1,17,22,9,3,6,34,"B","A","D","C","C","B","A","B",6,37,101022009
1,17,22,9,4,6,38,"B","A","D","C","C","B","D","B",6,39,101022009
1,17,22,9,5,6,40,"B","A","D","C","C","B","D","A",6,42,101022009
1,17,22,9,2,6,30,"B","A","D","C","C","B","D","A",6,34,101022009
1,17,22,11,2,12,6,"B","B","B","B","B","B","A","B",12,12,101022011
1,17,22,12,1,12,1,"B","A","D","B","C","B","D","C",12,5,101022012
1,17,22,18,5,9,44,"B","A","C","C","C","B","C","B",9,48,101022018
1,17,22,18,,,,,,,,,,,,,,101022018
1,17,22,18,,,,,,,,,,,,,,101022018
1,17,22,24,2,6,18,,,,,,,,"B",6,20,101022024
1,17,22,30,3,4,12,"B","A","D","C","C","B","B","B",4,18,101022030
1,17,22,36,2,9,24,"B","A","D","C","C","B","D","A",9,26,101022036
1,17,22,36,1,9,21,"B","A","D","B","C","A","A","A",9,24,101022036
1,17,22,37,2,2,16,"B","C","C","C","C","B","D","C",2,21,101022037
1,17,22,37,3,2,21,"B","B","B","B","B","D","D","B",2,28,101022037
1,17,22,42,2,10,37,"B","C","D","D","A","A","A","A",10,43,101022042
1,17,24,17,2,10,21,"C","C","B","B","B","B","B","B",10,27,101024017
1,17,24,28,2,1,52,"B","A","A","C","D","A","A",,1,54,101024028
1,17,24,28,3,1,56,"B","A","D","C","C","B","D",,1,58,101024028
1,17,24,32,3,6,17,"B","A","D","C","A","A","A","A",6,21,101024032
1,17,24,36,3,3,28,"B","A","D","B","C","B","A","A",3,34,101024036
1,17,24,38,4,13,59,"B","A","D","C","C","B","D","A",14,0,101024038
1,17,24,38,3,13,52,"B","A","D","C","C","B","D","B",13,56,101024038
1,17,24,39,4,10,32,"B","A","D","C","C","B","A","A",10,38,101024039
1,17,24,39,6,10,40,"B","A","A","C","C","A","A","A",10,45,101024039
1,17,24,43,3,3,8,"B","A","D","C","C","B","D","A",3,17,101024043
1,17,24,43,6,3,27,"B","A","D","C","C","B","D","B",3,29,101024043
1,17,24,43,7,3,30,"B","A","D","C","C","B","A","A",3,31,101024043
1,17,24,43,5,3,22,"B","A","D","C","C","B","A","B",3,26,101024043
1,17,24,43,4,3,18,"B","A","D","C","C","B","D","A",3,21,101024043
1,17,24,45,3,3,53,"B","B","C","C","C","C","C","C",3,55,101024045
1,17,24,45,2,3,50,"B","A","D","C","C","A","A","B",3,52,101024045
1,17,24,51,3,14,2,"B","C","D","D","C","B","D","C",14,10,101024051
1,17,24,51,4,14,15,"B","B","D","C","C","A","A","B",14,20,101024051
2,2,32,2,3,7,20,"B","A","D","D","C","C","A","C",7,35,102032002
2,2,32,2,2,7,5,"B","A","D","C","C","B","D","C",7,15,102032002
2,2,32,8,2,10,48,"C","C","B","C","B","B","B","B",10,53,102032008
2,2,32,10,3,4,33,"B","A","D","C","C","B","D","D",4,36,102032010
2,2,32,10,4,4,49,"B","B","D","C","B","C","A","B",4,53,102032010
2,2,32,11,1,11,50,"B","A","D","C","A","B","D","A",11,53,102032011
2,2,32,14,2,1,55,"C","A","C","C","D","D","C","B",2,0,102032014
2,2,32,15,2,1,5,"B","A","D","C","C","B","D","D",1,8,102032015
2,2,32,15,3,12,35,"B","A","D","A","C","B","D","A",12,45,102032015
2,2,32,15,4,12,52,"B","A","C","C","C","B","A","A",12,55,102032015
2,2,32,15,5,4,45,"B","A","A","C","B","B","B","B",4,55,102032015
2,2,32,36,2,12,40,"C","B","B","A","A","B","A","C",12,50,102032036
2,2,32,38,1,3,20,"A","B","A","C","A","B","A","B",3,23,102032038
2,2,32,66,2,9,37,"A","C","B","D","C","B","B","D",9,41,102032066
2,2,33,2,,4,53,"B","A","C","C","C","B","D","B",4,55,102033002
2,2,33,10,,12,20,"B","A","D","C","C","B","D","B",12,26,102033010
2,2,33,10,,6,3,"B","C","D","D","C","B","A","D",6,8,102033010
2,2,33,12,,10,18,"D","A","D","C","C","B","D","A",10,21,102033012
2,2,33,12,,10,23,"B","A","A","C","A","B","D","B",10,25,102033012
2,2,33,15,,11,54,"B","A","D","C","C","D","D","C",11,58,102033015
2,2,33,16,,3,16,"B","A","C","C","C","B","B","A",3,20,102033016
2,2,33,16,,,,,,,,,,,,,,102033016
2,2,33,16,,3,43,"C","C","A","D","C","B","A","A",3,45,102033016
2,2,33,18,,4,5,"C","C","D","D","C","B","A","B",4,15,102033018
2,2,33,18,,3,39,"C","A","A","C","A","B","A","B",3,41,102033018
2,2,33,18,,8,20,"B","A","A","D","A","B","A","C",8,30,102033018
2,2,33,28,,11,15,"A","A","D","C","C","B","D","B",11,20,102033028
2,2,33,34,,5,17,,,,,,,,,5,18,102033034
2,2,33,43,,11,16,"B","A","D","C","C","B","D","A",11,18,102033043
2,2,34,7,3,6,11,"B","A","D","C","C","B","D","A",6,20,102034007
2,2,34,56,2,1,30,"B","A","D","C","C","B","D","A",1,34,102034056
2,2,34,56,4,1,40,"B","A","D","C","C","B","D","A",1,45,102034056
2,2,34,56,3,1,35,"B","A","D","C","C","B","D","A",1,39,102034056
2,2,34,66,3,16,5,"B","A","D","C","C","B","A","A",16,15,102034066
2,2,34,73,2,10,50,"B","A","D","C","C","B","D","A",10,55,102034073
2,2,34,76,5,6,10,"B","A","D","C","C","B","D","B",6,20,102034076
2,2,34,76,4,5,45,"B","A","D","C","C","B","D","B",5,50,102034076
2,2,34,90,3,5,40,"B","A","D","C","C","B","A","B",5,50,102034090
2,2,34,90,2,5,0,"B","A","D","C","C","B","D","B",5,10,102034090
2,2,34,92,2,4,20,"A","C","D","B","A","B","D","D",4,25,102034092
2,2,34,164,2,8,12,"B","B","B","A","D","C","A","B",8,19,102034164
2,2,35,1,4,1,21,"B","A","D","C","C","B","D","A",1,25,102035001
2,2,35,1,6,1,28,"B","A","B","C","C","B","D","A",1,30,102035001
2,2,35,18,2,6,52,"B","A","D","C","C","B","D","A",6,56,102035018
2,2,35,19,1,6,14,"B","A","D","C","A","B","A","D",6,20,102035019
2,2,35,20,3,6,45,"B","A","D","C","C","B","D","A",6,47,102035020
2,2,35,27,2,2,40,"B","A","D","C","C","B","D","B",2,55,102035027
2,2,35,28,6,7,22,"B","A","A","C","C","B","B","A",7,25,102035028
2,2,35,28,3,7,27,"B","A","D","C","C","B","D","B",7,28,102035028
2,2,35,28,5,7,30,,,"D","C","C","B","D","B",7,32,102035028
2,2,37,1,,2,51,"B","A","D","C","D","B","D","A",2,54,102037001
2,2,37,1,,4,20,"B","A","C","C","C","B","D","D",4,40,102037001
2,2,37,2,,3,28,"B","A","D","C","C","B","B","D",3,32,102037002
2,2,37,2,,4,23,"C","C","A","B","B","B","B","B",4,30,102037002
2,2,37,5,,12,30,"B","A","D","D","C","B","D","B",12,33,102037005
2,2,37,6,,6,2,"D","C","A","C","B","C","C","D",6,3,102037006
2,2,37,10,,4,45,"B","A","D","C","C","B","D","B",4,48,102037010
2,2,37,30,,4,37,"D","D","D","D","D","D","D","D",4,37,102037030
2,2,37,30,,4,51,"B","D","A","C","C","B","B","D",4,54,102037030
2,2,37,30,,5,5,"A","A","A","A","A","A","B","A",5,11,102037030
2,2,37,35,,2,50,"B","A","D","A","B","C","A","C",2,51,102037035
2,2,37,37,,9,2,"A","A","B","D","B","B","D","B",9,5,102037037
2,2,37,37,,9,34,"B","A","D","C","C","B","D","B",9,37,102037037
2,2,37,38,,3,45,"A","A","A","A","A","A","A","A",3,47,102037038
2,3,36,1,2,16,13,"B","A","D","C","A","B","D","A",16,17,102036001
2,3,36,1,5,9,55,"A","B","C","A","B","B","A","A",10,1,102036001
2,3,36,1,4,9,37,"B","A","D","C","C","B","D","C",9,43,102036001
2,3,36,3,6,16,20,"B","C","D","C","D","A","A","A",16,25,102036003
2,3,36,3,7,16,42,"B","B","D","C","C","B","C","D",,,102036003
2,3,36,3,5,16,10,"B","A","A","C","C","B","A","B",16,15,102036003
2,3,36,6,5,12,55,"A","B","A","C","B","A","A","A",13,,102036006
2,3,36,6,4,12,35,"B","A","C","C","C","B","A","B",12,40,102036006
2,3,36,8,2,11,35,"B","A","D","C","C","B","D","C",11,40,102036008
2,3,36,8,3,11,45,"B","A","C","C","C","B","D","A",11,50,102036008
2,3,36,8,4,11,56,"B","A","D","C","C","B","D","A",12,1,102036008
2,3,36,11,2,9,51,"A","A","B","B","B","B","A","C",9,57,102036011
2,3,36,15,3,8,50,"B","A","C","C","C","A","A","C",8,55,102036015
2,3,36,15,5,9,50,"B","C","B","D","D","B","C","B",11,,102036015
2,3,36,15,4,9,20,"A","C","D","B","D","C","A","A",9,25,102036015
2,3,36,17,2,12,55,"B","A","D","C","C","B","D","A",13,,102036017
2,5,51,1,1,19,6,"A","A","C","A","A","A","A","B",19,21,102051001
2,5,51,3,1,14,36,"A","A","B","D","A","A","D","C",14,48,102051003
2,5,51,13,,,,"B","A","D","C","C","B","D","D",,,102051013
2,5,51,14,2,13,36,"B","A","D","C","C","A","D","A",13,40,102051014
2,5,51,20,2,3,6,"D","C","D","D","D","A","A","D",3,9,102051020
2,5,51,23,1,7,26,"B","A","D","C","C","B","B","C",7,31,102051023
2,5,51,26,2,15,12,"A","B","B","C","B","C","A","B",15,18,102051026
2,5,51,53,3,6,53,"B","A","D","C","C","B","D","C",6,59,102051053
2,5,51,53,2,4,56,"B","A","D","C","C","B","D","B",4,59,102051053
2,6,45,2,1,1,40,"B","A","D","C","C","B","C","A",9,45,102045002
2,6,45,4,2,12,45,,,,,,,,,12,46,102045004
2,6,45,13,4,5,10,"B","A","D","C","C","B","D","A",5,13,102045013
2,6,45,13,5,5,15,,,,,,,,,5,15,102045013
2,6,45,13,3,5,5,"B","A","D","C","C","B","D","B",5,9,102045013
2,6,45,26,2,3,20,,,,,,,,,3,22,102045026
2,6,45,26,3,5,15,,,,,,,,,5,16,102045026
2,6,45,51,3,10,0,"B","A","D","C","C","B","D","B",10,15,102045051
2,6,45,51,5,10,29,"B","B","B","C","B","B","D","A",10,32,102045051
2,6,45,51,4,10,20,"B","A","D","C","A","B","D","A",10,25,102045051
2,6,45,56,2,11,17,"B","A","D","C","C","B","D","A",11,20,102045056
2,6,45,56,3,9,14,,,,,,,,,9,15,102045056
2,6,45,106,4,2,42,,,,,,,,,2,42,102045106
2,6,45,106,5,2,51,,,,,,,,,2,52,102045106
2,7,50,6,,5,14,"B","A","D","C","C","B","D","B",5,16,102050006
2,7,50,6,,5,26,"B","A","D","A","C","B","D","A",5,29,102050006
2,7,50,12,,9,22,,,,,,,,,9,31,102050012
2,7,50,12,,9,9,"B","A","D","C","C","B","D","A",9,13,102050012
2,7,50,13,,2,26,,,,,,,,,,,102050013
2,7,50,16,,9,20,,,,,,,,,,,102050016
2,7,50,25,,16,38,"B","A","D","C","C","B","D","B",16,41,102050025
2,7,50,27,,10,55,"B","A","D","B","D","A","A","B",10,59,102050027
2,8,52,6,,8,43,"B","A","D","C","C","B","D","A",8,45,102052006
2,8,52,6,,7,44,"B","A","D","C","C","B","D","A",7,46,102052006
2,8,52,6,,9,49,"B","C","D","D","A","B","A","C",9,53,102052006
2,8,52,9,,5,30,"B","A","C","C","A","A","A","B",5,40,102052009
2,8,52,24,,10,46,"B","A","C","A","B","B","B","B",10,51,102052024
2,8,52,38,,5,52,"B","A","D","C","C","B","D","B",5,54,102052038
2,8,52,38,,6,17,"B","A","D","C","C","B","D","A",6,30,102052038
2,8,52,41,,12,15,"B","A","D","D","C","B","D","A",12,19,102052041
2,8,52,43,,1,5,"B","A","D","C","C","B","D","B",1,11,102052043
2,8,52,56,,12,40,"B","B","A","C","C","B","D","A",14,42,102052056
2,8,52,58,,6,13,"B","A","D","D","C","B","D","B",6,14,102052058
2,8,52,58,,6,18,"B","A","D","D","C","C","D","D",6,20,102052058
2,8,52,58,,6,16,"B","A","D","C","C","B","D","A",6,17,102052058
2,8,52,71,,4,1,"B","A","D","A","A","A","B","B",4,16,102052071
2,8,52,71,,6,10,"B","A","C","B","C","A","C","A",6,13,102052071
2,8,52,71,,6,20,"B","A","C","B","A","A","C","A",6,24,102052071
2,8,52,71,,4,20,"B","B","D","A","A","C","B","B",4,22,102052071
2,9,54,4,3,11,4,"B","A","D","C","C","B","D","A",11,6,102054004
2,9,54,11,3,15,7,"B","A","C","C","C","B","D","A",15,15,102054011
2,9,54,11,2,15,24,"B","A","D","C","C","B","D","B",15,27,102054011
2,9,54,20,1,7,20,"B","A","D","C","C","B","A","A",7,23,102054020
2,9,54,32,2,15,36,"B","A","A","C","B","B","D","C",15,45,102054032
2,9,54,58,2,17,13,"B","A","D","C","C","B","D","A",17,17,102054058
2,9,55,7,4,17,11,"B","A","D","C","D","C","A","A",17,29,102055007
2,9,55,7,3,16,47,"B","A","D","C","C","A","D","A",16,57,102055007
2,9,55,7,5,17,42,"A","A","D","B","B","A","A","A",17,53,102055007
2,9,55,15,2,9,46,"B","A","D","C","C","B","A","D",10,1,102055015
2,9,55,15,4,10,27,"B","A","C","B","A","A","A","B",10,35,102055015
2,9,55,15,3,10,14,"B","A","D","C","C","B","A","C",10,19,102055015
2,9,55,34,3,17,10,"B","A","D","C","C","B","D","A",17,18,102055034
2,9,55,63,3,9,37,"B","A","B","C","C","B","A","A",9,48,102055063
2,9,55,102,1,11,43,"A","B","B","C","B","A","B","B",11,54,102055102
2,9,55,120,1,9,58,"B","B","C","B","C","A","A","A",10,6,102055120
2,9,55,121,2,8,31,"B","A","D","C","A","C","D","B",8,52,102055121
2,9,55,135,3,16,51,"B","A","D","C","C","A","C","D",17,5,102055135
2,19,49,5,4,10,24,"A","A","B","C","D",,"A","B",10,35,102049005
2,19,49,5,3,14,42,"B","A","D","C","C","A","B","A",14,58,102049005
2,19,49,19,2,16,16,"B","A","D","C","D","A","D","D",16,23,102049019
2,19,49,19,3,17,37,"B","C","D","B","D","B","B","C",17,54,102049019
2,19,49,27,1,11,34,"B","C","C","C","D","B","A","B",11,41,102049027
2,19,49,27,2,12,36,"B","A","B","C","C","A","B","A",15,58,102049027
2,19,49,30,2,11,13,"D","A","C","B","C","A","D","C",11,21,102049030
2,19,49,58,1,17,8,"C","A","C","D","D","C","A","C",17,26,102049058
2,19,49,66,2,12,28,"A","B","C","C","D","C","B","A",12,30,102049066
2,19,49,80,3,17,32,"B","A","D","A","C","B","D","B",17,37,102049080
2,19,49,80,2,17,10,"B","A","D","C","C","B","D","B",17,18,102049080
2,19,49,118,2,15,31,"B","A","D","C","C","B","D","A",15,35,102049118
2,20,48,15,1,1,16,"B","A","D","C","C","B","D","A",1,25,102048015
2,20,48,22,3,2,20,"A","B","D","A","A","A","A","A",2,24,102048022
2,20,48,22,4,4,59,"B","C","A","C","D","A","A","B",5,7,102048022
2,20,48,28,2,15,3,"D","B","C","C","C","A","D","D",15,16,102048028
2,20,48,34,4,15,24,"C","B","A","D","B","C","D","C",15,29,102048034
2,20,48,34,3,14,41,"B","C","D","C","B","C","A","B",14,47,102048034
2,20,48,37,2,12,14,"B","A","D","C","C","B","B","A",12,18,102048037
2,20,48,37,4,14,55,"B","B","C","C","A","C","B","A",14,57,102048037
2,20,48,39,6,16,39,"A","D","A","D","A","B","C","B",16,43,102048039
2,20,48,39,5,16,52,"C","A","A","C","B","C","A","C",16,55,102048039
2,20,48,51,2,,,"B","A","D","C","C","A","D","A",4,42,102048051
2,20,48,51,3,,,"D","B","A","D","A","C","D","B",5,2,102048051
2,20,48,52,4,19,22,"B","A","D","C","C","C","D","A",19,28,102048052
2,20,48,52,3,16,49,"B","A","D","C","C","B","D","B",16,51,102048052
2,20,48,54,2,14,0,"B","A","D","C","C","B","D","A",14,2,102048054
2,20,48,54,3,8,56,"B","A","D","C","C","B","D","B",8,58,102048054
2,20,48,58,3,4,17,"B","A","D","C","A","B","C","A",4,20,102048058
2,20,48,58,4,7,31,"C","B","A","D","B","C","A","B",7,43,102048058
2,20,48,67,1,1,46,"B","A","D","C","C","B","D","B",1,54,102048067
2,20,48,78,6,17,2,"B","A","A","C","D","B","A","A",17,6,102048078
2,20,48,98,3,15,51,"B","A","D","C","C","B","D","A",15,54,102048098
2,22,53,27,3,13,39,"B","A","D","B","B","B","A",,13,5,102053027
2,22,53,27,4,14,34,"B","C","D","C","A","C","B",,14,40,102053027
2,22,53,29,3,8,11,"B","A","B","B","B","B","B","A",8,12,102053029
2,22,53,40,2,11,14,"B","A","D","C","C","B","D","A",11,18,102053040
2,22,53,58,3,8,20,"B","A","D","C","C","B","A","B",,,102053058
2,22,53,79,2,8,34,"C","B","B","B","C","B","C",,8,36,102053079
2,22,53,87,3,11,12,"C","B","B","B","C","A","A","C",11,15,102053087
2,22,53,88,3,14,58,"B","A","D","C","C","B","D","B",15,1,102053088
2,22,53,88,4,15,20,"B","A","D","C","C","B","D","A",15,25,102053088
2,23,56,41,1,12,42,"B","C","C","B","D","C","C","C",13,5,102056041
2,23,56,58,3,13,39,"D","D","D","D","D","C","D","D",13,42,102056058
2,23,56,69,3,16,54,"B","A","C","B","C","B","A","C",16,57,102056069
2,23,56,72,3,14,53,"B","A","A","C","C","B","D","A",14,58,102056072
2,23,56,72,4,16,48,"B","A","B","C","C","B","D","D",16,52,102056072
2,23,56,72,5,16,34,"B","A","D","C","C","B","D",,16,40,102056072
