"id1","id2","hhno","hhmid","s10av_a42","s10av_a43","s10av_a44","s10av_a45","s10av_a46","s10av_a47","s10av_a48"
1,10,101020043,1,5,1,2,2,2,,1
1,10,101021001,1,4,4,5,2,2,,1
1,10,101021001,2,4,4,5,2,2,,1
1,10,101021007,1,4,2,5,2,2,,1
1,10,101021007,2,1,4,5,2,2,,1
1,10,101021011,1,5,5,5,2,2,,1
1,10,101021026,1,5,4,5,2,1,3,1
1,10,101021026,2,5,4,5,2,1,3,1
1,10,101021030,1,5,5,5,2,1,5,1
1,10,101021030,2,5,5,5,2,1,4,1
1,10,101021034,1,2,1,4,2,1,3,1
1,10,101021045,1,1,1,4,2,1,10,1
1,10,101021051,1,1,1,4,2,1,6,1
1,10,101021054,1,5,1,5,2,1,10,1
1,10,101021054,2,4,1,4,2,1,6,1
1,10,101021054,3,4,2,4,2,2,,1
1,10,101021058,1,1,1,5,2,2,,1
1,10,101021058,2,1,1,4,2,2,,1
1,10,101021062,1,4,2,5,2,2,,1
1,10,101021062,2,4,2,5,2,1,2,1
1,10,101021063,1,1,1,4,2,2,,1
1,10,101021067,1,4,3,5,2,1,2,1
1,10,101021067,2,4,3,5,2,1,3,1
1,10,101021068,1,3,1,5,2,1,4,2
1,10,101021068,2,3,2,5,2,1,3,2
1,10,101021068,3,3,2,5,2,2,,1
1,10,101021069,1,1,1,5,2,1,5,1
1,10,101021069,2,2,1,5,2,1,6,1
1,10,101027004,1,2,3,4,2,1,5,1
1,10,101027004,2,3,2,4,2,1,3,1
1,10,101027004,3,3,3,3,2,2,,1
1,10,101027009,1,4,2,4,2,1,12,1
1,10,101027009,2,4,4,4,2,1,8,1
1,10,101027009,3,4,3,4,2,2,,1
1,10,101027010,1,4,4,4,2,1,8,1
1,10,101027011,1,2,1,4,2,1,5,1
1,10,101027011,2,3,3,3,2,2,,1
1,10,101027013,1,2,1,2,2,2,,1
1,10,101027013,2,2,1,2,2,2,,1
1,10,101027013,4,2,2,2,2,2,,1
1,10,101027020,1,1,1,4,2,1,10,1
1,10,101027020,2,2,1,5,2,1,6,1
1,10,101027020,3,2,1,3,2,2,,1
1,10,101027023,1,4,2,4,2,1,15,1
1,10,101027023,2,4,1,4,2,1,10,1
1,10,101027023,3,4,2,4,2,2,,1
1,10,101027031,1,2,2,4,2,1,7,1
1,10,101027031,2,3,2,4,2,1,3,1
1,10,101027032,1,2,1,1,2,2,,1
1,10,101027032,2,2,2,2,2,2,,1
1,10,101027032,3,1,1,2,2,1,4,1
1,10,101027036,1,1,1,4,2,1,10,1
1,10,101027040,1,2,2,4,2,2,,1
1,10,101027041,1,2,2,4,2,1,9,1
1,10,101027042,1,2,1,5,2,1,4,1
1,10,101027046,1,1,1,5,2,2,,1
1,10,101027046,2,1,1,4,2,1,2,1
1,10,101027060,1,1,2,4,2,1,7,1
1,10,101027060,2,2,2,3,2,1,5,1
1,12,101029002,1,4,2,1,2,1,5,1
1,12,101029002,2,5,1,1,2,1,3,1
1,12,101029004,1,5,3,4,2,2,,1
1,12,101029004,2,5,4,2,2,2,,1
1,12,101029006,1,4,2,2,2,1,3,1
1,12,101029006,2,5,2,1,2,2,,1
1,12,101029006,3,4,3,1,2,2,,1
1,12,101029008,1,4,2,2,1,2,,1
1,12,101029008,2,5,1,1,1,2,,1
1,12,101029011,1,4,1,4,1,2,,1
1,12,101029011,2,4,2,4,1,2,,1
1,12,101029017,1,4,3,2,2,2,,1
1,12,101029020,1,4,3,3,2,2,,1
1,12,101029023,1,4,4,2,2,2,,1
1,12,101029023,2,4,2,2,2,1,3,1
1,12,101029023,4,5,3,5,2,2,,1
1,12,101029029,1,4,2,1,2,2,,1
1,12,101029029,2,4,1,1,2,2,,1
1,12,101029033,1,4,2,5,2,1,4,1
1,12,101029033,2,5,4,5,2,2,,1
1,12,101029033,3,5,2,5,2,2,,1
1,12,101029034,1,4,3,2,2,2,,1
1,12,101029034,2,4,2,2,2,2,,1
1,12,101029034,3,5,2,2,2,2,,1
1,12,101029036,1,4,3,1,2,2,,1
1,12,101029037,1,4,1,3,2,1,3,1
1,12,101029039,1,2,3,2,2,2,,1
1,12,101029039,2,1,2,1,2,2,,1
1,12,101029039,3,1,1,1,2,2,,1
1,12,101029040,1,4,1,2,2,2,,1
1,12,101030004,1,5,5,5,2,1,20,1
1,12,101030004,2,5,5,5,2,1,15,1
1,12,101030004,3,5,5,5,2,1,10,1
1,12,101030006,1,5,5,5,2,1,35,1
1,12,101030006,2,5,5,5,2,1,30,1
1,12,101030006,3,5,5,5,2,2,,1
1,12,101030010,1,5,2,5,2,1,14,1
1,12,101030010,2,5,2,5,2,1,10,1
1,12,101030016,1,4,5,5,2,1,20,1
1,12,101030016,2,4,4,5,2,1,15,1
1,12,101030016,3,4,5,5,2,2,,1
1,12,101030021,1,5,4,5,1,1,10,1
1,12,101030021,2,5,4,5,1,1,5,1
1,12,101030021,3,5,4,5,1,1,3,1
1,12,101030022,1,4,4,5,2,1,15,1
1,12,101030022,2,4,4,5,2,1,17,1
1,12,101030022,3,4,4,5,2,2,,1
1,12,101030027,1,5,5,2,1,2,,1
1,12,101030027,2,4,3,4,2,2,,1
1,12,101030030,1,5,5,5,2,1,30,1
1,12,101030031,1,4,3,4,2,1,20,1
1,12,101030031,2,4,4,2,2,1,18,1
1,12,101030038,1,4,4,2,2,1,15,1
1,12,101030038,2,3,4,3,2,1,10,1
1,12,101030038,3,3,3,4,2,2,,1
1,12,101030043,1,4,3,3,2,1,3,1
1,12,101030043,2,4,4,2,2,1,7,1
1,12,101030043,4,3,2,2,2,2,,1
1,12,101030005,1,1,1,3,2,1,6,1
1,12,101030005,2,2,2,4,2,1,3,1
1,12,101030005,3,1,2,4,2,2,,1
1,12,101030054,1,2,2,3,1,1,6,1
1,12,101030054,2,2,2,4,1,2,,1
1,12,101030056,1,5,4,5,2,1,25,1
1,12,101030056,2,5,4,4,2,2,,1
1,12,101030056,3,5,3,4,2,2,,2
1,12,101030063,1,4,4,2,2,1,15,1
1,13,101009061,1,3,1,1,2,1,3,4
1,13,101009061,2,2,1,4,2,1,1,4
1,13,101009061,5,1,1,4,2,1,3,4
1,13,101009068,1,4,2,2,2,1,6,1
1,13,101009068,2,2,1,4,2,1,1,5
1,13,101009068,3,2,1,4,2,1,1,5
1,13,101009094,1,4,4,1,2,2,,4
1,13,101009108,1,2,2,4,2,1,6,4
1,13,101009136,1,2,4,4,2,1,1,5
1,13,101009180,1,3,3,4,2,2,,4
1,13,101009180,2,2,1,4,2,2,,2
1,13,101009180,6,2,4,4,2,2,,2
1,13,101009191,1,4,1,4,2,1,12,4
1,13,101009191,2,3,3,4,2,1,5,3
1,13,101009195,1,4,4,4,2,2,,4
1,13,101009195,2,4,2,4,2,2,,5
1,13,101009195,4,1,4,4,2,2,,5
1,13,101009206,1,1,4,4,2,1,1,1
1,13,101009210,1,2,1,4,2,2,,5
1,13,101009222,1,3,4,4,2,1,1,5
1,13,101009222,2,4,3,4,2,1,2,4
1,13,101009222,3,4,2,4,2,1,2,2
1,13,101009227,1,3,1,5,2,1,3,1
1,13,101009227,2,2,2,4,2,1,2,1
1,13,101009227,3,3,3,4,2,1,3,1
1,13,101009235,1,4,3,4,2,2,,4
1,13,101009235,2,3,2,4,2,1,1,4
1,13,101009235,3,3,2,4,2,1,1,5
1,13,101009258,1,2,1,5,2,1,2,5
1,13,101009258,2,1,1,4,2,1,2,4
1,13,101009258,3,3,3,4,2,1,2,4
1,13,101009262,1,4,4,4,2,1,12,1
1,13,101009262,2,4,4,5,2,1,12,2
1,13,101010040,1,1,1,5,2,1,5,1
1,13,101010040,2,1,1,5,2,1,3,1
1,13,101010040,5,1,4,4,2,1,5,4
1,13,101010057,1,4,2,1,2,2,,3
1,13,101010064,1,2,3,5,2,1,3,3
1,13,101010064,2,1,1,5,2,1,1,3
1,13,101010064,3,1,1,5,2,1,2,3
1,13,101010075,1,1,4,5,2,2,,5
1,13,101010088,1,1,1,5,2,1,4,3
1,13,101010088,3,1,2,5,2,1,2,2
1,13,101010088,4,1,1,5,2,2,,4
1,13,101010089,1,1,2,5,1,1,2,5
1,13,101010095,1,4,1,5,2,1,6,3
1,13,101010095,2,1,1,5,2,2,,3
1,13,101010095,3,1,3,5,2,1,3,2
1,13,101010113,1,1,4,3,1,1,5,2
1,13,101010132,1,1,1,5,2,2,,2
1,13,101010150,1,1,1,5,2,2,,3
1,13,101010150,2,1,1,5,2,1,4,3
1,13,101010163,1,2,1,1,2,1,4,3
1,13,101010164,1,1,3,5,2,1,4,1
1,13,101010175,1,4,2,4,2,1,6,3
1,13,101010175,2,3,1,5,2,1,6,3
1,13,101010176,1,1,1,5,2,1,10,4
1,13,101010193,1,1,1,5,2,1,15,3
1,13,101011006,1,4,4,4,2,1,1,1
1,13,101011006,2,1,4,4,2,2,,1
1,13,101011019,1,5,5,1,2,1,1,5
1,13,101011019,2,1,1,5,2,1,1,3
1,13,101011028,1,3,5,2,2,1,1,5
1,13,101011028,2,3,4,2,2,1,1,5
1,13,101011031,1,4,4,4,2,1,6,1
1,13,101011031,2,1,1,5,2,1,1,5
1,13,101011044,1,4,4,4,2,1,3,1
1,13,101011044,2,4,4,4,2,1,3,1
1,13,101011044,5,3,1,3,2,2,,5
1,13,101011048,1,1,1,4,2,1,1,5
1,13,101011048,2,4,3,5,2,2,,5
1,13,101011050,1,1,1,5,2,1,1,5
1,13,101011050,2,3,1,4,2,1,1,5
1,13,101011050,3,2,2,4,2,1,1,5
1,13,101011054,1,3,3,2,2,2,,4
1,13,101011054,2,3,3,3,2,2,,4
1,13,101011054,4,1,1,5,2,2,,4
1,13,101011058,1,5,3,1,2,1,2,3
1,13,101011058,2,3,5,5,2,1,4,3
1,13,101011085,1,1,4,4,2,2,,1
1,13,101011085,2,1,4,4,,1,2,1
1,13,101011085,3,1,4,4,,1,2,1
1,13,101011094,1,3,1,4,2,2,,2
1,13,101011104,1,3,4,5,2,2,,4
1,13,101011146,1,5,5,3,2,1,3,1
1,13,101011146,2,5,5,3,2,2,,1
1,13,101011146,3,3,3,5,2,1,2,1
1,13,101011161,1,1,1,5,2,2,,5
1,13,101011172,1,5,5,5,2,1,1,1
1,13,101012006,1,1,4,4,2,2,,2
1,13,101012006,2,1,4,4,2,2,,2
1,13,101012007,1,4,4,4,2,1,1,2
1,13,101012007,2,4,4,4,2,1,1,2
1,13,101012007,3,4,4,4,2,1,1,2
1,13,101012013,1,4,4,4,2,2,,4
1,13,101012013,2,4,4,4,2,2,,4
1,13,101012013,3,1,1,5,2,1,2,4
1,13,101012014,1,4,4,4,2,2,,2
1,13,101012017,1,4,4,4,2,1,2,2
1,13,101012017,2,4,4,4,2,1,2,2
1,13,101012022,1,1,4,4,2,2,,3
1,13,101012036,1,4,4,1,2,2,,4
1,13,101012038,1,4,3,4,2,1,1,4
1,13,101012038,2,4,3,4,2,1,1,3
1,13,101012038,3,5,5,4,2,1,1,3
1,13,101012039,1,3,3,4,2,2,,4
1,13,101012039,2,3,3,4,2,2,,4
1,13,101012039,4,5,5,5,1,2,,1
1,13,101012045,1,4,3,4,2,2,,4
1,13,101012045,2,4,4,4,2,2,,3
1,13,101012045,3,4,4,4,2,2,,3
1,13,101012050,1,3,2,4,2,1,1,4
1,13,101012050,2,3,3,4,2,1,2,4
1,13,101012051,2,4,4,4,2,1,1,2
1,13,101012055,1,4,4,4,2,1,4,4
1,13,101012055,2,1,1,4,2,1,4,5
1,13,101012055,4,1,1,5,2,1,2,5
1,13,101012085,1,4,2,4,2,2,,4
1,13,101012085,2,4,2,4,2,2,,4
1,13,101012094,1,4,1,4,2,1,1,5
1,13,101012094,2,1,4,4,2,2,,5
1,13,101012094,3,4,3,3,2,2,,4
1,16,101023011,1,5,4,5,2,1,3,1
1,16,101023011,2,5,4,5,2,1,2,1
1,16,101023011,3,5,3,5,2,2,,1
1,16,101023013,1,5,4,5,2,1,3,1
1,16,101023013,2,5,4,5,2,1,2,1
1,16,101023013,3,5,4,5,2,2,,1
1,16,101023014,1,4,4,5,2,1,3,1
1,16,101023014,2,5,4,5,2,1,3,1
1,16,101023014,3,4,4,5,2,1,2,1
1,16,101023015,1,5,4,5,2,1,3,1
1,16,101023017,1,5,4,5,2,1,2,1
1,16,101023018,1,5,4,5,2,1,2,1
1,16,101023018,2,5,4,5,2,1,2,1
1,16,101023024,1,4,4,5,2,1,3,1
1,16,101023024,2,4,4,5,2,1,2,2
1,16,101023024,3,4,4,5,2,2,,1
1,16,101023028,1,4,5,4,2,1,3,1
1,16,101023028,2,4,5,4,2,1,3,1
1,16,101023028,4,4,5,4,2,2,,1
1,16,101023030,1,5,4,5,2,1,2,1
1,16,101023031,1,5,4,5,2,1,3,1
1,16,101023031,2,5,4,5,2,1,2,1
1,16,101023032,1,5,4,5,2,1,3,1
1,16,101023035,1,5,4,5,2,2,,1
1,16,101023035,2,5,4,5,2,2,,1
1,16,101023035,3,5,4,5,2,2,,1
1,16,101023036,1,4,4,5,2,1,2,1
1,16,101023036,2,4,4,5,2,1,1,1
1,16,101023036,3,4,4,5,2,2,,1
1,16,101023037,1,5,5,4,2,1,2,1
1,16,101023037,2,5,5,4,2,1,1,1
1,16,101023040,1,5,4,5,2,1,3,1
1,16,101023040,2,5,4,4,2,1,3,2
1,16,101023040,3,5,4,4,2,2,,2
1,17,101022001,1,3,3,2,2,1,6,1
1,17,101022005,1,5,4,2,2,2,,1
1,17,101022005,2,5,4,3,2,2,,1
1,17,101022009,1,5,4,3,2,1,5,1
1,17,101022009,2,5,4,3,2,2,,1
1,17,101022009,3,5,4,3,2,2,,1
1,17,101022011,1,5,3,3,2,1,4,1
1,17,101022011,2,5,2,3,2,1,3,1
1,17,101022012,1,2,2,5,2,1,3,2
1,17,101022012,2,2,2,5,2,2,,2
1,17,101022018,1,4,3,5,2,2,,1
1,17,101022018,2,4,3,5,2,2,,1
1,17,101022018,3,4,3,5,2,2,,1
1,17,101022024,1,1,3,3,2,2,,1
1,17,101022024,2,2,3,4,2,2,,1
1,17,101022025,1,5,4,4,2,2,,1
1,17,101022025,2,5,4,4,2,2,,1
1,17,101022030,1,3,5,4,2,1,7,1
1,17,101022030,2,3,5,4,2,1,7,1
1,17,101022030,3,3,4,4,2,2,,1
1,17,101022033,1,4,2,2,2,1,10,1
1,17,101022035,1,5,2,5,2,2,,2
1,17,101022036,1,4,4,2,2,1,7,1
1,17,101022036,2,4,4,3,2,1,4,1
1,17,101022037,1,4,2,2,2,2,,1
1,17,101022037,2,4,4,2,2,2,,1
1,17,101022042,1,4,4,2,2,1,3,1
1,17,101022042,2,4,4,4,2,2,,1
1,17,101022045,1,5,4,2,2,1,15,1
1,17,101022045,2,5,4,2,2,1,10,1
1,17,101024016,1,5,5,5,2,1,4,1
1,17,101024017,1,4,4,2,2,1,9,1
1,17,101024017,2,3,3,3,2,2,,1
1,17,101024020,1,4,3,4,2,1,4,1
1,17,101024021,1,5,4,5,2,1,5,1
1,17,101024023,1,4,4,3,2,1,9,1
1,17,101024028,1,5,4,4,2,1,10,1
1,17,101024028,2,5,4,4,2,1,2,1
1,17,101024032,1,5,3,4,2,1,10,1
1,17,101024032,2,5,3,4,2,1,8,1
1,17,101024036,1,5,4,5,2,1,5,1
1,17,101024036,2,5,4,5,2,1,3,1
1,17,101024036,3,5,4,5,2,2,,1
1,17,101024038,1,4,4,5,2,1,12,1
1,17,101024038,2,4,4,5,2,1,8,1
1,17,101024038,3,5,4,4,2,1,6,1
1,17,101024039,1,4,3,4,2,1,5,1
1,17,101024039,2,3,2,4,2,1,3,1
1,17,101024039,4,2,3,3,2,2,,1
1,17,101024042,1,2,2,4,2,1,3,1
1,17,101024043,1,5,4,5,2,1,10,1
1,17,101024043,2,5,4,5,2,1,5,1
1,17,101024043,5,4,4,5,2,1,7,1
1,17,101024045,1,5,4,5,2,1,4,1
1,17,101024045,2,5,4,4,2,1,3,1
1,17,101024050,1,2,4,4,2,1,5,1
1,17,101024051,1,2,4,2,2,1,6,1
1,17,101024051,2,3,4,2,2,1,3,1
2,2,102032002,1,1,1,5,1,2,,3
2,2,102032002,2,1,1,5,1,2,,3
2,2,102032005,1,4,2,5,2,1,5,3
2,2,102032005,2,1,1,5,2,1,3,3
2,2,102032008,1,2,2,5,2,1,4,2
2,2,102032008,2,4,1,5,2,2,,3
2,2,102032010,1,1,4,4,1,1,4,3
2,2,102032010,2,1,5,5,2,1,7,3
2,2,102032010,3,5,1,5,2,1,10,2
2,2,102032011,1,1,1,5,2,1,2,3
2,2,102032014,1,1,1,4,2,2,,2
2,2,102032015,1,1,1,5,2,1,3,2
2,2,102032015,2,1,1,5,2,1,3,3
2,2,102032015,4,1,1,5,2,1,3,2
2,2,102032018,1,1,1,5,2,1,3,3
2,2,102032036,1,1,1,4,2,1,2,3
2,2,102032036,2,1,4,4,1,2,,4
2,2,102032038,1,1,3,4,1,2,,3
2,2,102032064,1,2,4,5,1,1,10,3
2,2,102032064,2,1,2,5,1,1,7,3
2,2,102032066,1,1,4,5,1,1,2,2
2,2,102032066,2,2,1,1,1,1,2,3
2,2,102032082,1,1,1,4,1,2,,5
2,2,102032082,2,1,4,4,1,2,,3
2,2,102032084,1,1,1,1,,,,
2,2,102032089,1,1,1,5,2,1,11,4
2,2,102033002,1,2,5,5,2,1,2,1
2,2,102033002,2,5,5,5,2,1,3,1
2,2,102033004,1,5,5,4,2,2,,1
2,2,102033010,1,1,5,5,2,2,,1
2,2,102033010,2,4,4,4,2,1,2,2
2,2,102033010,3,1,5,5,2,1,4,1
2,2,102033012,1,4,4,5,2,1,3,1
2,2,102033012,2,4,5,5,2,1,3,1
2,2,102033012,3,4,5,5,2,1,3,1
2,2,102033015,1,1,4,5,2,2,,1
2,2,102033015,2,2,5,5,2,1,2,1
2,2,102033016,1,1,4,5,2,2,,1
2,2,102033016,2,1,4,5,2,1,5,1
2,2,102033016,3,1,4,5,2,1,4,1
2,2,102033017,1,5,5,4,2,2,,1
2,2,102033018,1,3,4,5,2,1,4,1
2,2,102033018,2,3,4,5,2,1,4,1
2,2,102033018,3,5,5,5,2,1,2,1
2,2,102033021,1,1,1,4,2,1,2,1
2,2,102033021,2,1,1,4,2,1,2,1
2,2,102033028,1,1,5,5,2,1,10,4
2,2,102033034,1,3,5,5,2,1,2,1
2,2,102033037,1,3,4,5,2,1,3,1
2,2,102033043,1,1,4,4,2,2,,1
2,2,102033071,1,2,1,4,2,1,4,1
2,2,102033087,1,4,5,4,2,2,,1
2,2,102034007,1,5,5,5,2,2,,2
2,2,102034007,2,4,4,4,2,2,,2
2,2,102034007,3,4,4,4,2,2,,2
2,2,102034019,1,1,1,3,2,2,,2
2,2,102034019,2,1,1,3,2,2,,2
2,2,102034034,1,4,4,1,2,1,2,5
2,2,102034041,1,4,4,4,2,1,2,4
2,2,102034056,1,1,1,4,2,1,2,4
2,2,102034056,2,1,1,4,1,2,,4
2,2,102034056,4,1,1,4,2,1,2,4
2,2,102034066,1,3,1,5,2,2,,3
2,2,102034066,2,3,1,5,2,1,17,3
2,2,102034073,1,5,1,1,2,1,5,4
2,2,102034073,2,5,1,1,2,1,5,4
2,2,102034076,1,5,4,4,2,1,3,2
2,2,102034076,2,4,4,4,2,2,,4
2,2,102034076,4,4,4,4,,1,1,4
2,2,102034090,1,1,1,5,2,1,1,1
2,2,102034090,2,1,1,4,2,2,,1
2,2,102034090,3,3,3,3,2,2,,3
2,2,102034092,1,3,3,3,2,2,,4
2,2,102034092,2,3,3,3,2,2,,4
2,2,102034117,1,5,4,5,2,2,,1
2,2,102034117,2,5,4,5,2,2,,1
2,2,102034140,1,4,1,5,1,2,,1
2,2,102034140,2,4,1,4,2,1,4,5
2,2,102034149,1,4,2,4,2,2,,5
2,2,102034150,1,4,1,5,2,1,4,5
2,2,102034150,2,4,2,4,2,1,2,5
2,2,102034164,1,5,4,1,2,2,,5
2,2,102035001,1,4,5,1,2,1,1,1
2,2,102035001,4,5,5,5,2,1,3,1
2,2,102035001,6,4,5,2,2,1,3,1
2,2,102035002,1,5,4,5,2,1,2,1
2,2,102035002,2,4,5,5,2,1,2,1
2,2,102035004,1,4,5,3,2,1,4,1
2,2,102035004,2,3,1,5,2,1,3,5
2,2,102035009,1,2,4,4,2,2,,1
2,2,102035009,2,4,4,3,2,2,,1
2,2,102035010,1,4,2,4,2,2,,2
2,2,102035011,1,4,4,4,2,1,2,1
2,2,102035013,1,2,2,4,2,1,2,1
2,2,102035014,1,3,5,4,2,2,,1
2,2,102035014,2,2,4,5,2,2,,1
2,2,102035018,1,5,5,1,2,1,2,1
2,2,102035019,1,1,4,4,2,2,,1
2,2,102035020,1,5,5,1,2,1,3,1
2,2,102035020,2,2,5,5,2,1,4,1
2,2,102035021,1,4,5,5,2,1,3,1
2,2,102035027,1,3,3,5,2,1,4,4
2,2,102035028,1,5,5,1,2,1,6,1
2,2,102035028,2,4,4,4,2,1,4,1
2,2,102035028,3,1,1,5,2,1,3,2
2,2,102035044,1,4,5,2,1,2,,1
2,2,102037001,1,5,5,2,2,1,2,3
2,2,102037001,2,1,1,3,2,1,2,4
2,2,102037002,1,1,5,5,2,1,10,2
2,2,102037002,2,1,1,3,2,2,,3
2,2,102037002,3,5,1,3,2,2,,
2,2,102037005,1,1,1,5,2,1,10,2
2,2,102037005,2,1,1,5,2,1,10,2
2,2,102037005,3,1,3,4,2,2,,3
2,2,102037006,1,1,1,1,2,1,5,3
2,2,102037010,1,1,1,5,2,1,10,4
2,2,102037010,2,1,1,5,2,1,10,4
2,2,102037010,3,2,4,3,,2,,
2,2,102037013,1,1,1,4,2,2,,3
2,2,102037013,2,1,1,4,2,1,10,4
2,2,102037021,1,5,5,3,2,1,20,5
2,2,102037021,2,5,5,3,2,1,20,5
2,2,102037027,1,4,1,4,2,1,6,2
2,2,102037028,1,5,5,2,2,2,,2
2,2,102037028,2,5,5,3,2,1,10,2
2,2,102037029,1,1,1,5,2,1,10,4
2,2,102037030,1,5,3,5,2,1,10,3
2,2,102037030,2,5,3,5,2,1,10,4
2,2,102037030,3,5,3,5,2,2,,3
2,2,102037031,1,1,1,4,2,1,10,2
2,2,102037035,1,5,1,5,2,1,10,3
2,2,102037035,2,5,5,5,2,2,,2
2,2,102037037,1,1,1,5,2,1,4,1
2,2,102037037,2,1,5,3,2,2,,1
2,2,102037037,3,5,1,5,2,2,,3
2,2,102037038,1,5,4,5,2,1,20,3
2,2,102037038,2,5,1,4,2,2,,5
2,3,102036002,1,3,1,5,2,1,9,5
2,3,102036002,2,3,1,5,2,1,7,5
2,3,102036003,1,4,1,1,2,1,7,5
2,3,102036003,2,4,1,3,2,1,7,5
2,3,102036003,5,4,1,3,2,1,7,4
2,3,102036004,1,5,5,4,2,1,12,5
2,3,102036005,1,4,2,4,2,2,,4
2,3,102036006,1,3,3,4,2,2,,4
2,3,102036006,2,3,3,4,2,2,,4
2,3,102036006,4,3,3,5,2,2,,3
2,3,102036008,1,3,4,4,2,2,,5
2,3,102036008,2,3,1,5,2,2,,2
2,3,102036008,3,3,1,5,2,2,,2
2,3,102036009,1,5,1,4,2,2,,5
2,3,102036011,1,3,3,5,2,2,,5
2,3,102036012,1,4,1,1,2,2,,1
2,3,102036013,1,2,5,1,2,2,,1
2,3,102036014,1,3,4,3,1,2,,4
2,3,102036014,2,4,3,4,2,1,2,4
2,3,102036016,1,3,4,5,2,2,,4
2,3,102036017,1,1,1,1,2,2,,5
2,3,102036017,2,1,1,1,2,2,,5
2,5,102051001,1,4,1,5,2,1,3,1
2,5,102051002,1,4,1,5,2,1,3,1
2,5,102051003,1,4,4,5,2,1,5,1
2,5,102051006,1,2,4,4,2,2,,1
2,5,102051009,1,2,4,4,1,1,5,1
2,5,102051013,1,4,4,4,2,,1,1
2,5,102051014,1,4,4,5,2,1,9,1
2,5,102051014,2,2,4,5,2,1,6,1
2,5,102051015,1,5,5,5,1,1,7,1
2,5,102051020,1,5,5,2,2,1,25,1
2,5,102051020,2,1,5,1,2,1,4,1
2,5,102051023,1,3,4,4,2,2,,1
2,5,102051026,1,2,4,5,2,1,3,1
2,5,102051026,2,2,2,4,2,1,4,1
2,5,102051053,1,1,3,5,2,1,12,1
2,5,102051053,2,2,2,5,2,2,,1
2,5,102051053,3,5,5,1,2,2,,1
2,5,102051058,1,1,5,5,2,1,3,1
2,5,102051064,1,4,4,5,2,2,,1
2,5,102051071,1,2,2,4,2,1,10,1
2,6,102045002,1,3,1,5,2,1,2,1
2,6,102045004,1,3,3,4,2,1,4,3
2,6,102045013,1,2,2,3,2,1,1,2
2,6,102045013,2,1,1,5,2,1,1,3
2,6,102045013,3,2,2,4,1,1,1,2
2,6,102045018,1,4,4,3,1,1,4,3
2,6,102045026,1,2,2,1,1,2,,2
2,6,102045026,2,1,3,3,2,2,,3
2,6,102045034,1,4,3,5,1,2,,3
2,6,102045039,1,5,1,4,2,1,4,3
2,6,102045047,1,3,2,3,2,1,3,2
2,6,102045051,1,3,2,1,1,1,1,2
2,6,102045051,2,3,2,2,2,2,,5
2,6,102045051,3,3,3,3,2,2,,4
2,6,102045056,1,1,3,3,1,1,5,3
2,6,102045056,2,1,3,3,2,2,,2
2,6,102045059,1,2,4,4,2,1,3,1
2,6,102045060,1,2,5,3,2,1,2,3
2,6,102045087,1,4,2,3,2,1,2,5
2,6,102045091,1,5,5,4,2,1,10,1
2,6,102045106,1,4,4,2,2,1,5,2
2,7,102050001,1,5,5,4,2,1,2,1
2,7,102050001,2,4,4,4,2,1,2,1
2,7,102050004,1,5,5,5,2,1,10,1
2,7,102050004,2,4,4,5,2,1,10,1
2,7,102050005,1,1,1,5,2,,,1
2,7,102050006,1,3,3,5,2,1,2,1
2,7,102050006,2,2,1,5,2,1,2,1
2,7,102050008,1,3,3,3,2,2,,1
2,7,102050011,1,5,1,5,2,2,,1
2,7,102050011,2,3,3,3,2,2,,1
2,7,102050012,1,5,2,5,1,1,4,1
2,7,102050012,2,3,3,5,2,1,4,1
2,7,102050012,4,5,5,3,2,1,4,1
2,7,102050013,1,5,5,1,2,2,,1
2,7,102050013,2,3,3,3,2,2,,1
2,7,102050014,1,1,5,5,2,1,1,1
2,7,102050016,1,3,3,3,2,1,1,1
2,7,102050018,2,3,3,3,2,2,,1
2,7,102050019,1,1,3,5,2,1,1,1
2,7,102050019,2,3,5,5,2,1,2,1
2,7,102050023,1,3,3,3,2,2,,1
2,7,102050025,1,1,4,5,2,1,12,1
2,7,102050025,2,,,,2,1,12,1
2,7,102050027,1,5,5,5,2,1,2,1
2,7,102050027,2,5,5,5,2,1,2,1
2,8,102052006,1,4,4,3,2,1,6,2
2,8,102052006,4,1,2,5,1,2,,1
2,8,102052006,5,1,1,3,1,2,,1
2,8,102052009,1,2,4,5,2,2,,1
2,8,102052012,1,3,1,4,2,1,2,2
2,8,102052018,1,3,4,2,2,1,2,1
2,8,102052018,2,3,4,1,2,1,1,1
2,8,102052018,3,3,4,1,2,1,2,3
2,8,102052024,1,3,2,4,1,2,,2
2,8,102052028,1,3,4,3,2,2,,1
2,8,102052028,2,3,4,3,2,2,,1
2,8,102052031,1,2,3,2,2,2,,3
2,8,102052038,1,2,5,3,1,2,,1
2,8,102052038,2,2,1,1,2,2,,1
2,8,102052038,3,3,3,4,2,2,,3
2,8,102052041,1,2,2,3,1,2,,3
2,8,102052041,2,4,4,2,2,2,,3
2,8,102052043,1,1,5,5,1,2,,1
2,8,102052056,1,3,2,3,2,1,2,3
2,8,102052058,1,1,3,3,2,1,15,1
2,8,102052058,2,1,2,2,2,2,,3
2,8,102052058,3,1,3,1,2,2,,2
2,8,102052071,1,3,2,4,2,2,,2
2,8,102052071,2,2,1,3,2,2,,3
2,8,102052071,4,2,1,3,2,2,,2
