"id1","id2","id3","id4","entno","s5d_33i","s5d_33ii","s5d_33iii","s5d_33iv","s5d_34i","s5d_34ii","s5d_34iii","s5d_34iv","s5d_35i","s5d_35ii","s5d_35iii","s5d_35iv","s5d_36i","s5d_36ii","s5d_36iii","s5d_36iv","s5d_37i","s5d_37ii","s5d_37iii","s5d_37iv","s5d_38i","s5d_38ii","headage","hhsize","urbrur","hhweight","hhno"
5,14,173,4,1,"SHIRTS",995,5,,,,,,,,,,,,,,,,,,,,35,6,2,451.956207275391,105173004
5,14,173,4,3,,,,,,,,,,,,,,,,,,,,,,,35,6,2,451.956207275391,105173004
5,14,173,5,1,"CHEWING STICK",,3,,,,,,,,,,,,,,,,,,,,70,13,2,451.956207275391,105173005
5,14,173,11,1,,,,,,,,,,,,,,,,,,,,,,,39,1,2,451.956207275391,105173011
5,14,173,19,1,,,,,,,,,,,,,,,,,,,,,,,42,8,2,451.956207275391,105173019
5,14,173,25,1,,,,,,,,,,,,,,,,,,,,,,,57,8,2,451.956207275391,105173025
5,14,173,28,1,,,,,,,,,,,,,,,,,,,,,,,76,1,2,451.956207275391,105173028
5,14,173,29,1,,,,,,,,,,,,,,,,,,,,,,,50,7,2,451.956207275391,105173029
5,14,173,31,1,,,,,,,,,,,,,,,,,,,,,,,54,5,2,451.956207275391,105173031
5,14,174,7,1,,,,,,,,,,,,,,,,,,,,,,,56,5,2,654.520568847656,105174007
5,14,174,8,1,,,,,,,,,,,,,,,,,,,,,,,38,5,2,654.520568847656,105174008
5,14,174,29,1,"POLO (ACHOMO)",1245,1,0,,,,,,,,,,,,,,,,,,,46,6,2,654.520568847656,105174029
5,14,174,40,1,,,,,,,,,,,,,,,,,,,,,,,53,8,2,654.520568847656,105174040
5,14,174,52,1,,,,,,,,,,,,,,,,,,,,,,,43,6,2,654.520568847656,105174052
5,14,174,53,1,"MAIZE",1273,300,0,,,,,,,,,,,,,,,,,,,54,1,2,654.520568847656,105174053
5,14,174,54,2,,,,,,,,,,,,,,,,,,,,,,,59,7,2,654.520568847656,105174054
5,14,174,54,1,,,,,,,,,,,,,,,,,,,,,,,59,7,2,654.520568847656,105174054
5,14,174,55,1,,,,,,,,,,,,,,,,,,,,,,,76,2,2,654.520568847656,105174055
5,14,174,61,1,"FIREWOOD",433,30,0,,,,,,,,,,,,,,,,,,,58,11,2,654.520568847656,105174061
5,14,174,70,1,,,,,,,,,,,,,,,,,,,,,,,26,3,2,654.520568847656,105174070
5,15,175,28,2,,,,,,,,,,,,,,,,,,,,,,,35,4,1,472.767242431641,105175028
5,15,175,28,1,,,,,,,,,,,,,,,,,,,,,,,35,4,1,472.767242431641,105175028
5,15,175,32,1,,,,,,,,,,,,,,,,,,,,,,,29,1,1,472.767242431641,105175032
5,15,175,38,1,"CHARCOAL",25,300,,,,,,,,,,,,,,,,,,,,57,5,1,472.767242431641,105175038
5,15,175,85,1,,,,,,,,,,,,,,,,,,,,,,,61,7,1,472.767242431641,105175085
5,15,175,102,1,,,,,,,,,,,,,,,,,,,,,,,43,3,1,472.767242431641,105175102
5,15,175,107,1,"SLIPPERS",10,30,0,,,,,,,,,,,,,,,,,,,33,5,1,472.767242431641,105175107
5,15,176,3,1,"PLANTAIN",1226,60,,,,,,,,,,,,,,,,,,,,35,5,2,462.272644042969,105176003
5,15,176,6,1,,,,,,,,,,,,,,,,,,,,,,,30,8,2,462.272644042969,105176006
5,15,176,40,1,"TOMATOES",1228,8,,"ONIONS",1227,4,,"PEPPER",1230,6,,"GARDEN EGGS",1215,7,,,,,,,,49,1,2,462.272644042969,105176040
5,15,176,47,1,"GARI",489,3,50,"SUGAR",1088,1,60,"GROUNDNUT",1240,3,,,,,,,,,,,,65,3,2,462.272644042969,105176047
5,15,176,53,1,"KEROSENE",1256,13,80,,,,,,,,,,,,,,,,,,,70,1,2,462.272644042969,105176053
5,15,176,92,1,"BISCUITS",1259,6,,"TOFFEES",1114,7,,"GARI",489,3,,"MATCHES",1246,2,,,,,,,,55,1,2,462.272644042969,105176092
5,15,177,2,1,,,,,,,,,,,,,,,,,,,,,,,50,4,2,202.91911315918,105177002
5,15,177,8,1,,,,,,,,,,,,,,,,,,,,,,,35,7,2,202.91911315918,105177008
5,15,177,10,3,,,,,,,,,,,,,,,,,,,,,,,37,4,2,202.91911315918,105177010
5,15,177,10,2,"PETROL",1256,30,,"GAS OIL",1256,40,,,,,,,,,,,,,,,,37,4,2,202.91911315918,105177010
5,15,177,10,1,,,,,,,,,,,,,,,,,,,,,,,37,4,2,202.91911315918,105177010
5,15,177,11,1,,,,,,,,,,,,,,,,,,,,,,,29,4,2,202.91911315918,105177011
5,15,177,12,1,,,,,,,,,,,,,,,,,,,,,,,28,2,2,202.91911315918,105177012
5,15,177,13,1,,,,,,,,,,,,,,,,,,,,,,,53,8,2,202.91911315918,105177013
5,15,177,21,1,,,,,,,,,,,,,,,,,,,,,,,50,3,2,202.91911315918,105177021
5,15,177,39,1,,,,,,,,,,,,,,,,,,,,,,,48,2,2,202.91911315918,105177039
6,1,178,7,1,,,,,,,,,,,,,,,,,,,,,,,48,6,2,970.561889648438,106178007
6,1,178,15,1,,,,,,,,,,,,,,,,,,,,,,,33,3,2,970.561889648438,106178015
6,1,178,29,1,,,,,,,,,,,,,,,,,,,,,,,44,5,2,970.561889648438,106178029
6,1,178,71,1,,,,,,,,,,,,,,,,,,,,,,,36,4,2,970.561889648438,106178071
6,1,178,72,1,,,,,,,,,,,,,,,,,,,,,,,30,7,2,970.561889648438,106178072
6,1,178,106,1,,,,,,,,,,,,,,,,,,,,,,,50,6,2,970.561889648438,106178106
6,1,179,24,1,,,,,,,,,,,,,,,,,,,,,,,48,6,2,839.457763671875,106179024
6,1,179,29,1,,,,,,,,,,,,,,,,,,,,,,,42,5,2,839.457763671875,106179029
6,1,179,80,1,,,,,,,,,,,,,,,,,,,,,,,32,6,2,839.457763671875,106179080
6,1,179,80,2,,,,,,,,,,,,,,,,,,,,,,,32,6,2,839.457763671875,106179080
6,1,179,102,1,,,,,,,,,,,,,,,,,,,,,,,60,4,2,839.457763671875,106179102
6,1,179,119,1,,,,,,,,,,,,,,,,,,,,,,,30,5,2,839.457763671875,106179119
6,1,179,128,1,,,,,,,,,,,,,,,,,,,,,,,52,4,2,839.457763671875,106179128
6,94,180,9,1,,,,,,,,,,,,,,,,,,,,,,,38,6,2,368.803924560547,106180009
6,94,180,22,1,,,,,,,,,,,,,,,,,,,,,,,58,4,2,368.803924560547,106180022
6,94,181,30,1,,,,,,,,,,,,,,,,,,,,,,,55,8,2,358.403686523438,106181030
6,95,182,26,1,,,,,,,,,,,,,,,,,,,,,,,35,5,2,567.749206542969,106182026
6,95,182,50,1,,,,,,,,,,,,,,,,,,,,,,,35,7,2,567.749206542969,106182050
6,95,182,79,1,,,,,,,,,,,,,,,,,,,,,,,73,1,2,567.749206542969,106182079
6,95,182,124,1,,,,,,,,,,,,,,,,,,,,,,,31,4,2,567.749206542969,106182124
6,1,183,8,1,,,,,,,,,,,,,,,,,,,,,,,57,3,2,607.189514160156,106183008
6,1,183,27,1,,,,,,,,,,,,,,,,,,,,,,,55,8,2,607.189514160156,106183027
6,1,183,65,1,,,,,,,,,,,,,,,,,,,,,,,60,6,2,607.189514160156,106183065
6,95,184,26,1,,,,,,,,,,,,,,,,,,,,,,,33,4,2,464.430297851563,106184026
6,95,184,71,1,,,,,,,,,,,,,,,,,,,,,,,36,4,2,464.430297851563,106184071
6,95,184,93,1,,,,,,,,,,,,,,,,,,,,,,,24,3,2,464.430297851563,106184093
6,95,184,94,1,,,,,,,,,,,,,,,,,,,,,,,34,3,2,464.430297851563,106184094
6,95,184,98,1,,,,,,,,,,,,,,,,,,,,,,,27,3,2,464.430297851563,106184098
6,91,185,12,1,,,,,,,,,,,,,,,,,,,,,,,29,4,2,812.302307128906,106185012
6,91,185,56,1,,,,,,,,,,,,,,,,,,,,,,,41,3,2,812.302307128906,106185056
6,89,187,59,1,,,,,,,,,,,,,,,,,,,,,,,70,1,2,904.274658203125,106187059
6,89,187,60,1,,,,,,,,,,,,,,,,,,,,,,,44,2,2,904.274658203125,106187060
6,89,187,70,1,,,,,,,,,,,,,,,,,,,,,,,42,6,2,904.274658203125,106187070
6,89,187,71,1,,,,,,,,,,,,,,,,,,,,,,,48,6,2,904.274658203125,106187071
6,97,189,41,1,,,,,,,,,,,,,,,,,,,,,,,30,1,2,598.911376953125,106189041
6,97,189,73,1,,,,,,,,,,,,,,,,,,,,,,,41,4,2,598.911376953125,106189073
6,97,189,91,1,,,,,,,,,,,,,,,,,,,,,,,42,4,2,598.911376953125,106189091
6,98,190,4,1,,,,,,,,,,,,,,,,,,,,,,,70,4,2,759.391479492188,106190004
6,98,190,5,2,,,,,,,,,,,,,,,,,,,,,,,45,10,2,759.391479492188,106190005
6,98,190,5,1,"MINERALS",1043,60,,"SCHENAPES",21,27,,"ALOMO",21,12,,"AGYA APPIA",21,19,,"GOAL",21,20,,,,45,10,2,759.391479492188,106190005
6,98,190,5,3,,,,,,,,,,,,,,,,,,,,,,,45,10,2,759.391479492188,106190005
6,89,191,20,1,,,,,,,,,,,,,,,,,,,,,,,26,3,2,825.874328613281,106191020
6,89,191,65,1,,,,,,,,,,,,,,,,,,,,,,,50,6,2,825.874328613281,106191065
6,89,191,69,1,,,,,,,,,,,,,,,,,,,,,,,39,5,2,825.874328613281,106191069
6,89,192,6,1,,,,,,,,,,,,,,,,,,,,,,,45,3,2,549.463256835938,106192006
6,89,192,10,1,,,,,,,,,,,,,,,,,,,,,,,37,5,2,549.463256835938,106192010
6,89,192,28,1,,,,,,,,,,,,,,,,,,,,,,,45,7,2,549.463256835938,106192028
6,89,192,32,1,,,,,,,,,,,,,,,,,,,,,,,46,7,2,549.463256835938,106192032
6,84,193,38,1,,,,,,,,,,,,,,,,,,,,,,,62,3,1,507.713287353516,106193038
6,84,193,76,1,,,,,,,,,,,,,,,,,,,,,,,40,6,1,507.713287353516,106193076
6,84,193,93,1,,,,,,,,,,,,,,,,,,,,,,,55,4,1,507.713287353516,106193093
6,84,193,100,1,,,,,,,,,,,,,,,,,,,,,,,71,7,1,507.713287353516,106193100
6,93,194,7,1,,,,,,,,,,,,,,,,,,,,,,,56,6,2,746.184692382813,106194007
6,93,194,13,1,,,,,,,,,,,,,,,,,,,,,,,43,5,2,746.184692382813,106194013
6,93,194,45,1,,,,,,,,,,,,,,,,,,,,,,,70,6,2,746.184692382813,106194045
6,92,195,80,1,,,,,,,,,,,,,,,,,,,,,,,71,1,1,644.681640625,106195080
6,92,196,12,1,,,,,,,,,,,,,,,,,,,,,,,58,2,1,618.267333984375,106196012
6,92,196,13,1,,,,,,,,,,,,,,,,,,,,,,,32,5,1,618.267333984375,106196013
6,92,196,14,1,,,,,,,,,,,,,,,,,,,,,,,47,7,1,618.267333984375,106196014
6,92,196,16,1,,,,,,,,,,,,,,,,,,,,,,,46,2,1,618.267333984375,106196016
6,92,196,17,1,,,,,,,,,,,,,,,,,,,,,,,44,7,1,618.267333984375,106196017
6,92,196,18,1,,,,,,,,,,,,,,,,,,,,,,,42,4,1,618.267333984375,106196018
6,92,196,19,2,,,,,,,,,,,,,,,,,,,,,,,36,5,1,618.267333984375,106196019
6,92,196,19,1,,,,,,,,,,,,,,,,,,,,,,,36,5,1,618.267333984375,106196019
6,92,196,24,1,,,,,,,,,,,,,,,,,,,,,,,31,4,1,618.267333984375,106196024
6,92,196,31,1,,,,,,,,,,,,,,,,,,,,,,,28,3,1,618.267333984375,106196031
6,92,196,31,2,,,,,,,,,,,,,,,,,,,,,,,28,3,1,618.267333984375,106196031
6,100,198,29,1,"PEN",1302,40,,"PENCIL",1302,30,,"BOOKS",1302,40,,"SOAP",356,20,,"SUGAR",1088,40,,50,,55,4,2,911.507080078125,106198029
6,100,198,73,1,,,,,,,,,,,,,,,,,,,,,,,25,1,2,911.507080078125,106198073
6,100,198,133,1,,,,,,,,,,,,,,,,,,,,,,,47,9,2,911.507080078125,106198133
6,100,198,139,1,,,,,,,,,,,,,,,,,,,,,,,49,2,2,911.507080078125,106198139
6,100,198,141,1,"MATERIALS",1296,200,,,,,,,,,,,,,,,,,,,,43,5,2,911.507080078125,106198141
6,100,198,152,1,"FISH",435,30,,"TOMATOES",1228,1,,"ONION",1227,2,,"OKRO",1267,8,,"PEPPER",1230,10,,20,,51,5,2,911.507080078125,106198152
6,99,200,3,1,"PAMPERS",1313,10,,,,,,,,,,,,,,,,,,,,49,3,2,844.737365722656,106200003
6,99,200,15,1,,,,,,,,,,,,,,,,,,,,,80,,36,5,2,844.737365722656,106200015
6,99,200,51,1,,,,,,,,,,,,,,,,,,,,,,,35,3,2,844.737365722656,106200051
6,99,200,65,1,,,,,,,,,,,,,,,,,,,,,,,42,5,2,844.737365722656,106200065
6,102,201,3,1,"PHONE CHARGERS",1315,120,,"PHONE BATTERIES",1253,150,,"PHONE HOUSING",1315,100,,"EAR PIECE",1315,200,,,,,,,,33,1,1,430.787048339844,106201003
6,102,201,10,1,"ALCOHOLIC BEVERAGES",21,300,,"SOFT DRINKS",1043,350,,,,,,,,,,,,,,,,42,3,1,430.787048339844,106201010
6,102,201,26,1,"TOMATOES",1228,3,0,"GARDEN EGGS",1215,2,0,"PEPPER",1230,4,0,"SMOKED FISH",1035,2,0,,,,,11,0,39,2,1,430.787048339844,106201026
6,102,201,35,1,"TINNED MILK",1260,40,,"SOAP",1298,30,,"POWDERED SOAP",1298,30,,"TINNED FISH",1224,40,,"BEVERAGE POWDER",1330,20,,50,,37,2,1,430.787048339844,106201035
6,10,202,5,1,"ORANGE",1257,10,,,,,,,,,,,,,,,,,,,,75,6,1,551.52783203125,106202005
6,10,202,10,1,"CEMENT PAPER",244,,,,,,,,,,,,,,,,,,,,,45,3,1,551.52783203125,106202010
6,10,202,14,1,,,,,,,,,,,,,,,,,,,,,,,48,5,1,551.52783203125,106202014
6,10,202,18,2,,,,,,,,,,,,,,,,,,,,,,,39,4,1,551.52783203125,106202018
6,10,202,18,1,,,,,,,,,,,,,,,,,,,,,,,39,4,1,551.52783203125,106202018
6,10,202,19,1,"CHARCOAL",257,70,,,,,,,,,,,,,,,,,,,,41,7,1,551.52783203125,106202019
6,10,202,21,1,,,,,,,,,,,,,,,,,,,,,,,45,7,1,551.52783203125,106202021
6,10,202,45,2,,,,,,,,,,,,,,,,,,,,,,,42,4,1,551.52783203125,106202045
6,10,202,45,1,,,,,,,,,,,,,,,,,,,,,,,42,4,1,551.52783203125,106202045
6,10,202,47,1,,,,,,,,,,,,,,,,,,,,,,,48,4,1,551.52783203125,106202047
6,10,202,69,1,,,,,,,,,,,,,,,,,,,,,,,57,6,1,551.52783203125,106202069
6,10,203,77,1,"WIG",2,300,,,,,,,,,,,,,,,,,,,,67,3,1,409.075866699219,106203077
6,10,204,3,1,,,,,,,,,,,,,,,,,,,,,,,39,4,1,438.341674804688,106204003
6,10,204,16,2,,,,,,,,,,,,,,,,,,,,,,,30,1,1,438.341674804688,106204016
6,10,204,16,1,,,,,,,,,,,,,,,,,,,,,,,30,1,1,438.341674804688,106204016
6,10,204,17,1,,,,,,,,,,,,,,,,,,,,,,,33,2,1,438.341674804688,106204017
6,10,204,22,1,,,,,,,,,,,,,,,,,,,,,,,50,5,1,438.341674804688,106204022
6,10,204,29,1,,,,,,,,,,,,,,,,,,,,,,,31,3,1,438.341674804688,106204029
6,10,204,30,2,"TORCH",6,120,,"RADIO",5,100,,"SPONGE",7,80,,"PASTE",8,220,,"TOYS",9,150,,300,,44,4,1,438.341674804688,106204030
6,10,204,30,1,"TORCH",6,100,,"RADIO",5,150,,"SPONGE",7,50,,"PASTE",8,200,,"TOYS",9,100,,200,,44,4,1,438.341674804688,106204030
6,10,204,32,1,"DRESSES",,300,,,,,,,,,,,,,,,,,,,,51,1,1,438.341674804688,106204032
6,10,204,34,1,,,,,,,,,,,,,,,,,,,,,,,39,3,1,438.341674804688,106204034
6,10,204,39,1,,,,,,,,,,,,,,,,,,,,,,,73,2,1,438.341674804688,106204039
6,10,204,42,1,,,,,,,,,,,,,,,,,,,,,,,52,1,1,438.341674804688,106204042
6,10,204,49,1,"OIL",9109,1200,,"RICE",40231,1500,,"TINNED TOMATOES",64294,540,,"TINNED FISH",10,550,,"BEANS",5423,450,,2000,,42,3,1,438.341674804688,106204049
6,102,205,3,2,,,,,,,,,,,,,,,,,,,,,,,60,6,1,746.184692382813,106205003
6,102,205,3,1,"MAIZE",1273,40,,,,,,,,,,,,,,,,,,,,60,6,1,746.184692382813,106205003
6,102,205,9,1,,,,,,,,,,,,,,,,,,,,,,,40,2,1,746.184692382813,106205009
6,102,205,12,2,,,,,,,,,,,,,,,,,,,,,,,65,3,1,746.184692382813,106205012
6,102,205,12,1,"CHARCOAL",257,10,,,,,,,,,,,,,,,,,,,,65,3,1,746.184692382813,106205012
6,102,205,14,1,,,,,,,,,,,,,,,,,,,,,,,27,1,1,746.184692382813,106205014
6,102,205,24,1,"RADIO",1219,350,,"EAR PIECE",1315,100,,,,,,,,,,,,,,,,54,2,1,746.184692382813,106205024
6,102,205,24,2,,,,,,,,,,,,,,,,,,,,,,,54,2,1,746.184692382813,106205024
6,102,205,25,1,,,,,,,,,,,,,,,,,,,,,,,34,5,1,746.184692382813,106205025
6,102,205,27,1,,,,,,,,,,,,,,,,,,,,,,,36,3,1,746.184692382813,106205027
6,102,205,28,1,,,,,,,,,,,,,,,,,,,,,,,37,6,1,746.184692382813,106205028
6,102,205,34,1,,,,,,,,,,,,,,,,,,,,,,,66,1,1,746.184692382813,106205034
6,102,205,36,1,"CHARCOAL",257,30,,,,,,,,,,,,,,,,,,,,37,4,1,746.184692382813,106205036
6,99,206,14,1,,,,,,,,,,,,,,,,,,,,,,,59,4,1,827.958374023438,106206014
6,99,206,34,1,,,,,,,,,,,,,,,,,,,,,,,45,2,1,827.958374023438,106206034
6,99,206,34,2,"AKPETESHIE",19,35,,,,,,,,,,,,,,,,,,,,45,2,1,827.958374023438,106206034
6,102,207,7,1,"SHOES",1002,100,,,,,,,,,,,,,,,,,,,,42,4,1,936.122619628906,106207007
6,102,207,18,1,,,,,,,,,,,,,,,,,,,,,,,35,3,1,936.122619628906,106207018
6,102,207,18,2,,,,,,,,,,,,,,,,,,,,,,,35,3,1,936.122619628906,106207018
6,102,207,20,1,"TOMATOES",1228,25,,"PEPPER",1230,18,,"ONION",1227,15,,"GARDEN EGGS",1215,20,,"SALT",962,15,,30,,36,4,1,936.122619628906,106207020
6,102,207,23,1,"BEADS",97,45,,,,,,,,,,,,,,,,,,,,60,2,1,936.122619628906,106207023
6,102,207,27,1,,,,,,,,,,,,,,,,,,,,,,,34,3,1,936.122619628906,106207027
6,102,207,27,2,,,,,,,,,,,,,,,,,,,,,,,34,3,1,936.122619628906,106207027
6,102,207,33,1,"FISH",435,300,,,,,,,,,,,,,,,,,,,,31,4,1,936.122619628906,106207033
6,102,207,39,1,"EGG",1233,350,,,,,,,,,,,,,,,,,,,,43,5,1,936.122619628906,106207039
6,102,207,42,1,"SEWING MATERIALS",1318,,,"SHIRTS",995,,,"DRESSES",379,,,,,,,,,,,,,46,6,1,936.122619628906,106207042
6,102,207,46,1,"CEMENT",1225,200,,,,,,,,,,,,,,,,,,,,53,8,1,936.122619628906,106207046
6,102,207,53,1,,,,,,,,,,,,,,,,,,,,,,,30,6,1,936.122619628906,106207053
6,102,207,54,1,"EARRINGS",399,60,,"NECKLACES",755,100,,"BANGLES",1312,50,,"BODY SPRAY",1058,50,,"BODY CREAM",131,35,,,,27,2,1,936.122619628906,106207054
6,102,208,18,1,"T.V",1285,1500,0,"PHONES",1315,1200,0,"D.V.D",1218,750,0,,,,,,,,,3450,0,41,4,1,590.335998535156,106208018
6,102,208,19,1,,,,,,,,,,,,,,,,,,,,,,,28,2,1,590.335998535156,106208019
6,102,208,21,1,,,,,,,,,,,,,,,,,,,,,,,32,1,1,590.335998535156,106208021
6,102,208,30,1,"CORN DOUGH",323,5,0,,,,,,,,,,,,,,,,,5,0,40,7,1,590.335998535156,106208030
6,102,208,31,1,"RICE",248,20,0,"VOLTIC",1242,15,0,"BISCUITS",121,13,0,"SUGAR",1088,15,0,"DRINKS",1043,86,4,149,0,54,1,1,590.335998535156,106208031
6,102,208,40,1,"T.V",1285,900,0,,,,,,,,,,,,,,,,,900,0,34,1,1,590.335998535156,106208040
6,102,208,80,1,"T.V",1285,300,0,"TAPE",1219,50,0,,,,,,,,,,,,,420,0,33,5,1,590.335998535156,106208080
6,102,209,14,1,"SACHET WATER",1242,24,,,,,,,,,,,,,,,,,,,,53,5,1,255.911712646484,106209014
6,102,209,18,1,,,,,,,,,,,,,,,,,,,,,,,62,3,1,255.911712646484,106209018
6,102,209,23,1,,,,,,,,,,,,,,,,,,,,,,,34,7,1,255.911712646484,106209023
6,102,209,28,1,,,,,,,,,,,,,,,,,,,,,,,36,3,1,255.911712646484,106209028
6,102,209,34,1,"SLIPPERS",1032,24,,,,,,,,,,,,,,,,,,,,70,1,1,255.911712646484,106209034
6,102,209,36,1,,,,,,,,,,,,,,,,,,,,,,,38,6,1,255.911712646484,106209036
6,102,209,37,1,,,,,,,,,,,,,,,,,,,,,,,65,2,1,255.911712646484,106209037
6,102,209,44,1,"TIMBER",1340,1200,,,,,,,,,,,,,,,,,,,,42,7,1,255.911712646484,106209044
6,102,209,54,1,"IMPORTED RICE",1244,500,,"TINNED MILK",1260,150,,"TINNED FISH",1224,100,,"OIL",1329,200,,"SOAP",1037,200,,3000,,36,4,1,255.911712646484,106209054
6,102,209,68,1,,,,,,,,,,,,,,,,,,,,,,,55,6,1,255.911712646484,106209068
6,102,210,3,1,,,,,,,,,,,,,,,,,,,,,,,27,1,1,500.959686279297,106210003
6,102,210,7,1,"YAM",1289,250,,,,,,,,,,,,,,,,,,,,55,5,1,500.959686279297,106210007
6,102,210,12,1,"ORANGE",1257,25,,"BANANA",1261,30,,,,,,,,,,,,,,,,50,4,1,500.959686279297,106210012
6,102,210,16,1,"TOMATOES",1228,30,,"SMOKED FISH",1035,50,,"PEPPER",1230,10,,"GARDEN EGGS",1215,15,,"GROUNDNUT PASTE",520,1,,20,,57,7,1,500.959686279297,106210016
6,102,210,17,1,"WATER MELON",469,20,,,,,,,,,,,,,,,,,,,,34,4,1,500.959686279297,106210017
6,102,210,30,1,"ORANGE",1257,15,,"BANANA",1261,12,,"APPLE",1326,12,,"WATER MELON",1326,20,,,,,,,,34,5,1,500.959686279297,106210030
6,102,210,36,1,,,,,,,,,,,,,,,,,,,,,,,55,4,1,500.959686279297,106210036
6,102,210,46,1,,,,,,,,,,,,,,,,,,,,,,,35,1,1,500.959686279297,106210046
6,102,210,103,1,"GOLD BRACELETS",1312,200,,"GOLD RING",432,250,,"GOLD CHAIN",755,150,,"GOLD EARRING",399,180,,"GOLD WATCH",1312,,,,,50,6,1,500.959686279297,106210103
6,102,210,120,1,"PLANTAIN",1226,20,,,,,,,,,,,,,,,,,,,,44,5,1,500.959686279297,106210120
6,10,211,14,1,,,,,,,,,,,,,,,,,,,,,,,41,5,1,232.754867553711,106211014
6,10,211,21,1,,,,,,,,,,,,,,,,,,,,,,,51,4,1,232.754867553711,106211021
6,10,211,37,1,,,,,,,,,,,,,,,,,,,,,,,42,2,1,232.754867553711,106211037
6,10,211,38,1,,,,,,,,,,,,,,,,,,,,,,,34,4,1,232.754867553711,106211038
6,10,211,39,1,"CLOTHING (2ND HAND)",288,100,,,,,,,,,,,,,,,,,,,,44,8,1,232.754867553711,106211039
6,10,211,42,1,,,,,,,,,,,,,,,,,,,,,,,50,3,1,232.754867553711,106211042
6,10,211,47,2,,,,,,,,,,,,,,,,,,,,,,,40,5,1,232.754867553711,106211047
6,10,211,47,1,,,,,,,,,,,,,,,,,,,,,,,40,5,1,232.754867553711,106211047
6,10,211,76,1,"SACHET WATER",,56,,,,,,,,,,,,,,,,,,,,79,3,1,232.754867553711,106211076
6,10,211,80,1,"SACHET WATER",1139,35,,,,,,,,,,,,,,,,,,,,41,6,1,232.754867553711,106211080
6,102,212,1,1,,,,,,,,,,,,,,,,,,,,,,,53,4,1,370.287139892578,106212001
6,102,212,6,1,"DRESS",379,20,,,,,,,,,,,,,,,,,,,,72,2,1,370.287139892578,106212006
6,102,212,8,1,"MAIZE",,50,,,,,,,,,,,,,,,,,,,,68,5,1,370.287139892578,106212008
6,102,212,12,1,,,,,,,,,,,,,,,,,,,,,,,52,6,1,370.287139892578,106212012
6,102,212,30,2,"SOAP",1037,3,60,"MILK",1260,6,,"BISCUIT",131,2,80,"GARI",489,1,50,"GROUNDNUT",1260,1,80,2,,37,5,1,370.287139892578,106212030
6,102,212,30,1,,,,,,,,,,,,,,,,,,,,,,,37,5,1,370.287139892578,106212030
6,102,212,36,1,,,,,,,,,,,,,,,,,,,,,,,30,4,1,370.287139892578,106212036
6,10,213,3,1,,,,,,,,,,,,,,,,,,,,,,,37,1,1,430.153533935547,106213003
6,10,213,5,1,,,,,,,,,,,,,,,,,,,,,,,56,1,1,430.153533935547,106213005
6,10,213,17,1,,,,,,,,,,,,,,,,,,,,,,,34,2,1,430.153533935547,106213017
6,10,213,24,1,,,,,,,,,,,,,,,,,,,,,,,44,2,1,430.153533935547,106213024
6,10,213,24,2,,,,,,,,,,,,,,,,,,,,,,,44,2,1,430.153533935547,106213024
6,10,213,25,1,,,,,,,,,,,,,,,,,,,,,,,37,5,1,430.153533935547,106213025
6,10,213,53,1,,,,,,,,,,,,,,,,,,,,,,,46,5,1,430.153533935547,106213053
6,10,213,54,1,,,,,,,,,,,,,,,,,,,,,,,46,2,1,430.153533935547,106213054
6,10,213,61,1,"T.V",4,1000,0,"DVD RECORDER",5,50,0,"CAR TAPE",6,50,0,,,,,,,,,,,32,5,1,430.153533935547,106213061
6,10,213,66,1,,,,,,,,,,,,,,,,,,,,,,,32,3,1,430.153533935547,106213066
6,102,214,2,1,"SHIRTS",995,120,,,,,,,,,,,,,,,,,,,,34,3,1,529.270568847656,106214002
6,102,214,16,1,,,,,,,,,,,,,,,,,,,,,,,37,7,1,529.270568847656,106214016
6,102,214,21,1,,,,,,,,,,,,,,,,,,,,,,,58,6,1,529.270568847656,106214021
6,102,214,35,1,,,,,,,,,,,,,,,,,,,,,,,57,2,1,529.270568847656,106214035
6,102,214,38,1,,,,,,,,,,,,,,,,,,,,,,,41,2,1,529.270568847656,106214038
6,10,215,12,1,"EARRINGS",399,20,,,,,,,,,,,,,,,,,,,,40,2,1,497.456451416016,106215012
6,10,215,16,1,,,,,,,,,,,,,,,,,,,,,,,35,2,1,497.456451416016,106215016
6,10,215,21,1,"ORANGES",469,20,,,,,,,,,,,,,,,,,,,,26,3,1,497.456451416016,106215021
6,10,215,44,1,,,,,,,,,,,,,,,,,,,,,,,37,2,1,497.456451416016,106215044
6,10,215,59,1,"MOBILE PHONES",,800,,"CHARGERS",,250,,,,,,,,,,,,,,,,27,1,1,497.456451416016,106215059
6,10,215,60,1,"COOKERS",313,120,,"FRIDGES",,300,,"IRONS",,30,,"KETTLE",609,20,,"FANS",60,,,300,,60,4,1,497.456451416016,106215060
6,10,215,64,1,"RICE",922,200,,"GARI",489,,,"FISH",435,1500,,"MAIZE",,2100,,,,,,,,50,2,1,497.456451416016,106215064
6,10,215,68,2,"TOMATOES",37,15,,"ONIONS",24,17,,"PEPPER",12,5,,"GARDEN EGGS",12,7,,"OKRO",23,20,,15,,67,3,1,497.456451416016,106215068
6,10,215,68,1,"SOCKS",,16,,,,,,,,,,,,,,,,,,,,67,3,1,497.456451416016,106215068
6,10,215,83,1,"SOFT DRINKS",1043,20,,"TREATED WATER",1139,14,,,,,,,,,,,,,,,,52,2,1,497.456451416016,106215083
