"id1","id2","id3","id4","entno","s5a_31ii","s5a_32ii","s5a_4ii","s5a_5ii","s5a_6","s5a_7i","s5a_7ii","s5a_b","s5a_9i","s5a_9ii","s5a_10i","s5a_10ii","s5a_11","s5a_11i","s5a_11ii","s5a_11iii","s5a_11iv","s5a_11v","s5a_11vi","s5a_11vii","s5a_11viii","s5a_11ix","s5a_11x","s5a_11xi","s5a_11xii","s5a_12","s5a_13","s5a_14ii","s5a_15","s5a_16","s5a_17","s5a_18","s5a_19","s5a_20","s5a_20i","s5a_20ii","s5a_20iii","s5a_20iv","s5a_20v","s5a_20vi","s5a_20vii","s5a_20viii","s5a_20ix","s5a_20x","s5a_20xi","s5a_20xii","s5a_20ia","s5a_20iia","s5a_20iiia","s5a_20iva","s5a_20va","s5a_20via","s5a_20viia","s5a_20viiia","s5a_20ixa","s5a_20xa","s5a_21i","s5a_21ii","s5a_22i","s5a_22ii","s5a_23","s5a_23i","s5a_23ii","s5a_23iii","s5a_23iv","s5a_23v","s5a_23vi","s5a_23vii","s5a_23viii","s5a_23ix","s5a_23x","s5a_23xi","s5a_23xii","s5a_24i","s5a_24ii","s5a_25i","s5a_25ii","s5a_26i","s5a_26ii","s5a_27i","s5a_27ii","s5a_28i","s5a_28ii","s5a_29i","s5a_29ii","hhno"
5,71,148,78,1,1,,,1,"MAKING DRESSES","FASHION",1810,,,,10,,"1,4,10-12",1,1,1,1,1,1,1,1,1,1,,1,1,,,5,2,5,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HAHAALLLAL H","H","A","H","A","A","L","L","L","A","L",,"H",200,0,150,0,60,0,180,,100,,40,,105148078
5,15,176,6,1,2,,,2,"SELLING OF ORANGE","RETAIL WHOLE SALES",5211,,,,4,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,3,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAALLLHHHAAA","A","A","A","L","L","L","H","H","H","A","A","A",70,0,50,0,40,0,40,,35,,30,,105176006
6,89,187,70,1,2,,,2,"SELLING BREAD","RETAIL TRADE",5252,,,,4,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HHLLLAAAAAAA","H","H","L","L","L","A","A","A","A","A","A","A",12,0,10,0,8,0,2,,1,50,1.2,,106187070
3,41,88,4,1,2,,,2,"SALE OF GARDEN EGGS",,5122,,,,1,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HHHHAAALLLAA","H","H","H","H","A","A","A","L","L","L","A","A",60,0,30,0,12,0,40,,30,,15,,103088004
2,31,39,22,1,1,,,1,"RETAIL OF COOKED RICE","FOOD",5211,,,,3,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,4,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAAAAAHHH","A","A","A","A","A","A","A","A","A","H","H","H",100,0,50,0,0,0,60,,30,,,,102039022
7,120,254,32,1,1,,,2,"SELLING OF PURE WATER","RETAILING",5219,,,,,6,"1,8-12",1,,,,,,,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"H      LLAAA","H",,,,,,,"L","L","A","A","A",27,0,25,0,23,0,17,,17,,17,,107254032
5,15,177,13,1,2,,,2,"FISH MONGERING","PROCESSING AND PRESERVATION OF FISH AND FISH PRODUCTS",1512,,,,15,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"LHHAAAAHHHLL","L","H","H","A","A","A","A","H","H","H","L","L",500,0,400,0,300,0,300,,200,,150,,105177013
2,5,51,53,1,1,,,1,"RETAIL OF SOAP",,5259,,,,15,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"LLLLAAAAHHHH","L","L","L","L","A","A","A","A","H","H","H","H",300,0,150,0,100,0,200,,100,,50,,102051053
2,29,41,32,1,1,,,1,"MANUFACTURING 'SAABO'","MANUFACTURING",1549,,,,5,,"1-2, 8-12",1,1,,,,,,1,1,1,1,1,2,15,-8,5,2,11,1,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HA     HLLAH","H","A",,,,,,"H","L","L","A","H",100,0,40,0,20,0,84,,34,,16,,102041032
6,1,179,80,1,1,,,1,"DRIVING A TAXI CAB","TRANSPORT",6021,,,,1,,"8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1,2,30,-8,3,2,12,4,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"NNNNNNNLLAHH","N","N","N","N","N","N","N","L","L","A","H","H",800,0,600,0,400,0,,,,,,,106179080
9,156,320,13,1,1,,,1,"BREWING PITO","MANUFACTURING",1553,,,,1,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,11,1,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAHHAALLLAHH","A","A","H","H","A","A","L","L","L","A","H","H",744,0,496,0,248,0,720,,480,,240,,109320013
7,112,239,16,1,1,,,1,"DRESSMAKING","SEMSTRESS",1810,,,,17,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HALALAALAHHH","H","A","L","A","L","A","A","L","A","H","H","H",100,0,80,0,50,0,40,,30,,20,,107239016
5,80,147,13,1,1,,,1,"ALOCOHOL MANFACTURING","MAN. OF BEVERAGES",1551,,,,5,,"1,8-12",1,,,,,,,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,0,0,0,0,0,0,0,0,0,0,,,,,"L      AAAHH","L",,,,,,,"A","A","A","H","H",80,0,60,0,40,0,35,,25,,20,,105147013
5,12,170,7,2,2,,,1,"SELLING OF BREAD",,5220,,,,,1,"1",,,,,,,,,,,,,1,,,5,1,5,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,105170007
4,51,133,28,1,2,,,2,"GARI PROCESSING","MANUFACTURING",1532,,,,15,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HAALLLLHHAAA","H","A","A","L","L","L","L","H","H","A","A","A",300,0,180,0,120,0,60,,45,,40,,104133028
7,122,267,13,1,2,,,2,"RETAIL OF CHARCOAL","RETAIL",5239,,,,10,,"1-12",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,4,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAAAAAAAA","A","A","A","A","A","A","A","A","A","A","A","A",0,0,40,0,0,0,,,5,,,,107267013
9,156,320,27,1,2,,,2,"BREWING OF PITO","MANUFACTURING",1553,"SALES OF PURE WATER, ICE BLOCK",,,26,,"1-5,11-12",1,1,1,1,1,,,,,,1,1,1,,,5,2,11,2,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAHHH     LL","A","A","H","H","H",,,,,,"L","L",90,0,50,0,42,0,70,,45,,35,,109320027
8,148,298,4,1,2,,,2,"SALE OF YAMS","RETAIL TRADE",5211,,,,6,,"1-12",1,1,1,1,1,1,1,1,1,,1,1,1,,,5,2,11,1,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAALLA HH","A","A","A","A","A","A","L","L","A",,"H","H",210,0,180,0,160,0,150,,120,,100,,108298004
2,23,56,72,1,2,,,2,"SELLS GARI AND SUGAR","TRADE",5252,,,,10,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAALLLLLHH","A","A","A","A","A","L","L","L","L","L","H","H",50,0,30,0,20,0,30,,15,,10,,102056072
6,11,223,61,2,2,,,1,"TRADING","WHOLESALE TRADE",5121,,,,2,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,5,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HHHAAAALLLLL","H","H","H","A","A","A","A","L","L","L","L","L",300,0,100,0,50,0,150,,60,,30,,106223061
2,19,49,75,1,1,,,1,"MANUFACTURES ALCOHOL","MANUFACTURING",1551,,,,5,,"1,4,12",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"ANNANNNNNNNA","A","N","N","A","N","N","N","N","N","N","N","A",0,0,500,0,0,0,,,350,,,,102049075
2,19,49,118,2,2,,,2,"BUYS & SELLS ORANGES","TRADE",5252,,,,2,6,"3-5,9-12",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,11,2,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"NNLAHNNNAAAH","N","N","L","A","H","N","N","N","A","A","A","H",60,0,40,0,35,0,40,,30,,22,,102049118
2,29,43,113,2,2,,,2,"SELLS GARI AND SUGAR","TRADE",5252,,,,,7,"JAN,JULY-DEC",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,13,4,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"ANNNNNAAAAAA","A","N","N","N","N","N","A","A","A","A","A","A",0,0,150,0,0,0,,,100,,,,102043113
8,140,291,6,1,3,,,,"BUYING AND SELLING OF CERRALS","TRADE",5252,,,,5,,"2-12",1,1,,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HA ALHAHAALA","H","A",,"A","L","H","A","H","A","A","L","A",500,0,410,0,200,0,400,,320,,155,,108291006
4,49,121,15,1,2,,,2,"SEELING BOWLS","RETAIL",5252,,,,,3,"1,2,3",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,11,1,1,"5",2,2,2,2,1,2,2,2,2,2,0,0,0,0,0,0,100,0,0,0,0,0,100,,,,"AALNNNNNNNNN","A","A","L","N","N","N","N","N","N","N","N","N",0,0,360,0,160,0,,,320,,130,,104121015
5,66,172,5,1,1,,,1,"DRESS MAKING","MANUFACTURING OF WEARING",1810,,,,13,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,0,0,0,0,0,0,0,0,0,0,,,,,"LLLLAAAAAHHH","L","L","L","L","A","A","A","A","A","H","H","H",150,0,80,0,60,0,2,50,2,0,1,50,105172005
7,121,265,20,2,2,,,2,"RETAIL OF FISH","RETAIL",5211,"RETAIL OF CIGARETTES","RETAIL",5211,7,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,4,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAAAAAAAA","A","A","A","A","A","A","A","A","A","A","A","A",0,0,50,0,0,0,,,40,,,,107265020
2,22,53,59,1,1,,,1,"KENKEY MAKING","MANUFACTURING",5520,,,,5,6,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAHHHLLAHALL","A","A","H","H","H","L","L","A","H","A","L","L",200,0,195,0,190,0,150,,146,,142,50,102053059
9,156,322,9,1,2,,,1,"PROCESSING OF FANTE KENKEY","MANUFACTURING",5520,,,,,4,"1-4",1,1,1,1,,,,,,,,,1,,,5,2,11,2,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAA","A","A","A","A",,,,,,,,,0,0,160,0,0,0,,,110,,,,109322009
4,6,115,7,1,1,,,,"SEWING (SEAMSTRESS)","TEXTILE",1810,,,,20,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"LLLHLLLAHAAH","L","L","L","H","L","L","L","A","H","A","A","H",50,0,25,0,20,0,20,,15,,9,,104115007
1,5,4,31,1,1,,,1,"FETCHING OF WATER FOR COCONUT OIL MANUFACTURES","TRADE",9309,,,,10,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,13,4,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"NNNNNNNNNNNN","N","N","N","N","N","N","N","N","N","N","N","N",0,0,0,0,0,0,,,,,,,101004031
5,9,162,24,1,1,,,1,"RETAIL SALE OF PALM OIL","RETAIL SALE IN NO SPECIALISED STORE",5211,,,,,8,"1-3, 8-12",1,1,1,,,,,1,1,1,1,1,1,,,5,,4,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"LHH    LLLAL","L","H","H",,,,,"L","L","L","A","L",210,0,175,0,140,0,168,0,140,0,120,0,105162024
5,71,148,82,1,1,,,1,"SELLING FRIED EGG&TEA","TRADE",5220,,,,1,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HHHAAAAAAAHH","H","H","H","A","A","A","A","A","A","A","H","H",300,0,200,0,120,0,210,,120,,,90,105148082
6,1,179,29,1,2,,2,2,"BUYING  & SELLING OF MAIZE","WHOLESALE TRADE",5121,,,,4,,"1,2",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,4,3,2,"1",1,2,2,2,2,2,2,2,2,2,0,100,0,0,0,0,0,0,0,0,0,0,,,,,"ALHLLHLLLLAH","A","L","H","L","L","H","L","L","L","L","A","H",300,0,250,0,100,0,80,,60,,50,,106179029
8,140,293,13,1,2,,,,"COLA","TRADING",5252,,,,7,4,"1-9",1,1,1,1,1,1,1,1,1,,,,1,,,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAHALA","A","A","A","A","A","H","A","L","A",,,,70,0,50,0,30,0,60,,40,,20,,108293013
7,132,262,12,1,2,,,2,"SALES (TABLE TOP SALE VEGETABLES AND FISH)","RETAIL TRADE",5220,,,,20,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,4,3,1,"5",2,2,2,2,1,2,2,2,2,2,0,0,0,0,0,0,100,0,0,0,0,0,200,,100,,"ALAHALHAHAAA","A","L","A","H","A","L","H","A","H","A","A","A",1200,0,800,0,400,0,20,,15,,10,,107262012
8,151,308,1,1,2,,,2,"SALE OF COLA NUTS","TRADE",5220,,,,2,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,4,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HHAALLLAAAAA","H","H","A","A","L","L","L","A","A","A","A","A",70,0,45,0,24,0,60,,40,,,20,108308001
5,10,164,20,1,1,,,1,"MANUFACTURING OF PALM OIL","MANUFACTURING OF VEGETABLES AND ANIMAL FATS",1514,,,,20,,"2,4,7,8,12",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"LAHHHLLAHHAL","L","A","H","H","H","L","L","A","H","H","A","L",40,0,35,0,20,0,25,,20,,15,,105164020
4,58,132,28,1,1,,,1,"CARVING OF HOE HANDLE","MANUFACTURING",3611,,,,25,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"LHHAAHHAALLL","L","H","H","A","A","H","H","A","A","L","L","L",40,0,30,0,20,0,8,,6,,4,,104132028
8,152,289,37,1,2,,,2,"PROCESSES GROUNDNUT OIL & PASTE","MANUFACTURING",1514,,,,4,,"1-10",1,1,1,1,1,1,1,1,1,,,,1,,,5,1,4,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HHHHHAALL","H","H","H","H","H","A","A","L","L",,,,250,0,180,0,120,0,175,,130,,90,,108289037
6,95,182,124,1,2,,,2,"SELLING PROVISIONS","RETAIL TRADE",5252,,,,2,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AALLAAAAHHHH","A","A","L","L","A","A","A","A","H","H","H","H",190,0,140,0,120,0,120,0,100,0,90,0,106182124
9,158,313,16,1,2,,,2,"PITO BREWING","MANUFACTURING",1553,"SELLING OF PITO","WHOLE SALE TRADE",5122,8,0,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HHLLLLLLLLLH","H","H","L","L","L","L","L","L","L","L","L","H",120,0,60,0,30,0,90,0,30,0,10,0,109313016
9,156,320,15,2,2,,,2,"SHEA BUTTER PROCESSING","MANUFACTURING",1514,,,,2,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,11,1,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AHHHLLLLLAAA","A","H","H","H","L","L","L","L","L","A","A","A",92,0,69,0,46,0,80,,60,,40,,109320015
5,12,169,7,1,2,,,2,"SELLS MAIZE","RETAIL TRADE",5252,,,,1,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,11,2,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAHHAAALLLLL","A","A","H","H","A","A","A","L","L","L","L","L",1200,0,1000,0,800,0,1080,0,900,0,720,0,105169007
2,2,37,2,1,1,,,1,"SELLING OF COOKED RICE","CATERING SERVICE",5520,,,,2,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAAALLAHH","A","A","A","A","A","A","A","L","L","A","H","H",120,0,80,0,55,0,85,,52,,37,,102037002
6,99,231,6,2,1,1,,1,"SELLS,TOUCHES,PHONECARDS,PERFUME,PHONE ACCESSORIES","TRADING",5252,,,,6,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HHAAAAALLHHH","H","H","A","A","A","A","A","L","L","H","H","H",300,0,200,0,150,0,150,,100,,100,,106231006
3,41,88,12,1,1,,,1,"SEWING OF GARMENTS","SEWING OF FABRICS",1810,,,,6,,"7-12",,,,,,,1,1,1,1,1,1,1,,,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAALA",,,,,,,"A","A","A","A","L","A",0,0,50,0,20,0,,,8,,5,,103088012
1,2,26,29,1,1,,,1,"SALES OF FOOD PRODUCTS, SOAP, TIN FOOD ETC","RETAIL SALE VIA MARKET",5252,,,,1,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,4,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"LLLAAANLLHHH","L","L","L","A","A","A","N","L","L","H","H","H",300,0,150,0,50,0,200,,100,,30,,101026029
8,141,294,5,1,2,,,,"CLOTH","TRADING",5252,,,,3,,"2-9",,1,1,1,1,,1,1,1,,,,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"ALHL ALA",,"A","L","H","L",,"A","L","A",,,,20,0,12,0,8,0,180,,10,50,7,,108294005
8,9,295,12,1,2,,,2,"SHEABUTTER PROCESSING",,1514,,,,5,,"JAN-OCT",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,,13,4,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"LLLAAAHHHHHH","L","L","L","A","A","A","H","H","H","H","H","H",60,0,40,0,24,0,36,,30,,25,60,108295012
4,55,122,9,1,1,,,1,"DRUGSTORE",,5231,,,,1,6,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,4,2,11,2,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAAAAAAAA","A","A","A","A","A","A","A","A","A","A","A","A",0,0,35,0,0,0,,,20,,,,104122009
5,71,148,78,2,1,,,1,"SELLING ALATA SOAP","TRADING",5219,,,,2,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"NNNNNNNNNNNN","N","N","N","N","N","N","N","N","N","N","N","N",240,0,180,0,100,0,180,,120,,80,,105148078
4,55,122,14,1,1,,,1,"PIE BAKERY",,1541,,,,,,"3-12",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,11,2,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"NNHHHHHHAALL","N","N","H","H","H","H","H","H","A","A","L","L",160,0,140,0,120,0,120,,100,,80,,104122014
1,2,28,32,1,1,,,1,"SELLS GARI,SUGAR,TOFFEE,SALT,ETC","RETAIL SALE VIA STALLS AND MARKET",5252,,,,4,,"1-12",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"LLLLLLLLAAHH","L","L","L","L","L","L","L","L","A","A","H","H",150,0,120,0,90,0,100,,90,,70,,101028032
6,89,191,20,1,1,,,1,"RETAIL IN GENERAL DOMESTIC GOODS",,5219,,,,3,,"ALL",1,1,1,1,1,1,1,1,1,,1,1,1,,,3,2,11,1,2,"3",2,2,1,2,2,2,2,2,2,2,0,100,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAALLLL HH","A","A","A","A","A","L","L","L","L",,"H","H",200,0,150,0,100,0,120,,110,,80,,106191020
3,40,90,3,1,1,,,1,"SELL WAX PRINT","RETAIL TRADE",5232,,,,2,,"3-10",,,1,1,1,1,1,1,1,1,,,1,,,5,2,11,1,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HHHLLAAA",,,"H","H","H","L","L","A","A","A",,,300,0,200,0,90,0,250,,150,,80,,103090003
8,149,306,10,1,7,2,,7,"SHEAR BUTTER PROCESSING","MANUFACTURING",1514,,,,30,,"10-12",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,4,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HHHAALLLAAAA","H","H","H","A","A","L","L","L","A","A","A","A",112,0,84,0,52,0,60,,40,,20,,108306010
4,54,104,18,1,1,,,1,"SALE OF SMOKED FISH","TRADING",5220,,,,16,,"1-3,6,8,12",1,1,1,,,1,,1,,,,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HHL  A A   H","H","H","L",,,"A",,"A",,,,"H",1100,0,900,0,550,0,800,,500,,200,,104104018
10,166,333,18,1,2,,,2,"BREWING AND SELLING OF PITO","MANUFACTURING",1553,,,,4,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,12,1,1,"5",2,2,2,2,1,2,2,2,2,2,0,0,0,0,0,0,100,0,0,0,0,0,90,,,,"AALHHHHHNNLL","A","A","L","H","H","H","H","H","N","N","L","L",20,0,10,0,8,0,10,,6,,5,,110333018
5,11,166,19,2,2,,,2,"SELLING OF PROVISIONS",,5220,,,,26,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,14,1,1,"7",2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,100,0,0,0,50,,50,,"HHHAAHHHAHAL","H","H","H","A","A","H","H","H","A","H","A","L",500,0,400,0,300,0,400,,350,,260,,105166019
5,69,135,69,1,1,,,1,"SELLING OF PALM OIL",,5211,,,,4,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,4,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"LLLLLAHHHHHH","L","L","L","L","L","A","H","H","H","H","H","H",50,0,35,0,10,0,7,,6,,6,,105135069
7,121,265,24,1,1,,,,"RETAILING OF LOCAL SPONGE","RETAILING OF LOCAL SPONG",5211,,"RETAILING OF LOCAL SPONGE",742,30,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,4,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HHHHAAAHHHLL","H","H","H","H","A","A","A","H","H","H","L","L",6,0,3,0,3,0,60,,3,,3,,107265024
4,58,132,4,1,1,,,1,"RETAIL OF YAM",,5252,,,,3,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,4,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"NAAAHHHNNNNN","N","A","A","A","H","H","H","N","N","N","N","N",600,0,400,0,0,0,120,,100,,,,104132004
3,39,99,13,1,1,,,1,"SALE OF MEDICINE (HERBS)","RETAIL TRADE",5231,,,,3,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAAAAAAAA","A","A","A","A","A","A","A","A","A","A","A","A",0,0,1000,0,0,0,,,700,,,,103099013
2,5,51,9,1,1,,,1,"SEWS LADIES WEAR","SERVICE",9309,,,,3,8,"1,2,3,11,12",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,11,1,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HHHNNNNNNNHH","H","H","H","N","N","N","N","N","N","N","H","H",50,0,30,0,20,0,15,,15,,10,,102051009
