"id1","id2","id3","id4","s4aiv_plotno","s4aiv_a41","s4aiv_a42","s4aiv_a43","s4aiv_a44","s4aiv_a45","s4aiv_a46","s4aiv_a47i","s4aiv_a47ii","s4aiv_a48i","s4aiv_a48ii","s4aiv_a49i","s4aiv_a49ii","s4aiv_a50","s4aiv_a51i","s4aiv_a51ii","s4aiv_a52i","s4aiv_a52ii","s4aiv_a53i","s4aiv_a53ii","s4aiv_a54i","s4aiv_a54ii","s4aiv_a55i","s4aiv_a55ii","s4aiv_a56","s4aiv_a57i","s4aiv_a57ii","s4aiv_a58","s4aiv_a59","s4aiv_a60","s4aiv_a61","s4aiv_a62","s4aiv_a63","s4aiv_a64ii","s4aiv_a65","s4aiv_a66i","s4aiv_a66ii","s4aiv_a67","s4aiv_a68","s4aiv_a69","s4aiv_a70","s4aiv_a71","s4aiv_a72","s4aiv_a73ii","s4aiv_a74i","s4aiv_a74ii","s4aiv_a75i","s4aiv_a75ii","s4aiv_a76","s4aiv_a77","hhno"
1,6,1,24,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,1,-8,2,,,,,,,,,,,,,,,2,101001024
1,6,1,29,1,1,1,"1",1,2,,,,,,,,3,1000,,,,,,,,,,,,,,,4,"1",1,1,-8,2,,,,,,,,,,,,,,,1,101001029
1,6,1,34,1,1,1,"1",2,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"7",1,2,-8,2,,,,,,,,,,,,,,,1,101001034
1,6,1,35,1,1,2,"1",2,2,,,,,,,,3,10000,,,,,,,,,,,,,,,4,"14",1,2,-8,2,,,,,,,,,,,,,,,1,101001035
1,6,2,2,1,2,,,,2,,,,,,,,3,30000,,,,,,,,,,,,,,,4,"1",1,2,-8,1,15,,3,2,2,2,1,6,-8,,,50,,2,2,101002002
1,6,2,23,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,3,6,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101002023
1,6,2,28,1,2,,,,2,,,,,,,,3,2000,,,,,,,,,,,,,,1,5,"1",1,1,-8,2,,,,,,,,,,,,,,,1,101002028
1,6,2,52,1,2,,,,1,1999,100,,,,,,3,300,,,,,,,,,,,,,,,6,"1",1,1,-8,1,3,,3,1,2,2,1,2,-8,,,,,2,2,101002052
1,8,13,6,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101013006
1,8,13,6,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101013006
1,8,13,8,3,2,,,,2,,,,,,,,2,200,,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101013008
1,8,13,8,2,2,,,,2,,,,,,,,2,600,,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101013008
1,8,13,8,1,2,,,,2,,,,,,,,2,600,,,,,,,,,,,,,,,1,"1",1,2,,2,,,,,,,,,,,,,,,1,101013008
1,8,13,15,3,2,,,,2,,,,,,,,3,1000,,,,,,,,,,,,,,,1,"9",1,2,-8,2,,,,,,,,,,,,,,,1,101013015
1,8,13,15,2,2,,,,2,,,,,,,,3,100,,,,,,,,,,,,,,,1,"9",1,2,-8,2,,,,,,,,,,,,,,,1,101013015
1,8,13,15,1,2,,,,2,,,,,,,,3,1000,,,,,,,,,,,,,,,1,"9",1,2,-8,2,,,,,,,,,,,,,,,1,101013015
1,8,13,19,1,2,,,,2,,,,,,,,2,3000,,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101013019
1,8,13,20,3,2,,,,3,,,,,,,,,,,30000,,99,,1973,11,30000,,2,,,1,2,6,"1",1,2,-8,2,,,,,,,,,,,,,,,2,101013020
1,8,13,20,2,2,,,,2,,,,,,,,3,1500,,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101013020
1,8,13,20,1,2,,,,2,,,,,,,,3,1000,,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101013020
1,8,13,28,3,1,1,"1",2,2,,,,,,,,3,700,,,,,,,,,,,,,,,4,"8",1,2,-8,2,,,,,,,,,,,,,,,1,101013028
1,8,13,28,4,2,,,,2,,,,,,,,3,700,,,,,,,,,,,,,,,4,"8",1,2,-8,2,,,,,,,,,,,,,,,1,101013028
1,8,13,28,5,2,,,,2,,,,,,,,3,1500,,,,,,,,,,,,,,,4,"8",1,2,-8,2,,,,,,,,,,,,,,,2,101013028
1,8,13,28,1,2,,,,2,,,,,,,,3,400,,,,,,,,,,,,,,,4,"8",1,2,-8,2,,,,,,,,,,,,,,,1,101013028
1,8,13,28,2,2,,,,2,,,,,,,,3,1600,,,,,,,,,,,,,,,4,"8",1,2,-8,2,,,,,,,,,,,,,,,1,101013028
1,8,13,30,1,2,,,,2,,,,,,,,2,400,,,,,,,,,,,,,,,5,"1",1,1,-8,2,,,,,,,,,,,,,,,1,101013030
1,8,13,30,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,3,6,"1",1,1,-8,2,,,,,,,,,,,,,,,1,101013030
1,8,13,32,1,1,1,"1",2,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"8",1,2,-8,2,,,,,,,,,,,,,,,1,101013032
1,8,13,36,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,5,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101013036
1,8,13,36,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,5,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101013036
1,8,13,48,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"8",1,2,-8,2,,,,,,,,,,,,,,,1,101013048
1,8,13,66,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,2,,2,,,,,,,,,,,,,,,1,101013066
1,8,13,67,2,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,4,2,6,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101013067
1,8,13,67,1,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,4,2,6,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101013067
1,8,13,67,4,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,4,2,6,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101013067
1,8,13,67,3,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,4,2,6,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101013067
1,8,13,87,1,2,,,,2,,,,,,,,2,500,,,,,,,,,,,,,,1,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101013087
1,8,13,87,2,2,,,,2,,,,,,,,2,250,,,,,,,,,,,,,,1,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101013087
1,8,13,95,1,2,,,,2,,,,,,,,3,4000,,,,,,,,,,,,,,,1,"8",2,2,-8,2,,,,,,,,,,,,,,,1,101013095
1,8,13,95,2,1,4,"1",1,2,,,,,,,,3,10000,,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101013095
1,8,13,103,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101013103
1,8,13,103,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101013103
1,8,13,103,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101013103
1,8,14,11,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,3,6,"1",2,2,-8,2,,,,,,,,,,,,,,,1,101014011
1,8,14,11,1,1,2,"1",1,4,,,,,,,,,,,,,,,,,,,2,,,4,3,6,"1",2,2,-8,2,,,,,,,,,,,,,,,1,101014011
1,8,14,15,1,2,,,,2,,,,,,,,1,1400,,,,,,,,,,,,,,,4,"9",1,2,-8,2,,,,,,,,,,,,,,,2,101014015
1,8,14,15,4,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,4,2,6,"1",2,2,,2,,,,,,,,,,,,,,,1,101014015
1,8,14,15,3,2,,,,2,,,,,,,,1,600,,,,,,,,,,,,,,,1,"1",2,2,-8,2,,,,,,,,,,,,,,,1,101014015
1,8,14,15,5,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"9",1,1,-8,2,,,,,,,,,,,,,,,1,101014015
1,8,14,15,2,2,,,,2,,,,,,,,1,400,,,,,,,,,,,,,,,4,"9",1,2,-8,2,,,,,,,,,,,,,,,2,101014015
1,8,14,22,1,1,2,"1",1,4,,,,,,,,,,,,,,,,,,,2,,,4,3,1,"11",2,2,-8,2,,,,,,,,,,,,,,,1,101014022
1,8,14,33,1,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,4,3,6,"1",1,1,-8,2,,,,,,,,,,,,,,,1,101014033
1,8,14,33,3,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,4,3,6,"1",2,2,-8,2,,,,,,,,,,,,,,,1,101014033
1,8,14,33,2,1,1,"1",2,4,,,,,,,,,,,,,,,,,,,2,,,4,3,6,"1",2,2,-8,2,,,,,,,,,,,,,,,1,101014033
1,8,14,36,2,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,3,1,4,"1",1,1,24,2,,,,,,,,,,,,,,,1,101014036
1,8,14,36,1,2,,,,2,,,,,,,,3,10000,,,,,,,,,,,,,,,2,"7",1,2,-8,2,,,,,,,,,,,,,,,1,101014036
1,8,14,41,1,2,,,,3,,,,,,,,,,,20,,1,,2009,,20,,2,,,4,2,2,"9",2,2,-8,2,,,,,,,,,,,,,,,1,101014041
1,8,14,41,2,2,,,,3,,,,,,,,,,,20,,1,,2009,,20,,2,,,4,2,2,"9",2,2,-8,2,,,,,,,,,,,,,,,1,101014041
1,8,14,46,1,1,1,"1",1,4,,,,,,,,,,,,,,,,,,,2,,,4,3,6,"7",2,2,-8,2,,,,,,,,,,,,,,,1,101014046
1,8,14,46,4,2,,,,2,,,,,,,,4,5000,,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101014046
1,8,14,46,5,2,,,,2,,,,,,,,4,5000,,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101014046
1,8,14,46,3,2,,,,2,,,,,,,,4,10000,,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101014046
1,8,14,46,2,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,4,3,6,"7",2,2,-8,2,,,,,,,,,,,,,,,1,101014046
1,8,14,57,1,2,,,,2,,,,,,,,2,200,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101014057
1,8,14,57,2,2,,,,2,,,,,,,,2,250,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101014057
1,8,14,65,3,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,4,2,2,"7",1,2,-8,2,,,,,,,,,,,,,,,1,101014065
1,8,14,65,1,2,,,,3,,,,,,,,,,,20,,99,,1995,4,20,,2,,,1,2,2,"7",1,2,-8,2,,,,,,,,,,,,,,,1,101014065
1,8,14,65,2,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,4,2,2,"7",1,2,-8,2,,,,,,,,,,,,,,,1,101014065
1,8,14,69,2,1,1,"1",1,5,,,,,,,,,,,,,,,,,,,,,,,1,5,"1",2,2,-8,2,,,,,,,,,,,,,,,1,101014069
1,8,14,69,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",2,2,-8,2,,,,,,,,,,,,,,,1,101014069
1,8,14,82,2,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,4,2,2,"8",2,2,-8,2,,,,,,,,,,,,,,,1,101014082
1,8,14,82,1,2,,,,3,,,,,,,,,,,2,,1,,30,,20,,2,,,1,2,2,"8",2,2,-8,2,,,,,,,,,,,,,,,1,101014082
1,8,14,82,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"8",2,2,-8,2,,,,,,,,,,,,,,,2,101014082
1,8,14,113,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,5,"1",1,1,-8,2,,,,,,,,,,,,,,,1,101014113
1,8,14,118,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,12,4,"1",1,1,-8,2,,,,,,,,,,,,,,,1,101014118
1,8,14,118,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,12,4,"1",1,1,-8,2,,,,,,,,,,,,,,,1,101014118
1,8,14,129,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,13,2,"7",1,1,,2,,,,,,,,,,,,,,,1,101014129
1,8,15,6,2,1,1,"1",1,2,,,,,,,,4,2000,,,,,,,,,,,,,,,2,"7",1,1,-8,2,,,,,,,,,,,,,,,1,101015006
1,8,15,6,3,2,,,,2,,,,,,,,4,2000,,,,,,,,,,,,,,,2,"7",1,1,-8,2,,,,,,,,,,,,,,,1,101015006
1,8,15,6,4,2,,,,2,,,,,,,,4,1000,,,,,,,,,,,,,,,2,"7",1,1,-8,2,,,,,,,,,,,,,,,1,101015006
1,8,15,6,1,2,,,,2,,,,,,,,4,3000,,,,,,,,,,,,,,,1,"7",1,2,-8,2,,,,,,,,,,,,,,,1,101015006
1,8,15,9,1,1,2,"1",2,2,,,,,,,,3,20000,,,,,,,,,,,,,,,4,"1",1,2,,2,,,,,,,,,,,,,,,1,101015009
1,8,15,34,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,3,"1",2,2,-8,2,,,,,,,,,,,,,,,2,101015034
1,8,15,34,3,2,,,,2,,,,,,,,3,7000,,,,,,,,,,,,,,,4,"1",2,2,,2,,,,,,,,,,,,,,,1,101015034
1,8,15,34,2,2,,,,2,,,,,,,,3,3000,,,,,,,,,,,,,,,4,"1",1,2,,2,,,,,,,,,,,,,,,2,101015034
1,8,15,49,1,2,,,,2,,,,,,,,3,3000,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101015049
1,8,15,49,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,6,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101015049
1,8,15,55,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,5,6,"1",1,1,-8,2,,,,,,,,,,,,,,,1,101015055
1,8,15,55,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,3,6,"1",2,2,-8,2,,,,,,,,,,,,,,,1,101015055
1,8,15,64,4,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,101015064
1,8,15,64,1,2,,,,2,,,,,,,,4,2500,,,,,,,,,,,,,,,1,"11",2,2,-8,2,,,,,,,,,,,,,,,1,101015064
1,8,15,64,2,2,,,,2,,,,,,,,4,2500,,,,,,,,,,,,,,,1,"11",2,2,-8,2,,,,,,,,,,,,,,,1,101015064
1,8,15,64,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,101015064
1,8,15,65,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,5,"1",2,2,-8,2,,,,,,,,,,,,,,,1,101015065
1,8,15,65,1,1,1,"1",2,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"11",1,2,-8,2,,,,,,,,,,,,,,,1,101015065
1,8,15,90,1,1,,"1",1,2,,,,,,,,3,800,,,,,,,,,,,,,,,1,"11",1,2,-8,2,,,,,,,,,,,,,,,1,101015090
1,8,15,90,3,2,,,,2,,,,,,,,3,500,,,,,,,,,,,,,,,1,"11",1,2,,2,,,,,,,,,,,,,,,1,101015090
1,8,15,90,2,1,,"1",2,5,,,,,,,,,,,,,,,,,,,,,,,2,4,"1",1,1,-8,2,,,,,,,,,,,,,,,1,101015090
1,8,15,119,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,4,"14",1,2,-8,2,,,,,,,,,,,,,,,1,101015119
1,8,15,120,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,5,"1",1,1,-8,2,,,,,,,,,,,,,,,1,101015120
1,8,15,120,1,2,,,,2,,,,,,,,4,1000,,,,,,,,,,,,,,,5,"1",1,1,-8,2,,,,,,,,,,,,,,,1,101015120
1,8,15,149,1,2,,,,2,,,,,,,,3,3000,,,,,,,,,,,,,,,1,"11",2,2,-8,2,,,,,,,,,,,,,,,2,101015149
1,8,15,151,2,1,1,"1",2,5,,,,,,,,,,,,,,,,,,,,,,,3,6,"1",1,1,-8,2,,,,,,,,,,,,,,,1,101015151
1,8,15,151,1,1,2,"1",2,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"11",1,2,,2,,,,,,,,,,,,,,,1,101015151
1,8,15,188,1,1,1,"1",2,2,,,,,,,,4,700,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101015188
1,8,15,191,1,1,1,"1",1,2,,,,,,,,4,9000,,,,,,,,,,,,,,,4,"8",1,2,-8,2,,,,,,,,,,,,,,,1,101015191
1,8,15,191,2,2,,,,2,,,,,,,,4,10000,,,,,,,,,,,,,,,4,"8",1,2,-8,2,,,,,,,,,,,,,,,1,101015191
1,8,15,191,3,2,,,,2,,,,,,,,4,5000,,,,,,,,,,,,,,,4,"8",1,2,-8,2,,,,,,,,,,,,,,,1,101015191
1,8,16,1,3,2,,,,2,,,,,,,,1,1000,,,,,,,,,,,,,,,5,"1",1,1,-8,2,,,,,,,,,,,,,,,2,101016001
1,8,16,1,2,2,,,,2,,,,,,,,1,500,,,,,,,,,,,,,,,5,"1",1,1,-8,2,,,,,,,,,,,,,,,1,101016001
1,8,16,1,1,2,,,,2,,,,,,,,1,500,,,,,,,,,,,,,,,5,"1",1,1,-8,2,,,,,,,,,,,,,,,2,101016001
1,8,16,23,1,2,,,,2,,,,,,,,4,1000,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101016023
1,8,16,23,3,2,,,,2,,,,,,,,4,250,,,,,,,,,,,,,,,5,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101016023
1,8,16,23,2,2,,,,2,,,,,,,,4,4000,,,,,,,,,,,,,,,4,"1",1,1,-8,2,,,,,,,,,,,,,,,1,101016023
1,8,16,41,1,2,,,,2,,,,,,,,4,2000,,,,,,,,,,,,,,,4,"1",1,1,-8,2,,,,,,,,,,,,,,,1,101016041
1,8,16,53,2,2,,,,2,,,,,,,,4,150,,,,,,,,,,,,,,,1,"1",1,1,-8,2,,,,,,,,,,,,,,,1,101016053
1,8,16,53,1,2,,,,2,,,,,,,,4,1000,,,,,,,,,,,,,,,1,"1",1,1,-8,2,,,,,,,,,,,,,,,1,101016053
1,8,16,107,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"7",1,2,-8,1,3,,8,1,3,2,1,1,-8,,,,,,2,101016107
1,8,16,111,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",2,2,-8,2,,,,,,,,,,,,,,,2,101016111
1,8,16,111,2,2,,,,2,,,,,,,,4,300,,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,2,101016111
1,8,16,137,1,2,,,,2,,,,,,,,3,5000,,,,,,,,,,,,,,,1,"12",1,2,-8,2,,,,,,,,,,,,,,,1,101016137
1,8,16,137,2,1,1,"1",1,2,,,,,,,,3,1600,,,,,,,,,,,,,,,1,"12",1,2,-8,2,,,,,,,,,,,,,,,1,101016137
1,8,16,137,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,4,"1",2,2,-8,2,,,,,,,,,,,,,,,1,101016137
1,8,16,144,2,2,,,,4,,,,,,,,,,,,,,,,,,,1,20,,4,2,6,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101016144
1,8,16,144,1,1,1,"1",1,2,,,,,,,,3,800,,,,,,,,,,,,,,,1,"12",1,2,-8,2,,,,,,,,,,,,,,,1,101016144
1,8,16,149,1,2,,,,2,,,,,,,,3,200,,,,,,,,,,,,,,,4,"1",1,2,-8,1,30,,1,1,2,2,1,1,-8,,,,,3,2,101016149
1,8,16,149,2,2,,,,2,,,,,,,,3,100,,,,,,,,,,,,,,,4,"1",2,2,-8,2,,,,,,,,,,,,,,,1,101016149
1,8,16,152,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,1,-8,2,,,,,,,,,,,,,,,1,101016152
1,8,16,152,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,1,-8,2,,,,,,,,,,,,,,,1,101016152
1,8,16,152,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,1,-8,2,,,,,,,,,,,,,,,2,101016152
1,8,16,154,1,2,,,,2,,,,,,,,3,10000,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101016154
1,8,16,154,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"12",1,2,-8,2,,,,,,,,,,,,,,,1,101016154
1,8,16,163,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,5,"1",1,1,-8,1,13,,1,1,1,1,1,2,-8,400,,,,,2,101016163
1,8,16,163,1,2,,,,2,,,,,,,,3,700,,,,,,,,,,,,,,,4,"1",2,2,-8,2,,,,,,,,,,,,,,,2,101016163
1,8,16,217,1,2,,,,2,,,,,,,,1,360,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101016217
1,8,16,217,3,2,,,,2,,,,,,,,1,480,,,,,,,,,,,,,,,4,"1",1,2,-8,1,10,,4,2,2,2,4,2,-8,,,,,2,2,101016217
1,8,16,217,2,2,,,,2,,,,,,,,1,100,,,,,,,,,,,,,,,4,"1",1,1,-8,2,,,,,,,,,,,,,,,1,101016217
1,10,17,2,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,4,"1",2,2,-8,2,,,,,,,,,,,,,,,1,101017002
1,10,17,2,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,3,6,"1",1,1,-8,2,,,,,,,,,,,,,,,1,101017002
1,10,17,4,1,2,,,,2,,,,,,,,3,7500,,,,,,,,,,,,,,,4,"7",1,2,,2,,,,,,,,,,,,,,,1,101017004
1,10,17,4,2,2,,,,2,,,,,,,,3,600,,,,,,,,,,,,,,,4,"7",1,2,,2,,,,,,,,,,,,,,,1,101017004
1,10,17,11,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,6,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101017011
1,10,17,11,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,6,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101017011
1,10,17,19,2,2,,,,2,,,,,,,,3,1000,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101017019
1,10,17,19,1,1,1,"1",1,2,,,,,,,,3,2000,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101017019
1,10,17,20,1,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,3,2,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101017020
1,10,17,21,1,1,2,"1",1,2,,,,,,,,4,750,,,,,,,,,,,,,,,5,"1",1,1,-8,2,,,,,,,,,,,,,,,1,101017021
1,10,17,21,2,2,,,,2,,,,,,,,4,750,,,,,,,,,,,,,,,5,"1",1,1,-8,2,,,,,,,,,,,,,,,1,101017021
1,10,17,22,1,1,1,"1",2,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"12",1,1,-8,2,,,,,,,,,,,,,,,1,101017022
1,10,17,22,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"12",1,1,-8,2,,,,,,,,,,,,,,,2,101017022
1,10,17,27,1,1,2,"1",1,2,,,,,,,,4,4000,,,,,,,,,,,,,,,5,"17",1,2,-8,2,,,,,,,,,,,,,,,1,101017027
1,10,17,27,2,1,2,"1",1,2,,,,,,,,4,800,,,,,,,,,,,,,,,5,"17",1,2,-8,2,,,,,,,,,,,,,,,1,101017027
1,10,17,29,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,5,"1",1,1,11,2,,,,,,,,,,,,,,,1,101017029
1,10,17,36,1,2,,,,2,,,,,,,,3,3000,,,,,,,,,,,,,,,1,"12",1,1,-8,2,,,,,,,,,,,,,,,1,101017036
1,10,17,36,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,101017036
1,10,17,36,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,101017036
1,10,17,51,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,3,4,"1",1,1,-8,2,,,,,,,,,,,,,,,1,101017051
1,10,17,56,2,1,1,"1",1,2,,,,,,,,1,2500,,,,,,,,,,,,,,,4,"18",2,2,-8,1,5,,4,2,2,2,1,5,,,,80,,2,2,101017056
1,10,17,56,1,1,1,"1",1,5,,,,,,,,,,,,,,,,,,,,,,,3,6,"18",2,2,-8,2,,,,,,,,,,,,,,,1,101017056
1,10,17,57,1,1,1,"1",1,2,,,,,,,,4,600,,,,,,,,,,,,,,,4,"11",1,2,,2,,,,,,,,,,,,,,,1,101017057
1,10,18,2,3,2,,,,2,,,,,,,,3,150,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101018002
1,10,18,2,1,1,1,"1",2,2,,,,,,,,3,450,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101018002
1,10,18,2,2,2,,,,2,,,,,,,,3,150,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101018002
1,10,18,14,2,2,,,,1,1982,5,,,,,,3,1000,,,,,,,,,,,,,,,6,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101018014
1,10,18,14,3,2,,,,1,1982,5,,,,,,3,1000,,,,,,,,,,,,,,,6,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101018014
1,10,18,14,1,2,,,,2,,,,,,,,3,3000,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,101018014
1,10,18,34,1,1,1,"1",2,2,,,,,,,,3,3000,,,,,,,,,,,,,,,4,"1",1,2,-8,1,3,2,1,2,2,2,1,2,-8,,,,,1,2,101018034
1,10,19,3,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,101019003
1,10,19,3,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,101019003
1,10,19,4,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",2,2,-8,2,,,,,,,,,,,,,,,1,101019004
1,10,19,4,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,3,6,"1",1,1,-8,2,,,,,,,,,,,,,,,1,101019004
1,10,19,4,1,1,1,"1",1,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",2,2,-8,2,,,,,,,,,,,,,,,1,101019004
1,10,19,5,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,101019005
1,10,19,6,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,101019006
1,10,19,8,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,101019008
